id,initT_SAEM,aS_SAEM,dS_SAEM,tau_SAEM,lBt0_SAEM,lp_SAEM,dI_SAEM,n_SAEM,V0_SAEM,initT_mean,aS_mean,dS_mean,tau_mean,lBt0_mean,lp_mean,dI_mean,n_mean,V0_mean,initT_mode,aS_mode,dS_mode,tau_mode,lBt0_mode,lp_mode,dI_mode,n_mode,V0_mode,initT_sd,aS_sd,dS_sd,tau_sd,lBt0_sd,lp_sd,dI_sd,n_sd,V0_sd,initT_randomEffects,aS_randomEffects,dS_randomEffects,tau_randomEffects,lBt0_randomEffects,lp_randomEffects,dI_randomEffects,n_randomEffects,V0_randomEffects
11,-6.00428031481444702,0.02508541555115948,-4.87254659994295913,-2.99573227355399085,-3.60829093221131059,4.59999999999999964,0.90667238361134106,-2.88809622942047062,-3.91202300542814596,-5.65003064227544272,0.05225917062941596,-5.17041982293325475,-2.99573227355399085,-3.72110735781154967,4.59999999999999964,0.96773716292174061,-2.93163159817846442,-3.91202300542814596,-5.52266436190093657,0.10093163317859902,-5.19674161295908910,-2.99573227355399085,-3.73683384915518824,4.59999999999999964,1.02237427741138442,-2.96948439132417841,-3.91202300542814596,0.93236748177261541,0.17154600508313886,0.34801967834177167,0.00000000000000000,0.14600059043341335,0.00000000000000000,0.20198591295702506,0.14439660952715269,0.00000000000000000,10.02723333123304172,0.30103874861777824,2.11099643559323047,0.00000000000000000,0.87048481883729367,0.00000000000000000,0.53245347860124181,-0.47264183265846327,0.00000000000000000
12,-15.89893487829560392,-0.75205353721821377,-5.57524014784209765,-2.99573227355399085,-3.94260397515985295,4.59999999999999964,-0.23189361854598761,-2.02165080200685221,-3.91202300542814596,-15.98977742896413190,-0.75150712973071243,-5.74846199621070575,-2.99573227355399085,-4.01339438420802885,4.59999999999999964,-0.21095963795925879,-2.05061129520350871,-3.91202300542814596,-14.62160525399065847,-0.65526014172141300,-6.03449573383277382,-2.99573227355399085,-4.13751037128731625,4.59999999999999964,-0.07934117113319730,-2.15146835288847260,-3.91202300542814596,2.58164255346176441,0.19334103300500721,0.28391375243460121,0.00000000000000000,0.11725461880082502,0.00000000000000000,0.24416881983618299,0.20405677759416485,0.00000000000000000,-0.31251345545562365,-0.50272755174234984,1.53295426231578302,0.00000000000000000,0.57819779244081826,0.00000000000000000,-0.64624332227975712,0.40837847031649588,0.00000000000000000
13,-10.24554058924924860,-0.26350950562603870,-9.91100030211787342,-2.99573227355399085,-5.66677015911583126,4.59999999999999964,0.37463622491391335,-2.41360184864791316,-3.91202300542814596,-9.90644204702149445,-0.30061509461313718,-9.79516588169946978,-2.99573227355399085,-5.61635130220428547,4.59999999999999964,0.26307536389839498,-2.29768104062552281,-3.91202300542814596,-9.64944706509047734,-0.22095674455580050,-9.98101840570369347,-2.99573227355399085,-5.69872759699427256,4.59999999999999964,0.43360569697009865,-2.46109811560635805,-3.91202300542814596,1.36835706032897808,0.15297939642123359,0.37538263299375002,0.00000000000000000,0.14741733040463398,0.00000000000000000,0.20941696864255790,0.18867922719807401,0.00000000000000000,5.77082192648700065,-0.05183551662477456,-2.51374962317296813,0.00000000000000000,-1.02475912555543336,0.00000000000000000,-0.17220832042210327,0.16130872489448050,0.00000000000000000
14,-6.96397193945504434,-0.44401509653315918,-5.88616647846167229,-2.99573227355399085,-4.02042431341588546,4.59999999999999964,0.19156724049123142,-2.33654243288152230,-3.91202300542814596,-7.65591967922281569,-0.51001242017951665,-5.40211523145350903,-2.99573227355399085,-3.82671443306979553,4.59999999999999964,0.07112125806961120,-2.27904081049151053,-3.91202300542814596,-7.36970627880784246,-0.52675157239924630,-5.59008989234552178,-2.99573227355399085,-3.89911800287623667,4.59999999999999964,0.05881689989260992,-2.25320568404317889,-3.91202300542814596,1.00585153274656758,0.17526988444056932,0.28698735324675423,0.00000000000000000,0.12870074684369850,0.00000000000000000,0.23793605525637390,0.18252293227276342,0.00000000000000000,8.02134429428568119,-0.26123284219115500,1.87930102707298308,0.00000000000000000,0.76487774357905236,0.00000000000000000,-0.36416242625088691,0.17994895502849056,0.00000000000000000
15,-14.73444255392179869,-0.91844068142542967,-6.41909736449049984,-2.99573227355399085,-4.25866684353330793,4.59999999999999964,-0.77975058364776173,-0.99221748355921746,-3.91202300542814596,-13.98217615025966509,-0.81587090031485787,-6.49498215851924510,-2.99573227355399085,-4.31008018086427480,4.59999999999999964,-0.64933779023667804,-1.08242976880079778,-3.91202300542814596,-13.28860839510044656,-0.82829869442751280,-6.52938636649499671,-2.99573227355399085,-4.31140411978460669,4.59999999999999964,-0.67939662057051864,-1.05588665081803335,-3.91202300542814596,2.44202825391304845,0.14708477782259505,0.45594112113127894,0.00000000000000000,0.18132220606680272,0.00000000000000000,0.22011498552732250,0.24380451536424727,0.00000000000000000,1.69508782324883289,-0.56709132232649517,0.78643410000725145,0.00000000000000000,0.28151199578456765,0.00000000000000000,-1.08462147455717561,1.37655999671920548,0.00000000000000000
16,-10.31923795359926821,-0.21891437526605526,-7.06335110760820406,-2.99573227355399085,-4.50984503669966408,4.59999999999999964,0.58355164272597904,-2.78116470923993031,-3.91202300542814596,-11.37856059515559615,-0.29550725719461407,-6.76272496171885962,-2.99573227355399085,-4.38639160736490474,4.59999999999999964,0.50523516447418237,-2.75945957021682009,-3.91202300542814596,-9.94033649600076075,-0.19088027338829838,-7.12728099909291224,-2.99573227355399085,-4.53267194567549048,4.59999999999999964,0.64234780842584294,-2.84896224524382280,-3.91202300542814596,1.90014644435140290,0.17624829416166338,0.32716448689950789,0.00000000000000000,0.12684354204036433,0.00000000000000000,0.23400772482643845,0.20127753539997190,0.00000000000000000,4.29870337835289806,-0.04672767920625193,0.51869129680763149,0.00000000000000000,0.20520056928394201,0.00000000000000000,0.06995148015368403,-0.30046980469681556,0.00000000000000000
17,-8.62841614065298046,-0.46014336532503841,-6.85980884914177125,-2.99573227355399085,-4.45837197032895727,4.59999999999999964,0.02027186125993956,-1.91697570899263270,-3.91202300542814596,-8.90761652526362724,-0.59620501649305202,-6.89103922067432340,-2.99573227355399085,-4.44119626281044511,4.59999999999999964,-0.13822698275660172,-1.84192076697993268,-3.91202300542814596,-8.41282866636553273,-0.51327147769550996,-6.99561377530295125,-2.99573227355399085,-4.50323254773438819,4.59999999999999964,-0.03523157001285407,-1.90417631101538953,-3.91202300542814596,1.30435808885047821,0.17401301668015384,0.61755773505147815,0.00000000000000000,0.25922824714822762,0.00000000000000000,0.29238828845683978,0.28692510752791123,0.00000000000000000,6.76964744824487319,-0.34742543850468982,0.39037703785216860,0.00000000000000000,0.15039591383839779,0.00000000000000000,-0.57351066707710074,0.61706899854007202,0.00000000000000000
18,-9.23322654646818997,-0.36868855420167584,-8.38978989214160720,-2.99573227355399085,-5.06795043844608806,4.59999999999999964,0.01612872534022720,-1.66517629355735219,-3.91202300542814596,-8.37883559896134678,-0.23668590243795112,-9.03049361919018878,-2.99573227355399085,-5.32374377617056638,4.59999999999999964,0.31271176456873223,-2.03002324950226587,-3.91202300542814596,-7.71554592297440944,-0.19772492961332216,-8.92936462280555965,-2.99573227355399085,-5.28583322910572040,4.59999999999999964,0.33416674094386895,-2.00733161259684856,-3.91202300542814596,1.60089374889778613,0.25211942082215189,0.39817509763746589,0.00000000000000000,0.16199543419354281,0.00000000000000000,0.33477166015896304,0.27717441837046075,0.00000000000000000,7.29842837454716253,0.01209367555041088,-1.74907736066369157,0.00000000000000000,-0.73215159952172293,0.00000000000000000,-0.12257191975176610,0.42896651601773744,0.00000000000000000
19,-8.20660818109774404,-0.57196062577848494,-6.12038424010026905,-2.99573227355399085,-4.13435416922098575,4.59999999999999964,-0.12140419634649881,-1.73704753578279103,-3.91202300542814596,-6.76820184273077885,-0.24290496082928753,-6.70941322482173863,-2.99573227355399085,-4.41335555475505537,4.59999999999999964,0.34652188002750417,-2.11140292678630948,-3.91202300542814596,-7.60441016719320118,-0.46775126066452261,-6.14314869857116719,-2.99573227355399085,-4.17040017814533659,4.59999999999999964,-0.00761904553914308,-1.77603183511598917,-3.91202300542814596,1.37173341928111991,0.21022426188907314,0.65052208693044078,0.00000000000000000,0.25917075213367563,0.00000000000000000,0.32985360410795511,0.32075764688619329,0.00000000000000000,8.90906213077771980,0.00587461715907502,0.57200303370475880,0.00000000000000000,0.17823662189378911,0.00000000000000000,-0.08876180429299395,0.34758683873369406,0.00000000000000000
20,-6.93486905373030993,0.10001276662767938,-5.76786519394900665,-2.99573227355399085,-3.90757327309515157,4.59999999999999964,1.17562615953067118,-3.45036003189079254,-3.91202300542814596,-7.28959133147295901,0.04628670748283283,-5.47654964698000590,-2.99573227355399085,-3.78358895783906046,4.59999999999999964,1.11570711572041237,-3.41409660970403062,-3.91202300542814596,-6.92537638984036086,0.17952682180877949,-5.54415347898001087,-2.99573227355399085,-3.82035065771076310,4.59999999999999964,1.25661277424182005,-3.51160629890843179,-3.91202300542814596,1.19930267400970036,0.21924986014271386,0.19842285345383678,0.00000000000000000,0.08543882072991062,0.00000000000000000,0.24986072574858603,0.16841299180721228,0.00000000000000000,8.38767264203553786,0.29506628547119523,1.80486661154648287,0.00000000000000000,0.80800321880978421,0.00000000000000000,0.68042343139991379,-0.95510684418402825,0.00000000000000000
21,-6.59117192230488680,-0.40527935371902835,-6.55548021891821442,-2.99573227355399085,-4.29692114834475802,4.59999999999999964,0.02959387044522162,-1.87712632864822049,-3.91202300542814596,-6.47278558267038395,-0.38581820668195976,-6.39063858479524782,-2.99573227355399085,-4.23694844796386150,4.59999999999999964,0.02695975380070688,-1.82640205639119246,-3.91202300542814596,-6.78313511594873031,-0.47088029804977360,-6.43871345197985079,-2.99573227355399085,-4.24218396363832362,4.59999999999999964,-0.05551492279909010,-1.81301147277969932,-3.91202300542814596,0.83283817886301570,0.13891317424551614,0.29866680807416701,0.00000000000000000,0.12316418525123392,0.00000000000000000,0.18714793292741333,0.15915918377729904,0.00000000000000000,9.20447839083810671,-0.13703862869359718,0.89077767373124328,0.00000000000000000,0.35464372868498290,0.00000000000000000,-0.40832393051979099,0.63258770912881113,0.00000000000000000
22,-16.79666176255802768,-0.01112498523421795,-7.20408773239909639,-2.99573227355399085,-4.59965054458777445,4.59999999999999964,0.71461402355370063,-2.48392400849139428,-3.91202300542814596,-16.82447588812716432,-0.08051867961751762,-7.44058689556382102,-2.99573227355399085,-4.68000910018519889,4.59999999999999964,0.64162618943105498,-2.45445481879568872,-3.91202300542814596,-13.93549935339938095,0.01015222550356215,-6.91625868847348535,-2.99573227355399085,-4.48019587421759180,4.59999999999999964,0.76127604299309359,-2.46959485664489309,-3.91202300542814596,4.27841451054988209,0.21152702147187827,0.94640770640054683,0.00000000000000000,0.36944868594373242,0.00000000000000000,0.25891864361592676,0.24764090774955777,0.00000000000000000,-1.14721191461867411,0.16826089837084468,-0.15917063703733264,0.00000000000000000,-0.08841692353635026,0.00000000000000000,0.20634250511055713,0.00453494672431774,0.00000000000000000
23,-11.09207816337761088,-0.64295646125709882,-6.80036770038709637,-2.99573227355399085,-4.43340552779974573,4.59999999999999964,-0.26175831053624077,-1.65759794488920154,-3.91202300542814596,-12.46401187105185748,-0.85009914543843912,-6.53338433991781820,-2.99573227355399085,-4.29881956664479326,4.59999999999999964,-0.56094064177066749,-1.42708164743577282,-3.91202300542814596,-11.11171202519195411,-0.69945602600367573,-6.71334852380375402,-2.99573227355399085,-4.39658012007635790,4.59999999999999964,-0.35025085437688869,-1.58926576930369867,-3.91202300542814596,2.21095400219586447,0.18161821925318258,0.33192674934515204,0.00000000000000000,0.13987655876771954,0.00000000000000000,0.23175446966400293,0.18779577955856766,0.00000000000000000,3.21325210245664072,-0.60131956745007664,0.74803191860867424,0.00000000000000000,0.29277261000405197,0.00000000000000000,-0.99622432609116585,1.03190811808423089,0.00000000000000000
24,-10.41996502420365545,-0.53752079349114390,-9.21471928430474563,-2.99573227355399085,-5.40567138287188520,4.59999999999999964,-0.07048716672293910,-1.97512077493867988,-3.91202300542814596,-9.73406762371041090,-0.42420005358962098,-9.31888605357541699,-2.99573227355399085,-5.45503485330079929,4.59999999999999964,0.09483418545115439,-2.07547569256194597,-3.91202300542814596,-9.33214955933537027,-0.44751468449503101,-9.64184709039593990,-2.99573227355399085,-5.57495375465470300,4.59999999999999964,0.10676319021041403,-2.17721880740847906,-3.91202300542814596,1.40922987270588296,0.20234767633637107,0.33486015170103361,0.00000000000000000,0.14007017498000840,0.00000000000000000,0.32428432983002120,0.29835828209000970,0.00000000000000000,5.94319634979807887,-0.17542047560125815,-2.03746979504892778,0.00000000000000000,-0.86344267665195107,0.00000000000000000,-0.34044949886934328,0.38351407295805767,0.00000000000000000
25,-14.65558154627849952,-0.41722698054923790,-9.29740275400224903,-2.99573227355399085,-5.54201245976006085,4.59999999999999964,0.53303331304071644,-2.99157134618021558,-3.91202300542814596,-11.26627490322627523,-0.26649678312178549,-9.70136898958161531,-2.99573227355399085,-5.65803771246737774,4.59999999999999964,0.54642925153249233,-2.66170475420289288,-3.91202300542814596,-13.50324381014843489,-0.21276399974830990,-9.05848522626973285,-2.99573227355399085,-5.40863069478522540,4.59999999999999964,0.82532512567845173,-3.27707855773913792,-3.91202300542814596,3.18073869363660577,0.37948523849318261,1.67591257564214868,0.00000000000000000,0.72079301661748374,0.00000000000000000,0.77438061891396170,1.03655603764349591,0.00000000000000000,4.41098907028223053,-0.01771720513342312,-2.41995273105512387,0.00000000000000000,-1.06644553581853008,0.00000000000000000,0.11114556721199345,-0.20271498868288826,0.00000000000000000
26,-14.48909919283508430,-0.31785912028077895,-5.66643382125517814,-2.99573227355399085,-3.89478744084477180,4.59999999999999964,0.01266350303611443,-1.61550954935729707,-3.91202300542814596,-14.93192393168095577,-0.43457907296961107,-5.17227213771298988,-2.99573227355399085,-3.68096605540889588,4.59999999999999964,-0.13204846346267368,-1.57045357827390619,-3.91202300542814596,-13.08415180278317536,-0.38764822383780273,-4.98781080436892665,-2.99573227355399085,-3.59389506361398636,4.59999999999999964,-0.07689909303570584,-1.61268692257070345,-3.91202300542814596,3.10189292232191338,0.18812163914454344,0.46373894144861377,0.00000000000000000,0.20119982295505059,0.00000000000000000,0.19594379381790863,0.13909570239489782,0.00000000000000000,0.74534004182753999,-0.18579949498124895,2.10914412081350067,0.00000000000000000,0.91062612123995057,0.00000000000000000,-0.56733214778317198,0.88853618724609773,0.00000000000000000
27,-19.77898271719866941,-0.18180567358515368,-7.83746042517965247,-2.99573227355399085,-4.85446676383741060,4.59999999999999964,0.51144252968803439,-2.39670763144346299,-3.91202300542814596,-21.22708133431018140,-0.17886646073666662,-7.81161571713715919,-2.99573227355399085,-4.85024401713868070,4.59999999999999964,0.55399946013225876,-2.46727171612763962,-3.91202300542814596,-22.64714894185944161,-0.17832662591696533,-7.80965174297508469,-2.99573227355399085,-4.85511596596114536,4.59999999999999964,0.55229182707018021,-2.44995776423709177,-3.91202300542814596,6.06217971280846690,0.26917555668877174,0.57985109558780534,0.00000000000000000,0.21605751039748458,0.00000000000000000,0.38923941694202518,0.35664588368375533,0.00000000000000000,-5.54981736080168098,0.06991311725169584,-0.53019945861066775,0.00000000000000000,-0.25865184048983547,0.00000000000000000,0.11871577581176100,-0.00828195060763503,0.00000000000000000
28,-7.12617391313496196,-0.43316245032096451,-7.49913516873633945,-2.99573227355399085,-4.70001152341148032,4.59999999999999964,-0.01070951129625500,-1.77965826663392201,-3.91202300542814596,-7.37458466045149486,-0.46294020127152113,-7.39005354245442891,-2.99573227355399085,-4.65594251156704697,4.59999999999999964,-0.05398714974410501,-1.72780857825873380,-3.91202300542814596,-7.02717222273052933,-0.47268817255463697,-7.50786238290356422,-2.99573227355399085,-4.69792761912661128,4.59999999999999964,-0.04796116921373705,-1.77041065697431854,-3.91202300542814596,1.10461583604739699,0.18645173580398761,0.63231466668167924,0.00000000000000000,0.25596958248929380,0.00000000000000000,0.33854261257855589,0.37845641675171582,0.00000000000000000,8.30267931305700202,-0.21416062328315902,-0.10863728392794042,0.00000000000000000,-0.06435033491820594,0.00000000000000000,-0.48927083406460298,0.73118118726126968,0.00000000000000000
29,-5.25722454813000706,-0.28780547919806881,-8.58445079830983460,-2.99573227355399085,-5.09631607207044901,4.59999999999999964,0.46007092466370253,-2.57755648583662200,-3.91202300542814596,-4.74677905487136620,-0.07433822658084048,-9.32555027364991851,-2.99573227355399085,-5.41880038514222573,4.59999999999999964,0.76210486730532978,-2.89675715052169913,-3.91202300542814596,-4.74545605761599987,-0.10877780869426586,-9.00361568911912613,-2.99573227355399085,-5.28983780247670676,4.59999999999999964,0.69898066788958002,-2.81181334903368896,-3.91202300542814596,0.74475579480155507,0.16950304785300385,0.55570841926331849,0.00000000000000000,0.23534694625798799,0.00000000000000000,0.24215294821974129,0.22828909418549073,0.00000000000000000,10.93048491863713245,0.17444135140752182,-2.04413401512343507,0.00000000000000000,-0.82720820849338039,0.00000000000000000,0.32682118298483182,-0.43776738500169698,0.00000000000000000
30,-20.65261066412918112,-0.58636956019094710,-7.88755344691490912,-2.99573227355399085,-4.82029696296175914,4.59999999999999964,0.14049603195945595,-2.67707887000102174,-3.91202300542814596,-17.96783778528754993,-0.56894130304890556,-8.02178310659807714,-2.99573227355399085,-4.86663653714363953,4.59999999999999964,0.05668370055804316,-2.53475234880203448,-3.91202300542814596,-17.11209463975285061,-0.58999056702180130,-7.94679554854120163,-2.99573227355399085,-4.83857986013649644,4.59999999999999964,0.05639252914933510,-2.54098009685429904,-3.91202300542814596,4.56561551851757752,0.24942465087234608,0.36234871652732159,0.00000000000000000,0.15872080119815760,0.00000000000000000,0.30982299846623795,0.22611661065566360,0.00000000000000000,-2.29057381177905350,-0.32016172506054369,-0.74036684807158626,0.00000000000000000,-0.27504436049479430,0.00000000000000000,-0.37859998376245535,-0.07576258328202996,0.00000000000000000
