rep,id_var,initT_simulated,aS_simulated,dS_simulated,lBt0_simulated,lk_simulated,lae_simulated,lw_simulated,dE_simulated,eta_initT_simulated,eta_aS_simulated,eta_dS_simulated,eta_lBt0_simulated,eta_lk_simulated,eta_lae_simulated,eta_lw_simulated,eta_dE_simulated,data,split,color,filter
5,11,-9.59263,1.34664,2.5916,-0.00492557,-4.38117,0.0113116,-2.99573,0,-4.74145,-0.00109419,4.6,0,-0.105361,0,-4.58496,-0.621636,africa,All,#4682B4,0
6,11,-6.95118,3.98809,2.60616,0.00963565,-4.38725,0.00523556,-2.99573,0,-4.74461,-0.00425007,4.6,0,-0.105361,0,-4.85,-0.886671,africa,All,#4682B4,0
7,11,-8.33009,2.60918,2.59633,-0.000198732,-4.39764,-0.00515557,-2.99573,0,-4.73522,0.00514256,4.6,0,-0.105361,0,-4.38356,-0.420232,africa,All,#4682B4,0
8,11,-8.09346,2.84581,2.61971,0.0231852,-4.3681,0.0243796,-2.99573,0,-4.73479,0.00556747,4.6,0,-0.105361,0,-4.5311,-0.567772,africa,All,#4682B4,0
9,11,-8.7045,2.23477,2.58347,-0.0130545,-4.40266,-0.0101764,-2.99573,0,-4.74298,-0.00262365,4.6,0,-0.105361,0,-4.22348,-0.260152,africa,All,#4682B4,0
10,11,-8.66799,2.27128,2.57296,-0.0235726,-4.37806,0.0144248,-2.99573,0,-4.73479,0.00557516,4.6,0,-0.105361,0,-4.72815,-0.764818,africa,All,#4682B4,0
1,12,-11.748,-0.808736,2.60421,0.00768178,-4.32559,0.0668932,-2.99573,0,-4.73716,0.00319661,4.6,0,-0.105361,0,-4.44464,-0.481312,africa,All,#4682B4,0
2,12,-13.2725,-2.33322,2.59312,-0.00340684,-4.37297,0.0195093,-2.99573,0,-4.75292,-0.0125568,4.6,0,-0.105361,0,-4.26921,-0.305884,africa,All,#4682B4,0
3,12,-15.0881,-4.14884,2.58548,-0.0110459,-4.37724,0.015245,-2.99573,0,-4.75202,-0.0116546,4.6,0,-0.105361,0,-3.52142,0.441907,africa,All,#4682B4,0
4,12,-8.81745,2.12181,2.5932,-0.00332823,-4.4223,-0.0298167,-2.99573,0,-4.726,0.0143636,4.6,0,-0.105361,0,-3.32995,0.633375,africa,All,#4682B4,0
5,12,-14.2872,-3.3479,2.58808,-0.00844901,-4.38869,0.00379812,-2.99573,0,-4.74392,-0.00355856,4.6,0,-0.105361,0,-3.42997,0.533357,africa,All,#4682B4,0
6,12,-10.3177,0.621558,2.59889,0.00236571,-4.39044,0.00204102,-2.99573,0,-4.74409,-0.00373309,4.6,0,-0.105361,0,-3.68279,0.280539,africa,All,#4682B4,0
7,12,-12.0791,-1.13986,2.59387,-0.00265757,-4.42972,-0.0372405,-2.99573,0,-4.74165,-0.00128557,4.6,0,-0.105361,0,-4.76078,-0.797455,africa,All,#4682B4,0
8,12,-10.211,0.728229,2.61316,0.0166296,-4.38906,0.00342293,-2.99573,0,-4.72803,0.0123314,4.6,0,-0.105361,0,-3.76512,0.19821,africa,All,#4682B4,0
9,12,-13.4817,-2.54239,2.58193,-0.0145955,-4.40975,-0.0172685,-2.99573,0,-4.74133,-0.000966168,4.6,0,-0.105361,0,-3.31819,0.645141,africa,All,#4682B4,0
10,12,-11.4974,-0.558153,2.62312,0.0265922,-4.38045,0.0120294,-2.99573,0,-4.74801,-0.00765281,4.6,0,-0.105361,0,-3.50214,0.461191,africa,All,#4682B4,0
1,13,-11.8256,-0.886342,2.58851,-0.00801901,-4.35865,0.0338352,-2.99573,0,-4.73615,0.00421189,4.6,0,-0.105361,0,-3.30103,0.662301,africa,All,#4682B4,0
2,13,-9.57646,1.36281,2.58521,-0.0113148,-4.42825,-0.0357664,-2.99573,0,-4.74005,0.000311119,4.6,0,-0.105361,0,-3.10301,0.860316,africa,All,#4682B4,0
3,13,-14.6894,-3.75016,2.6148,0.0182728,-4.34597,0.0465121,-2.99573,0,-4.74736,-0.00699573,4.6,0,-0.105361,0,-3.26746,0.695872,africa,All,#4682B4,0
4,13,-11.0946,-0.155295,2.62715,0.0306229,-4.34656,0.0459214,-2.99573,0,-4.74357,-0.00321111,4.6,0,-0.105361,0,-3.06415,0.899182,africa,All,#4682B4,0
5,13,-12.8292,-1.88989,2.57025,-0.0262749,-4.36626,0.0262244,-2.99573,0,-4.74972,-0.009355,4.6,0,-0.105361,0,-3.33522,0.628104,africa,All,#4682B4,0
6,13,-12.9707,-2.03145,2.57949,-0.0170348,-4.39704,-0.00455962,-2.99573,0,-4.73382,0.0065415,4.6,0,-0.105361,0,-2.62358,1.33974,africa,All,#4682B4,0
7,13,-13.828,-2.88872,2.59371,-0.00282406,-4.40808,-0.0155965,-2.99573,0,-4.73641,0.00395297,4.6,0,-0.105361,0,-3.22635,0.736972,africa,All,#4682B4,0
8,13,-9.8262,1.11306,2.6183,0.021766,-4.38204,0.0104464,-2.99573,0,-4.74825,-0.00788549,4.6,0,-0.105361,0,-3.24205,0.721281,africa,All,#4682B4,0
9,13,-7.51372,3.42555,2.59905,0.00252115,-4.40782,-0.0153414,-2.99573,0,-4.75132,-0.0109592,4.6,0,-0.105361,0,-4.17703,-0.213702,africa,All,#4682B4,0
10,13,-15.7947,-4.85546,2.60515,0.00862171,-4.35906,0.0334236,-2.99573,0,-4.73611,0.00424651,4.6,0,-0.105361,0,-3.0983,0.865027,africa,All,#4682B4,0
1,14,-9.45765,1.48162,2.60209,0.00556184,-4.3649,0.0275854,-2.99573,0,-4.73932,0.00103724,4.6,0,-0.105361,0,-2.9829,0.980431,africa,All,#4682B4,0
2,14,-8.11227,2.827,2.60027,0.00374261,-4.38864,0.00384139,-2.99573,0,-4.72386,0.0165007,4.6,0,-0.105361,0,-2.59592,1.3674,africa,All,#4682B4,0
3,14,-7.81359,3.12568,2.61585,0.019324,-4.39052,0.00196213,-2.99573,0,-4.75432,-0.0139631,4.6,0,-0.105361,0,-3.07786,0.885469,africa,All,#4682B4,0
4,14,-7.65541,3.28386,2.60434,0.00780818,-4.36993,0.0225577,-2.99573,0,-4.73828,0.00208455,4.6,0,-0.105361,0,-3.25071,0.712619,africa,All,#4682B4,0
5,14,-7.58202,3.35725,2.59402,-0.00250754,-4.40176,-0.00927899,-2.99573,0,-4.74326,-0.00289756,4.6,0,-0.105361,0,-4.14315,-0.179821,africa,All,#4682B4,0
6,14,-8.93313,2.00614,2.58105,-0.0154792,-4.38866,0.00382773,-2.99573,0,-4.74056,-0.000201675,4.6,0,-0.105361,0,-3.31165,0.651674,africa,All,#4682B4,0
7,14,-5.4721,5.46717,2.58784,-0.00868738,-4.47025,-0.0777714,-2.99573,0,-4.73663,0.00372577,4.6,0,-0.105361,0,-3.51061,0.452717,africa,All,#4682B4,0
8,14,-6.58079,4.35848,2.58871,-0.00782109,-4.45367,-0.0611843,-2.99573,0,-4.73322,0.00714313,4.6,0,-0.105361,0,-3.38149,0.581833,africa,All,#4682B4,0
9,14,-6.30431,4.63495,2.60883,0.0122964,-4.3639,0.0285799,-2.99573,0,-4.73524,0.00512314,4.6,0,-0.105361,0,-3.37014,0.593184,africa,All,#4682B4,0
10,14,-7.77332,3.16594,2.63302,0.036495,-4.39699,-0.00450171,-2.99573,0,-4.7443,-0.00393592,4.6,0,-0.105361,0,-3.2641,0.699226,africa,All,#4682B4,0
1,15,-10.6471,0.292181,2.60474,0.00820949,-4.38996,0.00252762,-2.99573,0,-4.7326,0.00776298,4.6,0,-0.105361,0,-4.54878,-0.585457,africa,All,#4682B4,0
2,15,-9.7026,1.23666,2.60126,0.00473504,-4.36924,0.0232412,-2.99573,0,-4.74313,-0.00276978,4.6,0,-0.105361,0,-3.98699,-0.0236636,africa,All,#4682B4,0
3,15,-9.66372,1.27555,2.60681,0.0102802,-4.37434,0.0181452,-2.99573,0,-4.74026,0.000104085,4.6,0,-0.105361,0,-3.93179,0.0315406,africa,All,#4682B4,0
4,15,-11.0945,-0.155245,2.58087,-0.0156589,-4.38304,0.0094386,-2.99573,0,-4.74468,-0.00431952,4.6,0,-0.105361,0,-4.42923,-0.465899,africa,All,#4682B4,0
5,15,-12.0866,-1.14738,2.58845,-0.00808264,-4.35276,0.0397207,-2.99573,0,-4.74242,-0.0020623,4.6,0,-0.105361,0,-4.69894,-0.735611,africa,All,#4682B4,0
6,15,-10.763,0.176286,2.59899,0.00246005,-4.42325,-0.030766,-2.99573,0,-4.75199,-0.0116311,4.6,0,-0.105361,0,-4.1078,-0.144476,africa,All,#4682B4,0
7,15,-9.97345,0.965816,2.59387,-0.00265548,-4.38093,0.0115541,-2.99573,0,-4.73452,0.0058426,4.6,0,-0.105361,0,-4.3077,-0.344369,africa,All,#4682B4,0
8,15,-8.3329,2.60637,2.59402,-0.0025058,-4.44339,-0.0509105,-2.99573,0,-4.73566,0.0047016,4.6,0,-0.105361,0,-4.4536,-0.490269,africa,All,#4682B4,0
9,15,-8.74864,2.19063,2.60012,0.00359297,-4.41842,-0.0259402,-2.99573,0,-4.7443,-0.00394099,4.6,0,-0.105361,0,-3.96042,0.00290228,africa,All,#4682B4,0
10,15,-9.16825,1.77101,2.58379,-0.0127419,-4.39862,-0.00613245,-2.99573,0,-4.72964,0.0107192,4.6,0,-0.105361,0,-4.79888,-0.835555,africa,All,#4682B4,0
1,16,-7.56822,3.37104,2.58552,-0.0110111,-4.38187,0.0106151,-2.99573,0,-4.72631,0.0140524,4.6,0,-0.105361,0,-3.89607,0.0672545,africa,All,#4682B4,0
2,16,-8.21792,2.72135,2.60973,0.0131986,-4.36403,0.0284518,-2.99573,0,-4.7415,-0.00113737,4.6,0,-0.105361,0,-3.89574,0.0675822,africa,All,#4682B4,0
3,16,-6.23814,4.70113,2.61617,0.0196419,-4.41146,-0.0189801,-2.99573,0,-4.72922,0.0111386,4.6,0,-0.105361,0,-5.18738,-1.22406,africa,All,#4682B4,0
4,16,-8.22245,2.71682,2.62426,0.0277321,-4.35972,0.032759,-2.99573,0,-4.74497,-0.00461383,4.6,0,-0.105361,0,-4.07284,-0.109514,africa,All,#4682B4,0
5,16,-9.61802,1.32124,2.59592,-0.000609666,-4.38662,0.00586568,-2.99573,0,-4.74124,-0.000875034,4.6,0,-0.105361,0,-3.93314,0.0301879,africa,All,#4682B4,0
6,16,-6.24321,4.69606,2.5907,-0.00582809,-4.39845,-0.00596911,-2.99573,0,-4.72268,0.0176793,4.6,0,-0.105361,0,-4.5598,-0.596477,africa,All,#4682B4,0
7,16,-6.99783,3.94144,2.60934,0.0128099,-4.40919,-0.0167075,-2.99573,0,-4.732,0.00836348,4.6,0,-0.105361,0,-3.85294,0.110382,africa,All,#4682B4,0
8,16,-10.5066,0.43264,2.59824,0.00171577,-4.35016,0.042327,-2.99573,0,-4.75668,-0.0163149,4.6,0,-0.105361,0,-5.21856,-1.25523,africa,All,#4682B4,0
9,16,-10.5248,0.414443,2.56991,-0.0266149,-4.35631,0.0361684,-2.99573,0,-4.73665,0.00370604,4.6,0,-0.105361,0,-3.92912,0.0342038,africa,All,#4682B4,0
10,16,-6.12944,4.80982,2.6117,0.0151704,-4.39419,-0.00170974,-2.99573,0,-4.73422,0.00614089,4.6,0,-0.105361,0,-4.01933,-0.0559979,africa,All,#4682B4,0
1,17,-12.1076,-1.1683,2.58723,-0.00929471,-4.33782,0.0546643,-2.99573,0,-4.72514,0.0152158,4.6,0,-0.105361,0,-4.05499,-0.0916587,africa,All,#4682B4,0
2,17,-10.9727,-0.0333938,2.60638,0.00984597,-4.39333,-0.000850441,-2.99573,0,-4.73852,0.00183675,4.6,0,-0.105361,0,-3.53332,0.430003,africa,All,#4682B4,0
3,17,-10.4917,0.447551,2.60026,0.00372811,-4.38687,0.005616,-2.99573,0,-4.74279,-0.00243223,4.6,0,-0.105361,0,-4.24854,-0.285216,africa,All,#4682B4,0
4,17,-11.4502,-0.510984,2.5884,-0.00812599,-4.393,-0.000516649,-2.99573,0,-4.73756,0.00280095,4.6,0,-0.105361,0,-4.60887,-0.645547,africa,All,#4682B4,0
5,17,-13.3172,-2.37795,2.61815,0.0216174,-4.32285,0.069635,-2.99573,0,-4.74807,-0.00770546,4.6,0,-0.105361,0,-3.6779,0.285431,africa,All,#4682B4,0
6,17,-9.8607,1.07856,2.59401,-0.00251828,-4.43556,-0.0430787,-2.99573,0,-4.74374,-0.00337569,4.6,0,-0.105361,0,-3.75205,0.211274,africa,All,#4682B4,0
7,17,-10.0942,0.845091,2.6185,0.0219722,-4.36955,0.0229342,-2.99573,0,-4.74454,-0.00417468,4.6,0,-0.105361,0,-3.94782,0.0155095,africa,All,#4682B4,0
8,17,-9.72917,1.21009,2.59057,-0.00596125,-4.39561,-0.00312691,-2.99573,0,-4.7398,0.000557473,4.6,0,-0.105361,0,-4.02129,-0.0579599,africa,All,#4682B4,0
9,17,-13.1769,-2.23761,2.58254,-0.0139903,-4.41,-0.0175124,-2.99573,0,-4.74055,-0.000188856,4.6,0,-0.105361,0,-3.81857,0.14476,africa,All,#4682B4,0
10,17,-9.04504,1.89423,2.58871,-0.0078152,-4.44485,-0.0523618,-2.99573,0,-4.74267,-0.00230957,4.6,0,-0.105361,0,-4.26595,-0.302626,africa,All,#4682B4,0
1,18,-2.22373,8.71554,2.59329,-0.0032358,-4.3561,0.0363785,-2.99573,0,-4.73759,0.00277081,4.6,0,-0.105361,0,-3.27852,0.684811,africa,All,#4682B4,0
2,18,-5.892,5.04727,2.61255,0.0160211,-4.33438,0.0581,-2.99573,0,-4.74035,1.00087e-05,4.6,0,-0.105361,0,-3.23265,0.730675,africa,All,#4682B4,0
3,18,-1.67054,9.26873,2.61633,0.0198044,-4.36078,0.0317058,-2.99573,0,-4.75294,-0.0125774,4.6,0,-0.105361,0,-3.6613,0.30203,africa,All,#4682B4,0
4,18,-2.96672,7.97255,2.58243,-0.0140999,-4.38538,0.00709861,-2.99573,0,-4.73764,0.00271998,4.6,0,-0.105361,0,-3.5508,0.412528,africa,All,#4682B4,0
5,18,-1.12914,9.81013,2.59613,-0.000401176,-4.37423,0.0182507,-2.99573,0,-4.73352,0.00683639,4.6,0,-0.105361,0,-4.02685,-0.0635272,africa,All,#4682B4,0
6,18,-0.775901,10.1634,2.60783,0.011298,-4.39461,-0.0021219,-2.99573,0,-4.74577,-0.00541165,4.6,0,-0.105361,0,-4.09816,-0.134833,africa,All,#4682B4,0
7,18,-4.12512,6.81414,2.58322,-0.0133093,-4.40022,-0.00773554,-2.99573,0,-4.74431,-0.00394728,4.6,0,-0.105361,0,-3.42858,0.534746,africa,All,#4682B4,0
8,18,-2.51936,8.41991,2.55442,-0.0421053,-4.37165,0.0208343,-2.99573,0,-4.74213,-0.00177077,4.6,0,-0.105361,0,-4.48576,-0.52243,africa,All,#4682B4,0
9,18,-4.03231,6.90696,2.58957,-0.00695842,-4.30481,0.087669,-2.99573,0,-4.74303,-0.00267029,4.6,0,-0.105361,0,-3.7665,0.196826,africa,All,#4682B4,0
10,18,-2.12995,8.80931,2.58203,-0.0145039,-4.38308,0.00940591,-2.99573,0,-4.74696,-0.00659919,4.6,0,-0.105361,0,-3.89463,0.0687017,africa,All,#4682B4,0
1,19,-15.0753,-4.136,2.56188,-0.0346486,-4.35323,0.0392543,-2.99573,0,-4.74432,-0.0039638,4.6,0,-0.105361,0,-3.92737,0.0359529,africa,All,#4682B4,0
2,19,-12.7297,-1.79039,2.59848,0.00195363,-4.43115,-0.0386645,-2.99573,0,-4.73699,0.00337336,4.6,0,-0.105361,0,-4.48338,-0.520051,africa,All,#4682B4,0
3,19,-13.5918,-2.65257,2.60107,0.0045407,-4.4097,-0.0172176,-2.99573,0,-4.74513,-0.00477351,4.6,0,-0.105361,0,-3.64879,0.314533,africa,All,#4682B4,0
4,19,-14.4407,-3.50143,2.60381,0.007285,-4.43372,-0.0412348,-2.99573,0,-4.75386,-0.013499,4.6,0,-0.105361,0,-4.11281,-0.149481,africa,All,#4682B4,0
5,19,-14.5572,-3.61797,2.6123,0.0157699,-4.38661,0.00587216,-2.99573,0,-4.74006,0.000303508,4.6,0,-0.105361,0,-4.3876,-0.424273,africa,All,#4682B4,0
6,19,-17.0105,-6.07127,2.59847,0.00194433,-4.38098,0.0115055,-2.99573,0,-4.74743,-0.00706658,4.6,0,-0.105361,0,-4.61303,-0.649707,africa,All,#4682B4,0
7,19,-17.4325,-6.49326,2.60378,0.00725399,-4.35133,0.0411513,-2.99573,0,-4.74602,-0.00565867,4.6,0,-0.105361,0,-3.56365,0.399673,africa,All,#4682B4,0
8,19,-14.9526,-4.01337,2.61677,0.0202378,-4.40527,-0.012788,-2.99573,0,-4.75127,-0.0109087,4.6,0,-0.105361,0,-3.80451,0.158817,africa,All,#4682B4,0
9,19,-19.3614,-8.42209,2.58431,-0.0122179,-4.38205,0.0104306,-2.99573,0,-4.74473,-0.00437264,4.6,0,-0.105361,0,-4.27802,-0.314689,africa,All,#4682B4,0
10,19,-15.3173,-4.37801,2.59492,-0.00160941,-4.36325,0.029235,-2.99573,0,-4.7381,0.00226133,4.6,0,-0.105361,0,-4.28183,-0.318503,africa,All,#4682B4,0
1,20,-9.61811,1.32116,2.60202,0.00549377,-4.40032,-0.00783762,-2.99573,0,-4.73117,0.00919148,4.6,0,-0.105361,0,-4.57278,-0.609454,africa,All,#4682B4,0
2,20,-8.20797,2.73129,2.61106,0.0145263,-4.40403,-0.011548,-2.99573,0,-4.73294,0.00742534,4.6,0,-0.105361,0,-4.63998,-0.676653,africa,All,#4682B4,0
3,20,-10.9122,0.0270806,2.55751,-0.0390151,-4.40291,-0.0104302,-2.99573,0,-4.73235,0.00801246,4.6,0,-0.105361,0,-4.41772,-0.454393,africa,All,#4682B4,0
4,20,-7.59665,3.34262,2.58282,-0.0137139,-4.453,-0.0605123,-2.99573,0,-4.74552,-0.00516096,4.6,0,-0.105361,0,-4.07522,-0.111894,africa,All,#4682B4,0
5,20,-11.2005,-0.261278,2.59848,0.00195406,-4.36505,0.027434,-2.99573,0,-4.7345,0.00585727,4.6,0,-0.105361,0,-3.61223,0.351095,africa,All,#4682B4,0
6,20,-9.92182,1.01744,2.61598,0.0194478,-4.38623,0.00625435,-2.99573,0,-4.74776,-0.00739956,4.6,0,-0.105361,0,-3.83985,0.123479,africa,All,#4682B4,0
7,20,-9.62517,1.3141,2.58986,-0.00667157,-4.39544,-0.00295194,-2.99573,0,-4.73262,0.00773846,4.6,0,-0.105361,0,-4.32747,-0.364146,africa,All,#4682B4,0
8,20,-9.54834,1.39093,2.6331,0.0365678,-4.41059,-0.0181039,-2.99573,0,-4.74428,-0.00391932,4.6,0,-0.105361,0,-3.54208,0.421247,africa,All,#4682B4,0
9,20,-11.3115,-0.372203,2.56319,-0.033336,-4.38327,0.00921264,-2.99573,0,-4.74781,-0.00745023,4.6,0,-0.105361,0,-4.25984,-0.296515,africa,All,#4682B4,0
10,20,-12.4838,-1.54454,2.60596,0.00943304,-4.35667,0.0358112,-2.99573,0,-4.74455,-0.0041934,4.6,0,-0.105361,0,-4.7016,-0.73827,africa,All,#4682B4,0
1,21,-11.3412,-0.401933,2.59574,-0.000793989,-4.38986,0.00262349,-2.99573,0,-4.7281,0.0122633,4.6,0,-0.105361,0,-3.29974,0.663592,africa,All,#4682B4,0
2,21,-9.36363,1.57564,2.61827,0.0217384,-4.47318,-0.0806939,-2.99573,0,-4.74518,-0.00481957,4.6,0,-0.105361,0,-3.47234,0.490986,africa,All,#4682B4,0
3,21,-13.2488,-2.30957,2.58326,-0.0132687,-4.41756,-0.0250802,-2.99573,0,-4.73551,0.004854,4.6,0,-0.105361,0,-4.35579,-0.392467,africa,All,#4682B4,0
4,21,-11.6879,-0.748615,2.58187,-0.0146566,-4.40876,-0.0162728,-2.99573,0,-4.73481,0.00555168,4.6,0,-0.105361,0,-3.56848,0.394843,africa,All,#4682B4,0
5,21,-11.0125,-0.0732664,2.58131,-0.0152151,-4.45813,-0.0656505,-2.99573,0,-4.74012,0.000245375,4.6,0,-0.105361,0,-4.56117,-0.597843,africa,All,#4682B4,0
6,21,-15.6866,-4.74734,2.58026,-0.0162674,-4.37755,0.0149367,-2.99573,0,-4.74471,-0.0043517,4.6,0,-0.105361,0,-4.05049,-0.0871617,africa,All,#4682B4,0
7,21,-13.4695,-2.53023,2.60671,0.0101817,-4.38937,0.00310862,-2.99573,0,-4.74241,-0.00205426,4.6,0,-0.105361,0,-2.77687,1.18646,africa,All,#4682B4,0
8,21,-13.3483,-2.40901,2.58684,-0.00968743,-4.37891,0.0135779,-2.99573,0,-4.73757,0.00278896,4.6,0,-0.105361,0,-3.41259,0.550741,africa,All,#4682B4,0
9,21,-14.3363,-3.39707,2.58654,-0.00998778,-4.41658,-0.024099,-2.99573,0,-4.74115,-0.000786696,4.6,0,-0.105361,0,-3.88502,0.0783065,africa,All,#4682B4,0
10,21,-12.6748,-1.73554,2.59533,-0.00119606,-4.39095,0.00153287,-2.99573,0,-4.73867,0.00169523,4.6,0,-0.105361,0,-3.79705,0.166278,africa,All,#4682B4,0
1,22,-17.8391,-6.89986,2.63833,0.0417981,-4.39944,-0.0069591,-2.99573,0,-4.74971,-0.00934777,4.6,0,-0.105361,0,-3.42507,0.53826,africa,All,#4682B4,0
2,22,-15.2801,-4.34085,2.60834,0.0118129,-4.36878,0.0236997,-2.99573,0,-4.74061,-0.000247983,4.6,0,-0.105361,0,-3.92542,0.0379116,africa,All,#4682B4,0
3,22,-16.8359,-5.89666,2.60354,0.00700625,-4.4557,-0.0632136,-2.99573,0,-4.74265,-0.00228756,4.6,0,-0.105361,0,-3.33325,0.630077,africa,All,#4682B4,0
4,22,-15.2582,-4.31889,2.60722,0.0106926,-4.425,-0.0325196,-2.99573,0,-4.73957,0.000793765,4.6,0,-0.105361,0,-3.43063,0.532699,africa,All,#4682B4,0
5,22,-15.8102,-4.87089,2.60509,0.00855793,-4.38722,0.00526058,-2.99573,0,-4.74119,-0.000828548,4.6,0,-0.105361,0,-3.52189,0.44144,africa,All,#4682B4,0
6,22,-13.7802,-2.84098,2.61123,0.0147042,-4.44435,-0.0518663,-2.99573,0,-4.73753,0.00283221,4.6,0,-0.105361,0,-3.96279,0.000541113,africa,All,#4682B4,0
7,22,-13.3369,-2.39759,2.58926,-0.00727311,-4.44762,-0.0551348,-2.99573,0,-4.73288,0.00747584,4.6,0,-0.105361,0,-3.08375,0.879577,africa,All,#4682B4,0
8,22,-17.204,-6.26471,2.61706,0.0205277,-4.39479,-0.00231035,-2.99573,0,-4.73802,0.00234175,4.6,0,-0.105361,0,-4.26328,-0.29995,africa,All,#4682B4,0
9,22,-14.3263,-3.38705,2.60424,0.00770782,-4.42782,-0.035332,-2.99573,0,-4.73107,0.00929457,4.6,0,-0.105361,0,-3.53276,0.430569,africa,All,#4682B4,0
10,22,-16.8987,-5.95947,2.57822,-0.0183074,-4.41286,-0.0203807,-2.99573,0,-4.74936,-0.00900357,4.6,0,-0.105361,0,-4.34772,-0.38439,africa,All,#4682B4,0
1,23,-11.2954,-0.35615,2.59568,-0.00085166,-4.36889,0.0235975,-2.99573,0,-4.73283,0.00752566,4.6,0,-0.105361,0,-4.57969,-0.61636,africa,All,#4682B4,0
2,23,-10.9851,-0.0457948,2.60663,0.0101025,-4.43959,-0.0471078,-2.99573,0,-4.74991,-0.00954451,4.6,0,-0.105361,0,-4.70325,-0.739923,africa,All,#4682B4,0
3,23,-11.113,-0.17377,2.58858,-0.00794822,-4.41276,-0.0202735,-2.99573,0,-4.73598,0.00438466,4.6,0,-0.105361,0,-4.72641,-0.763079,africa,All,#4682B4,0
4,23,-11.5053,-0.566019,2.60905,0.0125258,-4.36316,0.0293208,-2.99573,0,-4.74178,-0.00142439,4.6,0,-0.105361,0,-4.66848,-0.705158,africa,All,#4682B4,0
5,23,-13.7144,-2.77516,2.60632,0.00978962,-4.36142,0.0310591,-2.99573,0,-4.74154,-0.00117779,4.6,0,-0.105361,0,-4.60532,-0.641994,africa,All,#4682B4,0
6,23,-15.4566,-4.51738,2.60441,0.00787722,-4.38269,0.0097978,-2.99573,0,-4.7417,-0.00133555,4.6,0,-0.105361,0,-3.97067,-0.00733933,africa,All,#4682B4,0
7,23,-10.2769,0.66234,2.58479,-0.0117381,-4.43709,-0.044605,-2.99573,0,-4.72895,0.0114115,4.6,0,-0.105361,0,-4.1206,-0.157269,africa,All,#4682B4,0
8,23,-9.8545,1.08476,2.58732,-0.00921388,-4.45579,-0.0633109,-2.99573,0,-4.74528,-0.00491958,4.6,0,-0.105361,0,-4.33842,-0.375091,africa,All,#4682B4,0
9,23,-14.0136,-3.07438,2.57577,-0.0207609,-4.37517,0.0173146,-2.99573,0,-4.73902,0.00134435,4.6,0,-0.105361,0,-3.91445,0.0488771,africa,All,#4682B4,0
10,23,-12.8107,-1.87145,2.57782,-0.0187115,-4.42632,-0.0338318,-2.99573,0,-4.74515,-0.00478713,4.6,0,-0.105361,0,-5.42574,-1.46241,africa,All,#4682B4,0
1,24,-10.8363,0.102959,2.61175,0.015222,-4.37699,0.0154911,-2.99573,0,-4.7455,-0.00513628,4.6,0,-0.105361,0,-4.71304,-0.749715,africa,All,#4682B4,0
2,24,-10.7707,0.168608,2.61572,0.0191908,-4.38467,0.00781673,-2.99573,0,-4.73325,0.007111,4.6,0,-0.105361,0,-4.28527,-0.321945,africa,All,#4682B4,0
3,24,-10.9421,-0.00287851,2.60414,0.00760872,-4.40935,-0.0168623,-2.99573,0,-4.73591,0.0044556,4.6,0,-0.105361,0,-3.59948,0.363848,africa,All,#4682B4,0
4,24,-11.6621,-0.72286,2.59889,0.00236043,-4.35899,0.0334928,-2.99573,0,-4.72077,0.0195898,4.6,0,-0.105361,0,-4.26805,-0.30472,africa,All,#4682B4,0
5,24,-9.54855,1.39072,2.60627,0.00974426,-4.41339,-0.0209077,-2.99573,0,-4.73626,0.00410552,4.6,0,-0.105361,0,-3.56412,0.399207,africa,All,#4682B4,0
6,24,-14.0195,-3.0802,2.60037,0.00384501,-4.36693,0.0255566,-2.99573,0,-4.74788,-0.00751549,4.6,0,-0.105361,0,-4.2644,-0.301072,africa,All,#4682B4,0
7,24,-11.2888,-0.349556,2.5851,-0.0114252,-4.35724,0.0352422,-2.99573,0,-4.74465,-0.00429383,4.6,0,-0.105361,0,-4.66246,-0.699128,africa,All,#4682B4,0
8,24,-9.35299,1.58628,2.61427,0.017743,-4.37563,0.0168487,-2.99573,0,-4.73954,0.000822347,4.6,0,-0.105361,0,-4.71351,-0.750182,africa,All,#4682B4,0
9,24,-8.01126,2.928,2.60765,0.0111259,-4.388,0.00447887,-2.99573,0,-4.72245,0.0179067,4.6,0,-0.105361,0,-4.44427,-0.480947,africa,All,#4682B4,0
10,24,-10.4955,0.443772,2.61195,0.0154238,-4.37912,0.0133666,-2.99573,0,-4.73715,0.00320571,4.6,0,-0.105361,0,-4.4699,-0.506575,africa,All,#4682B4,0
1,25,-11.6447,-0.705419,2.60505,0.00851784,-4.38565,0.0068354,-2.99573,0,-4.74887,-0.00851317,4.6,0,-0.105361,0,-4.25459,-0.291268,africa,All,#4682B4,0
2,25,-11.4758,-0.536526,2.59713,0.000601313,-4.40006,-0.00757974,-2.99573,0,-4.75302,-0.012656,4.6,0,-0.105361,0,-2.96981,0.993521,africa,All,#4682B4,0
3,25,-14.9344,-3.99518,2.59749,0.000960293,-4.33899,0.0534917,-2.99573,0,-4.7382,0.00216496,4.6,0,-0.105361,0,-2.75527,1.20806,africa,All,#4682B4,0
4,25,-10.9406,-0.00133912,2.57841,-0.0181178,-4.37827,0.0142104,-2.99573,0,-4.74307,-0.00271196,4.6,0,-0.105361,0,-3.67406,0.289266,africa,All,#4682B4,0
