initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
-9.19765,0.605882,15.3806,0.603922,0.00899629,0.603922,-4.93628,0.603922,-4.67087,0.603922,-0.451976,0.603922,3.55083,0.605882,0.150844,0.603922,All
-9.1741,0.607843,15.3808,0.605882,0.00899714,0.605882,-4.93625,0.605882,-4.66734,0.605882,-0.449798,0.605882,3.55703,0.607843,0.150912,0.605882,All
-9.17094,0.609804,15.3828,0.607843,0.00899948,0.607843,-4.93623,0.607843,-4.65785,0.607843,-0.449778,0.607843,3.56877,0.609804,0.152094,0.607843,All
-9.15084,0.611765,15.3842,0.609804,0.00900045,0.609804,-4.93616,0.609804,-4.65673,0.609804,-0.447712,0.609804,3.56893,0.611765,0.152524,0.609804,All
-9.13149,0.613725,15.3885,0.611765,0.00900054,0.611765,-4.93606,0.611765,-4.65563,0.611765,-0.447235,0.611765,3.57234,0.613725,0.152869,0.611765,All
-9.12494,0.615686,15.3898,0.613725,0.009001,0.613725,-4.93601,0.613725,-4.65491,0.613725,-0.444744,0.613725,3.57477,0.615686,0.153641,0.613725,All
-9.11959,0.617647,15.3901,0.615686,0.00900216,0.615686,-4.936,0.615686,-4.65421,0.615686,-0.444589,0.615686,3.57804,0.617647,0.154786,0.615686,All
-9.10513,0.619608,15.395,0.617647,0.00900388,0.617647,-4.93589,0.617647,-4.65156,0.617647,-0.442962,0.617647,3.59047,0.619608,0.158878,0.617647,All
-9.08129,0.621569,15.3954,0.619608,0.00900757,0.619608,-4.93589,0.619608,-4.64954,0.619608,-0.442902,0.619608,3.59161,0.621569,0.158977,0.619608,All
-9.07736,0.623529,15.3977,0.621569,0.00900782,0.621569,-4.93588,0.621569,-4.64537,0.621569,-0.440538,0.621569,3.59633,0.623529,0.159502,0.621569,All
-9.05871,0.62549,15.3982,0.623529,0.00900863,0.623529,-4.93583,0.623529,-4.63718,0.623529,-0.440348,0.623529,3.60022,0.62549,0.159703,0.623529,All
-9.03165,0.627451,15.3984,0.62549,0.00901122,0.62549,-4.93581,0.62549,-4.63621,0.62549,-0.43902,0.62549,3.60425,0.627451,0.160973,0.62549,All
-9.02746,0.629412,15.3996,0.627451,0.00901174,0.627451,-4.93579,0.627451,-4.63572,0.627451,-0.437283,0.627451,3.60771,0.629412,0.161163,0.627451,All
-9.02164,0.631373,15.4002,0.629412,0.00901184,0.629412,-4.9357,0.629412,-4.63452,0.629412,-0.436451,0.629412,3.60997,0.631373,0.161173,0.629412,All
-9.00762,0.633333,15.4022,0.631373,0.0090149,0.631373,-4.9357,0.631373,-4.63389,0.631373,-0.432478,0.631373,3.61104,0.633333,0.161477,0.631373,All
-9.00753,0.635294,15.4049,0.633333,0.00901628,0.633333,-4.93569,0.633333,-4.63212,0.633333,-0.43089,0.633333,3.61359,0.635294,0.163337,0.633333,All
-9.00032,0.637255,15.4066,0.635294,0.00902248,0.635294,-4.93567,0.635294,-4.62768,0.635294,-0.429437,0.635294,3.62366,0.637255,0.163868,0.635294,All
-8.99927,0.639216,15.409,0.637255,0.00902548,0.637255,-4.93566,0.637255,-4.62137,0.637255,-0.429366,0.637255,3.62839,0.639216,0.163958,0.637255,All
-8.98783,0.641176,15.4124,0.639216,0.0090259,0.639216,-4.93563,0.639216,-4.621,0.639216,-0.428075,0.639216,3.63017,0.641176,0.163967,0.639216,All
-8.93558,0.643137,15.418,0.641176,0.00902623,0.641176,-4.93562,0.641176,-4.6174,0.641176,-0.427391,0.641176,3.63798,0.643137,0.16453,0.641176,All
-8.92958,0.645098,15.4198,0.643137,0.00902883,0.643137,-4.93555,0.643137,-4.61538,0.643137,-0.425584,0.643137,3.64366,0.645098,0.164692,0.643137,All
-8.90092,0.647059,15.4203,0.645098,0.00903153,0.645098,-4.93553,0.645098,-4.6143,0.645098,-0.422686,0.645098,3.64444,0.647059,0.164959,0.645098,All
-8.88872,0.64902,15.4207,0.647059,0.00903336,0.647059,-4.93548,0.647059,-4.61398,0.647059,-0.42074,0.647059,3.65329,0.64902,0.165081,0.647059,All
-8.88646,0.65098,15.421,0.64902,0.00903602,0.64902,-4.93543,0.64902,-4.61172,0.64902,-0.419195,0.64902,3.65346,0.65098,0.167065,0.64902,All
-8.85564,0.652941,15.4213,0.65098,0.00903825,0.65098,-4.93542,0.65098,-4.61034,0.65098,-0.41774,0.65098,3.6535,0.652941,0.168797,0.65098,All
-8.82054,0.654902,15.4215,0.652941,0.00903871,0.652941,-4.93534,0.652941,-4.60753,0.652941,-0.41586,0.652941,3.65924,0.654902,0.169528,0.652941,All
-8.82002,0.656863,15.4237,0.654902,0.00904206,0.654902,-4.93533,0.654902,-4.60574,0.654902,-0.41351,0.654902,3.65996,0.656863,0.170615,0.654902,All
-8.81493,0.658824,15.4277,0.656863,0.00904369,0.656863,-4.93528,0.656863,-4.60402,0.656863,-0.411248,0.656863,3.66073,0.658824,0.171501,0.656863,All
-8.80422,0.660784,15.4361,0.658824,0.00905241,0.658824,-4.93528,0.658824,-4.60107,0.658824,-0.411029,0.658824,3.67037,0.660784,0.176987,0.658824,All
-8.8014,0.662745,15.4361,0.660784,0.00905279,0.660784,-4.9351,0.660784,-4.60093,0.660784,-0.410561,0.660784,3.67523,0.662745,0.179844,0.660784,All
-8.7787,0.664706,15.4366,0.662745,0.00905315,0.662745,-4.93509,0.662745,-4.59525,0.662745,-0.409821,0.662745,3.67546,0.664706,0.180004,0.662745,All
-8.77762,0.666667,15.4368,0.664706,0.00905414,0.664706,-4.93475,0.664706,-4.5952,0.664706,-0.409384,0.664706,3.67763,0.666667,0.181914,0.664706,All
-8.73861,0.668627,15.438,0.666667,0.0090546,0.666667,-4.9346,0.666667,-4.59322,0.666667,-0.408407,0.666667,3.68102,0.668627,0.181991,0.666667,All
-8.73522,0.670588,15.4402,0.668627,0.00905813,0.668627,-4.9346,0.668627,-4.58973,0.668627,-0.407215,0.668627,3.68324,0.670588,0.182908,0.668627,All
-8.72974,0.672549,15.4424,0.670588,0.0090592,0.670588,-4.93449,0.670588,-4.58943,0.670588,-0.406611,0.670588,3.68557,0.672549,0.182934,0.670588,All
-8.72942,0.67451,15.4439,0.672549,0.00905953,0.672549,-4.93447,0.672549,-4.5845,0.672549,-0.406532,0.672549,3.68941,0.67451,0.182942,0.672549,All
-8.71557,0.676471,15.4461,0.67451,0.00905955,0.67451,-4.93436,0.67451,-4.58417,0.67451,-0.406414,0.67451,3.69177,0.676471,0.183269,0.67451,All
-8.69552,0.678431,15.4463,0.676471,0.0090616,0.676471,-4.93435,0.676471,-4.57992,0.676471,-0.404879,0.676471,3.70041,0.678431,0.183721,0.676471,All
-8.64888,0.680392,15.4481,0.678431,0.00906326,0.678431,-4.93428,0.678431,-4.57739,0.678431,-0.404561,0.678431,3.70388,0.680392,0.184228,0.678431,All
-8.63249,0.682353,15.4519,0.680392,0.00906561,0.680392,-4.93426,0.680392,-4.57565,0.680392,-0.402835,0.680392,3.70551,0.682353,0.185056,0.680392,All
-8.61861,0.684314,15.4544,0.682353,0.00906648,0.682353,-4.93422,0.682353,-4.57364,0.682353,-0.401932,0.682353,3.70925,0.684314,0.185627,0.682353,All
-8.6153,0.686275,15.4572,0.684314,0.00906718,0.684314,-4.93413,0.684314,-4.57038,0.684314,-0.400689,0.684314,3.71372,0.686275,0.186358,0.684314,All
-8.58089,0.688235,15.4593,0.686275,0.00907178,0.686275,-4.93411,0.686275,-4.56652,0.686275,-0.399737,0.686275,3.71792,0.688235,0.188639,0.686275,All
-8.55597,0.690196,15.4599,0.688235,0.00907197,0.688235,-4.93406,0.688235,-4.56604,0.688235,-0.397129,0.688235,3.72569,0.690196,0.191592,0.688235,All
-8.54172,0.692157,15.4615,0.690196,0.00907244,0.690196,-4.93403,0.690196,-4.56467,0.690196,-0.394161,0.690196,3.73453,0.692157,0.191633,0.690196,All
-8.54,0.694118,15.4615,0.692157,0.00907339,0.692157,-4.93402,0.692157,-4.56206,0.692157,-0.393421,0.692157,3.73561,0.694118,0.193982,0.692157,All
-8.53424,0.696078,15.4615,0.694118,0.0090756,0.694118,-4.934,0.694118,-4.56027,0.694118,-0.392141,0.694118,3.73597,0.696078,0.195834,0.694118,All
-8.51624,0.698039,15.4616,0.696078,0.00907711,0.696078,-4.93399,0.696078,-4.55756,0.696078,-0.383332,0.696078,3.7382,0.698039,0.199444,0.696078,All
-8.49492,0.7,15.4634,0.698039,0.00907742,0.698039,-4.93381,0.698039,-4.55268,0.698039,-0.380499,0.698039,3.73908,0.7,0.200986,0.698039,All
-8.47451,0.701961,15.4634,0.7,0.0090776,0.7,-4.93381,0.7,-4.54813,0.7,-0.380167,0.7,3.74729,0.701961,0.201734,0.7,All
-8.46768,0.703922,15.4667,0.701961,0.00908355,0.701961,-4.93376,0.701961,-4.54736,0.701961,-0.37946,0.701961,3.7491,0.703922,0.202502,0.701961,All
-8.46709,0.705882,15.4689,0.703922,0.00908373,0.703922,-4.93373,0.703922,-4.5448,0.703922,-0.377763,0.703922,3.75997,0.705882,0.203573,0.703922,All
-8.46097,0.707843,15.4694,0.705882,0.00908752,0.705882,-4.93372,0.705882,-4.54372,0.705882,-0.376165,0.705882,3.76083,0.707843,0.204626,0.705882,All
-8.44292,0.709804,15.4717,0.707843,0.00908979,0.707843,-4.93367,0.707843,-4.54263,0.707843,-0.37404,0.707843,3.7672,0.709804,0.204693,0.707843,All
-8.4216,0.711765,15.4734,0.709804,0.00909134,0.709804,-4.93355,0.709804,-4.53926,0.709804,-0.372133,0.709804,3.77076,0.711765,0.205441,0.709804,All
-8.3935,0.713725,15.4761,0.711765,0.00909163,0.711765,-4.93352,0.711765,-4.53829,0.711765,-0.370869,0.711765,3.77365,0.713725,0.20552,0.711765,All
-8.37763,0.715686,15.4771,0.713725,0.00909252,0.713725,-4.93342,0.713725,-4.53827,0.713725,-0.368602,0.713725,3.77553,0.715686,0.206356,0.713725,All
-8.35632,0.717647,15.4788,0.715686,0.00909456,0.715686,-4.93335,0.715686,-4.53432,0.715686,-0.364148,0.715686,3.77974,0.717647,0.207223,0.715686,All
-8.35519,0.719608,15.479,0.717647,0.00909527,0.717647,-4.93331,0.717647,-4.53293,0.717647,-0.36374,0.717647,3.79024,0.719608,0.207411,0.717647,All
-8.34058,0.721569,15.4802,0.719608,0.00909642,0.719608,-4.93325,0.719608,-4.53091,0.719608,-0.363723,0.719608,3.79187,0.721569,0.208166,0.719608,All
-8.33223,0.723529,15.4808,0.721569,0.00909665,0.721569,-4.93322,0.721569,-4.52776,0.721569,-0.361269,0.721569,3.79214,0.723529,0.208243,0.721569,All
-8.30568,0.72549,15.4837,0.723529,0.0090978,0.723529,-4.93316,0.723529,-4.5275,0.723529,-0.35657,0.723529,3.797,0.72549,0.209223,0.723529,All
-8.29819,0.727451,15.4882,0.72549,0.00909984,0.72549,-4.93314,0.72549,-4.52726,0.72549,-0.353521,0.72549,3.80504,0.727451,0.212244,0.72549,All
-8.27698,0.729412,15.4887,0.727451,0.00910043,0.727451,-4.93309,0.727451,-4.52236,0.727451,-0.352445,0.727451,3.81006,0.729412,0.212999,0.727451,All
-8.2543,0.731373,15.4887,0.729412,0.00910532,0.729412,-4.93309,0.729412,-4.52186,0.729412,-0.351844,0.729412,3.81776,0.731373,0.215257,0.729412,All
-8.25175,0.733333,15.4894,0.731373,0.00910929,0.731373,-4.93307,0.731373,-4.51917,0.731373,-0.349295,0.731373,3.8197,0.733333,0.218258,0.731373,All
-8.23941,0.735294,15.491,0.733333,0.00911027,0.733333,-4.933,0.733333,-4.51848,0.733333,-0.348891,0.733333,3.82009,0.735294,0.218754,0.733333,All
-8.23172,0.737255,15.4912,0.735294,0.00911204,0.735294,-4.93299,0.735294,-4.51771,0.735294,-0.348608,0.735294,3.82029,0.737255,0.218815,0.735294,All
-8.21315,0.739216,15.492,0.737255,0.00911215,0.737255,-4.93288,0.737255,-4.5123,0.737255,-0.348579,0.737255,3.8208,0.739216,0.219934,0.737255,All
-8.19676,0.741176,15.4927,0.739216,0.00911251,0.739216,-4.93279,0.739216,-4.50956,0.739216,-0.34653,0.739216,3.83771,0.741176,0.2239,0.739216,All
-8.1846,0.743137,15.4939,0.741176,0.00911253,0.741176,-4.93271,0.741176,-4.50195,0.741176,-0.344057,0.741176,3.8543,0.743137,0.226445,0.741176,All
-8.17671,0.745098,15.4943,0.743137,0.0091127,0.743137,-4.93269,0.743137,-4.49719,0.743137,-0.343377,0.743137,3.86499,0.745098,0.227751,0.743137,All
-8.15293,0.747059,15.4944,0.745098,0.0091146,0.745098,-4.93263,0.745098,-4.49208,0.745098,-0.341673,0.745098,3.87551,0.747059,0.22812,0.745098,All
-8.1463,0.74902,15.4955,0.747059,0.00911675,0.747059,-4.93257,0.747059,-4.4866,0.747059,-0.33506,0.747059,3.89015,0.74902,0.229693,0.747059,All
-8.14475,0.75098,15.4959,0.74902,0.00911683,0.74902,-4.93257,0.74902,-4.48387,0.74902,-0.327832,0.74902,3.89112,0.75098,0.230444,0.74902,All
-8.12718,0.752941,15.5003,0.75098,0.00911694,0.75098,-4.93245,0.75098,-4.48342,0.75098,-0.327798,0.75098,3.91194,0.752941,0.231684,0.75098,All
-8.1198,0.754902,15.5034,0.752941,0.00912462,0.752941,-4.9324,0.752941,-4.4811,0.752941,-0.326628,0.752941,3.91482,0.754902,0.232514,0.752941,All
-8.11841,0.756863,15.5038,0.754902,0.00912555,0.754902,-4.93237,0.754902,-4.47855,0.754902,-0.323704,0.754902,3.91867,0.756863,0.237993,0.754902,All
-8.10919,0.758824,15.5059,0.756863,0.00912695,0.756863,-4.93235,0.756863,-4.4731,0.756863,-0.321832,0.756863,3.92047,0.758824,0.244986,0.756863,All
-8.07866,0.760784,15.51,0.758824,0.00912708,0.758824,-4.93233,0.758824,-4.46827,0.758824,-0.321518,0.758824,3.92284,0.760784,0.24521,0.758824,All
-8.07411,0.762745,15.5131,0.760784,0.00912813,0.760784,-4.93224,0.760784,-4.46716,0.760784,-0.31477,0.760784,3.92321,0.762745,0.24734,0.760784,All
-8.06932,0.764706,15.5133,0.762745,0.00912841,0.762745,-4.93213,0.762745,-4.46469,0.762745,-0.313967,0.762745,3.92335,0.764706,0.24873,0.762745,All
-8.05075,0.766667,15.5202,0.764706,0.00913083,0.764706,-4.93211,0.764706,-4.46239,0.764706,-0.304044,0.764706,3.92901,0.766667,0.252713,0.764706,All
-8.04088,0.768627,15.5205,0.766667,0.00913449,0.766667,-4.93209,0.766667,-4.45784,0.766667,-0.302226,0.766667,3.94524,0.768627,0.254746,0.766667,All
-8.03642,0.770588,15.5212,0.768627,0.00914055,0.768627,-4.93206,0.768627,-4.45748,0.768627,-0.300866,0.768627,3.94663,0.770588,0.255209,0.768627,All
-8.01869,0.772549,15.5244,0.770588,0.00914667,0.770588,-4.93206,0.770588,-4.45137,0.770588,-0.29908,0.770588,3.95216,0.772549,0.262238,0.770588,All
-7.9982,0.77451,15.5246,0.772549,0.00914994,0.772549,-4.93203,0.772549,-4.44904,0.772549,-0.297161,0.772549,3.95451,0.77451,0.266472,0.772549,All
-7.92777,0.776471,15.5246,0.77451,0.00915003,0.77451,-4.93203,0.77451,-4.44718,0.77451,-0.296688,0.77451,3.96287,0.776471,0.271513,0.77451,All
-7.91364,0.778431,15.5297,0.776471,0.00915325,0.776471,-4.93199,0.776471,-4.44499,0.776471,-0.296427,0.776471,3.96563,0.778431,0.275323,0.776471,All
-7.90918,0.780392,15.5319,0.778431,0.00915859,0.778431,-4.93178,0.778431,-4.43974,0.778431,-0.29614,0.778431,3.97304,0.780392,0.276331,0.778431,All
-7.90338,0.782353,15.5337,0.780392,0.00916026,0.780392,-4.93173,0.780392,-4.43636,0.780392,-0.292591,0.780392,3.99983,0.782353,0.278606,0.780392,All
-7.8996,0.784314,15.5399,0.782353,0.00916095,0.782353,-4.9317,0.782353,-4.43408,0.782353,-0.288637,0.782353,4.0005,0.784314,0.278839,0.782353,All
-7.87987,0.786275,15.5406,0.784314,0.00916293,0.784314,-4.93162,0.784314,-4.43206,0.784314,-0.284522,0.784314,4.0018,0.786275,0.279766,0.784314,All
-7.86435,0.788235,15.541,0.786275,0.00916516,0.786275,-4.9316,0.786275,-4.43072,0.786275,-0.283852,0.786275,4.01629,0.788235,0.280943,0.786275,All
-7.86147,0.790196,15.5415,0.788235,0.00916694,0.788235,-4.9316,0.788235,-4.42312,0.788235,-0.283221,0.788235,4.0199,0.790196,0.282053,0.788235,All
-7.85739,0.792157,15.543,0.790196,0.00917176,0.790196,-4.93151,0.790196,-4.41952,0.790196,-0.28269,0.790196,4.04959,0.792157,0.285301,0.790196,All
-7.82231,0.794118,15.5438,0.792157,0.00917315,0.792157,-4.93145,0.792157,-4.41519,0.792157,-0.281458,0.792157,4.04999,0.794118,0.287403,0.792157,All
-7.81837,0.796078,15.5444,0.794118,0.0091753,0.794118,-4.9314,0.794118,-4.41366,0.794118,-0.280745,0.794118,4.05781,0.796078,0.290235,0.794118,All
-7.81672,0.798039,15.5452,0.796078,0.00917572,0.796078,-4.93138,0.796078,-4.40828,0.796078,-0.280218,0.796078,4.05824,0.798039,0.294587,0.796078,All
-7.7817,0.8,15.5455,0.798039,0.00917621,0.798039,-4.93134,0.798039,-4.40715,0.798039,-0.277194,0.798039,4.06247,0.8,0.295897,0.798039,All
-7.74731,0.801961,15.5526,0.8,0.00917697,0.8,-4.93131,0.8,-4.40566,0.8,-0.272337,0.8,4.06348,0.801961,0.297222,0.8,All
-7.7209,0.803922,15.5573,0.801961,0.00918062,0.801961,-4.93129,0.801961,-4.40555,0.801961,-0.265636,0.801961,4.06467,0.803922,0.299567,0.801961,All
-7.71759,0.805882,15.564,0.803922,0.00918075,0.803922,-4.93129,0.803922,-4.39256,0.803922,-0.264337,0.803922,4.06814,0.805882,0.299881,0.803922,All
-7.71054,0.807843,15.565,0.805882,0.00918353,0.805882,-4.93125,0.805882,-4.38546,0.805882,-0.261917,0.805882,4.07509,0.807843,0.300252,0.805882,All
-7.70643,0.809804,15.5651,0.807843,0.0091851,0.807843,-4.93108,0.807843,-4.38275,0.807843,-0.26189,0.807843,4.07999,0.809804,0.300554,0.807843,All
-7.69306,0.811765,15.5655,0.809804,0.00918525,0.809804,-4.93107,0.809804,-4.37647,0.809804,-0.260606,0.809804,4.09195,0.811765,0.3022,0.809804,All
-7.68637,0.813725,15.5674,0.811765,0.00918562,0.811765,-4.93103,0.811765,-4.37632,0.811765,-0.260384,0.811765,4.10295,0.813725,0.302514,0.811765,All
-7.68231,0.815686,15.569,0.813725,0.00918641,0.813725,-4.93099,0.813725,-4.37469,0.813725,-0.258089,0.813725,4.10832,0.815686,0.303451,0.813725,All
-7.64794,0.817647,15.572,0.815686,0.00918652,0.815686,-4.93087,0.815686,-4.37006,0.815686,-0.257608,0.815686,4.12018,0.817647,0.304186,0.815686,All
-7.6131,0.819608,15.5727,0.817647,0.0091899,0.817647,-4.93083,0.817647,-4.36501,0.817647,-0.256632,0.817647,4.1242,0.819608,0.304945,0.817647,All
-7.58755,0.821569,15.5743,0.819608,0.00918995,0.819608,-4.93076,0.819608,-4.36242,0.819608,-0.256455,0.819608,4.12422,0.821569,0.306183,0.819608,All
-7.56587,0.823529,15.5808,0.821569,0.00919316,0.821569,-4.93076,0.821569,-4.36111,0.821569,-0.255801,0.821569,4.12434,0.823529,0.306495,0.821569,All
-7.55997,0.82549,15.581,0.823529,0.00919443,0.823529,-4.93068,0.823529,-4.35813,0.823529,-0.255443,0.823529,4.14368,0.82549,0.310536,0.823529,All
-7.50287,0.827451,15.584,0.82549,0.00919468,0.82549,-4.93067,0.82549,-4.35452,0.82549,-0.255405,0.82549,4.14634,0.827451,0.311366,0.82549,All
-7.4805,0.829412,15.5841,0.827451,0.00919764,0.827451,-4.93054,0.827451,-4.35149,0.827451,-0.251944,0.827451,4.16433,0.829412,0.31362,0.827451,All
-7.45615,0.831373,15.5852,0.829412,0.00920664,0.829412,-4.93051,0.829412,-4.34727,0.829412,-0.246527,0.829412,4.1649,0.831373,0.313627,0.829412,All
-7.45174,0.833333,15.5872,0.831373,0.0092089,0.831373,-4.9305,0.831373,-4.34345,0.831373,-0.242125,0.831373,4.16836,0.833333,0.3184,0.831373,All
-7.38305,0.835294,15.5881,0.833333,0.00921738,0.833333,-4.93046,0.833333,-4.34204,0.833333,-0.240908,0.833333,4.18194,0.835294,0.320768,0.833333,All
-7.36894,0.837255,15.5902,0.835294,0.00921787,0.835294,-4.93035,0.835294,-4.33889,0.835294,-0.239861,0.835294,4.18286,0.837255,0.323402,0.835294,All
-7.3283,0.839216,15.5945,0.837255,0.00922651,0.837255,-4.93019,0.837255,-4.33721,0.837255,-0.237392,0.837255,4.19357,0.839216,0.323642,0.837255,All
-7.29976,0.841176,15.595,0.839216,0.00922657,0.839216,-4.93009,0.839216,-4.33203,0.839216,-0.2363,0.839216,4.21365,0.841176,0.323788,0.839216,All
-7.29502,0.843137,15.599,0.841176,0.00922812,0.841176,-4.93003,0.841176,-4.32812,0.841176,-0.231891,0.841176,4.21611,0.843137,0.323806,0.841176,All
-7.247,0.845098,15.599,0.843137,0.00923263,0.843137,-4.93,0.843137,-4.3276,0.843137,-0.231294,0.843137,4.22394,0.845098,0.324381,0.843137,All
-7.2138,0.847059,15.6038,0.845098,0.00923299,0.845098,-4.92969,0.845098,-4.32503,0.845098,-0.230262,0.845098,4.23881,0.847059,0.325461,0.845098,All
-7.18227,0.84902,15.6058,0.847059,0.00923541,0.847059,-4.92965,0.847059,-4.30249,0.847059,-0.230093,0.847059,4.24433,0.84902,0.329312,0.847059,All
-7.17951,0.85098,15.6083,0.84902,0.00923768,0.84902,-4.92961,0.84902,-4.30183,0.84902,-0.228006,0.84902,4.26021,0.85098,0.330253,0.84902,All
-7.16319,0.852941,15.6101,0.85098,0.00924213,0.85098,-4.9296,0.85098,-4.29899,0.85098,-0.227011,0.85098,4.26866,0.852941,0.340478,0.85098,All
-7.09573,0.854902,15.6119,0.852941,0.00924306,0.852941,-4.92957,0.852941,-4.29564,0.852941,-0.223907,0.852941,4.2742,0.854902,0.341196,0.852941,All
-7.07246,0.856863,15.613,0.854902,0.00924505,0.854902,-4.92956,0.854902,-4.29334,0.854902,-0.222936,0.854902,4.27498,0.856863,0.346608,0.854902,All
-7.06906,0.858824,15.6147,0.856863,0.00924783,0.856863,-4.92951,0.856863,-4.29155,0.856863,-0.22268,0.856863,4.27559,0.858824,0.347096,0.856863,All
-7.05268,0.860784,15.615,0.858824,0.0092481,0.858824,-4.92928,0.858824,-4.29007,0.858824,-0.217326,0.858824,4.2758,0.860784,0.350856,0.858824,All
-7.03871,0.862745,15.6273,0.860784,0.00924839,0.860784,-4.92925,0.860784,-4.28724,0.860784,-0.212277,0.860784,4.27983,0.862745,0.356933,0.860784,All
-7.00254,0.864706,15.6307,0.862745,0.00925171,0.862745,-4.92924,0.862745,-4.28554,0.862745,-0.207883,0.862745,4.28168,0.864706,0.359064,0.862745,All
-6.97928,0.866667,15.6311,0.864706,0.00925875,0.864706,-4.92923,0.864706,-4.28267,0.864706,-0.207005,0.864706,4.28311,0.866667,0.365148,0.864706,All
-6.94147,0.868627,15.6332,0.866667,0.00926216,0.866667,-4.92907,0.866667,-4.28057,0.866667,-0.205075,0.866667,4.28816,0.868627,0.367766,0.866667,All
-6.93227,0.870588,15.6344,0.868627,0.00926247,0.868627,-4.92906,0.868627,-4.27638,0.868627,-0.203539,0.868627,4.29303,0.870588,0.369987,0.868627,All
-6.90747,0.872549,15.6448,0.870588,0.00926701,0.870588,-4.92894,0.870588,-4.26557,0.870588,-0.20289,0.870588,4.30782,0.872549,0.373837,0.870588,All
-6.89012,0.87451,15.6457,0.872549,0.00926908,0.872549,-4.92893,0.872549,-4.26451,0.872549,-0.192423,0.872549,4.3118,0.87451,0.374493,0.872549,All
-6.85356,0.876471,15.6468,0.87451,0.00926909,0.87451,-4.9288,0.87451,-4.26262,0.87451,-0.1922,0.87451,4.31351,0.876471,0.379084,0.87451,All
-6.83213,0.878431,15.6592,0.876471,0.00927028,0.876471,-4.92874,0.876471,-4.26253,0.876471,-0.192132,0.876471,4.32387,0.878431,0.382682,0.876471,All
-6.76278,0.880392,15.6619,0.878431,0.00927132,0.878431,-4.92873,0.878431,-4.26234,0.878431,-0.190678,0.878431,4.33075,0.880392,0.388654,0.878431,All
-6.7248,0.882353,15.6648,0.880392,0.00927169,0.880392,-4.92867,0.880392,-4.24925,0.880392,-0.184675,0.880392,4.33555,0.882353,0.392344,0.880392,All
-6.7048,0.884314,15.665,0.882353,0.00927249,0.882353,-4.92843,0.882353,-4.24104,0.882353,-0.184371,0.882353,4.33728,0.884314,0.393627,0.882353,All
-6.64996,0.886275,15.6708,0.884314,0.00927323,0.884314,-4.9284,0.884314,-4.23535,0.884314,-0.17716,0.884314,4.33998,0.886275,0.398284,0.884314,All
-6.6048,0.888235,15.6728,0.886275,0.0092777,0.886275,-4.92831,0.886275,-4.2353,0.886275,-0.176744,0.886275,4.3463,0.888235,0.401198,0.886275,All
-6.57712,0.890196,15.6738,0.888235,0.0092822,0.888235,-4.92829,0.888235,-4.22822,0.888235,-0.172473,0.888235,4.36198,0.890196,0.409576,0.888235,All
-6.48613,0.892157,15.6742,0.890196,0.00928266,0.890196,-4.9282,0.890196,-4.22564,0.890196,-0.170893,0.890196,4.36377,0.892157,0.409649,0.890196,All
-6.46576,0.894118,15.6743,0.892157,0.00928884,0.892157,-4.92804,0.892157,-4.22303,0.892157,-0.166878,0.892157,4.36929,0.894118,0.414152,0.892157,All
-6.44919,0.896078,15.6752,0.894118,0.00929323,0.894118,-4.92792,0.894118,-4.21859,0.894118,-0.164592,0.894118,4.37811,0.896078,0.415809,0.894118,All
-6.44865,0.898039,15.6782,0.896078,0.00929384,0.896078,-4.92782,0.896078,-4.21796,0.896078,-0.163322,0.896078,4.38433,0.898039,0.419752,0.896078,All
-6.38072,0.9,15.6804,0.898039,0.00929433,0.898039,-4.92771,0.898039,-4.21717,0.898039,-0.161786,0.898039,4.39676,0.9,0.420254,0.898039,All
-6.2916,0.901961,15.6832,0.9,0.00930264,0.9,-4.9277,0.9,-4.21578,0.9,-0.161638,0.9,4.40655,0.901961,0.420948,0.9,All
-6.28774,0.903922,15.6853,0.901961,0.00930467,0.901961,-4.9277,0.901961,-4.20258,0.901961,-0.161308,0.901961,4.40951,0.903922,0.422403,0.901961,All
-6.25243,0.905882,15.6855,0.903922,0.00931008,0.903922,-4.92767,0.903922,-4.19121,0.903922,-0.160692,0.903922,4.43364,0.905882,0.43032,0.903922,All
-6.25216,0.907843,15.6864,0.905882,0.00931098,0.905882,-4.92754,0.905882,-4.18101,0.905882,-0.154428,0.905882,4.47034,0.907843,0.431607,0.905882,All
-6.23393,0.909804,15.6887,0.907843,0.00931128,0.907843,-4.92735,0.907843,-4.17592,0.907843,-0.145744,0.907843,4.48698,0.909804,0.43391,0.907843,All
-6.17374,0.911765,15.6923,0.909804,0.00931226,0.909804,-4.92729,0.909804,-4.16941,0.909804,-0.137167,0.909804,4.52012,0.911765,0.436972,0.909804,All
-6.11381,0.913725,15.6934,0.911765,0.00931594,0.911765,-4.92713,0.911765,-4.16721,0.911765,-0.127535,0.911765,4.53535,0.913725,0.439876,0.911765,All
-6.09852,0.915686,15.7163,0.913725,0.00931818,0.913725,-4.92704,0.913725,-4.16486,0.913725,-0.125598,0.913725,4.53758,0.915686,0.443784,0.913725,All
-6.04865,0.917647,15.7172,0.915686,0.00931982,0.915686,-4.92701,0.915686,-4.16453,0.915686,-0.123473,0.915686,4.54912,0.917647,0.444965,0.915686,All
