rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,f,dp,lw,dE,lI50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_f,eta_dp,eta_lw,eta_dE,eta_lI50
1,33,-6.23384341019206545,70.00000000000002842,0.04376090265531186,0.05000000000000001,-4.86238994781184974,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.06246790384281494,1.00000000000000000,-0.08908167991495761,1.16226396601247917,0.00000000000000000,0.03084512612300028,0.00000000000000000,0.00964246112444478,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.37427485998268722,0.00000000000000000,0.17421057392459235
1,34,-6.93510773489066423,70.00000000000002842,0.04005604449333094,0.05000000000000001,-4.89992636578708840,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.15354425246031420,1.00000000000000000,-0.02031924105786956,0.46099964131388038,0.00000000000000000,-0.05761607337935093,0.00000000000000000,-0.02789395685079388,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.15826270367955811,0.00000000000000000,0.24297301278168040
1,35,-0.10739634201113940,70.00000000000002842,0.04511861325486009,0.05000000000000001,-4.88622370368922088,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.70285202857145501,1.00000000000000000,-0.40648288553287537,7.28871103419340560,0.00000000000000000,0.06139921293319217,0.00000000000000000,-0.01419129475292635,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.39104507243158271,0.00000000000000000,-0.14319063169332541
1,36,-8.63185783513025129,70.00000000000002842,0.04284598126444782,0.05000000000000001,-4.82573862051642166,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.53510000722004414,1.00000000000000000,0.32933241894093934,-1.23575045892570667,0.00000000000000000,0.00971619533379453,0.00000000000000000,0.04629378841987286,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.84690696335991644,0.00000000000000000,0.59262467278048936
1,37,-5.61094973114744455,70.00000000000002842,0.04090301482334302,0.05000000000000001,-4.86317824520653641,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.03340855000089829,1.00000000000000000,-0.76927500096849144,1.78515764505710006,0.00000000000000000,-0.03669188679022950,0.00000000000000000,0.00885416372975811,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.34521550614077057,0.00000000000000000,-0.50598274712894153
1,38,-9.78478454401653508,70.00000000000002842,0.04295132386025450,0.05000000000000001,-4.86746099274415212,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.20667156922123642,1.00000000000000000,-0.98044319581834971,-2.38867716781199046,0.00000000000000000,0.01217181205948759,0.00000000000000000,0.00457141619214241,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.10513538691863589,0.00000000000000000,-0.71715094197879981
1,39,-12.32955614825675639,70.00000000000002842,0.04254628879849429,0.05000000000000001,-4.85127792903307231,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.25972455399862127,1.00000000000000000,0.01171895418904637,-4.93344877205221177,0.00000000000000000,0.00269697225408816,0.00000000000000000,0.02075447990322221,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.05208240214125104,0.00000000000000000,0.27501120802859635
1,40,-6.13747263470654847,70.00000000000002842,0.04206195025227102,0.05000000000000001,-4.85060617759076340,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.16333622941546944,1.00000000000000000,-1.29093464344959208,1.25863474149799615,0.00000000000000000,-0.00875212164758654,0.00000000000000000,0.02142623134553112,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.85152927327559713,0.00000000000000000,-1.02764238961004217
1,41,-7.36397457841282055,70.00000000000002842,0.04503907544327818,0.05000000000000001,-4.83376452827489089,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.14004815598240700,1.00000000000000000,-0.35793704363904527,0.03213279779172407,0.00000000000000000,0.05963479697788232,0.00000000000000000,0.03826788066140363,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.17175880015746531,0.00000000000000000,-0.09464478979949531
1,42,-8.80271425165339139,70.00000000000002842,0.04393570230542272,0.05000000000000001,-4.88787518151621914,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.71463209237085323,1.00000000000000000,-0.26056207277603355,-1.40660687544884677,0.00000000000000000,0.03483159473671860,0.00000000000000000,-0.01584277257992461,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.40282513623098093,0.00000000000000000,0.00273018106351641
1,43,-8.98957423266474720,70.00000000000002842,0.03869970473829012,0.05000000000000001,-4.91863548885128044,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.55195702203363117,1.00000000000000000,-1.34445089879653334,-1.59346685646020259,0.00000000000000000,-0.09206368867947745,0.00000000000000000,-0.04660307991498591,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.24015006589375876,0.00000000000000000,-1.08115864495698344
1,44,-7.79397630085307291,70.00000000000002842,0.04185711110286766,0.05000000000000001,-4.85950278326973617,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.55827137421794648,1.00000000000000000,-0.75682471074345381,-0.39786892464852830,0.00000000000000000,-0.01363395785765631,0.00000000000000000,0.01252962566655835,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.24646441807807418,0.00000000000000000,-0.49353245690390385
1,45,-7.43953052489205291,70.00000000000002842,0.04214312601522398,0.05000000000000001,-4.88266209052568545,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.22871730199176535,1.00000000000000000,-0.33659174266308611,-0.04342314868750830,0.00000000000000000,-0.00682407189814338,0.00000000000000000,-0.01062968158939093,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.08308965414810696,0.00000000000000000,-0.07329948882353615
1,46,-10.19969473990257569,70.00000000000002842,0.04117769629766354,0.05000000000000001,-4.83293588397583207,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.12587803563667024,1.00000000000000000,-0.37759200596720577,-2.80358736369803108,0.00000000000000000,-0.02999890141143657,0.00000000000000000,0.03909652496046245,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.18592892050320206,0.00000000000000000,-0.11429975212765581
1,47,-7.89841463335608385,70.00000000000002842,0.04847198879533899,0.05000000000000001,-4.84927834293809390,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,-0.61293813316535772,1.00000000000000000,1.23197404733546700,-0.50230725715153923,0.00000000000000000,0.13309042130070958,0.00000000000000000,0.02275406599820062,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.92474508930523003,0.00000000000000000,1.49526630117501691
1,48,-7.80051971124118371,70.00000000000002842,0.04461971289135300,0.05000000000000001,-4.86814005918706894,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,1.14678719578182786,1.00000000000000000,-1.05034419478334606,-0.40441233503663909,0.00000000000000000,0.05028009527095190,0.00000000000000000,0.00389234974922559,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.83498023964195556,0.00000000000000000,-0.78705194094379616
1,49,-11.59166307122061923,70.00000000000002842,0.04345183842043616,0.05000000000000001,-4.84712179840188107,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.77365989776289812,1.00000000000000000,-0.50998941367105421,-4.19555569501607462,0.00000000000000000,0.02375750280404088,0.00000000000000000,0.02491061053441346,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.46185294162302581,0.00000000000000000,-0.24669715983150425
1,50,-6.51403542735165253,70.00000000000002842,0.04192345052212419,0.05000000000000001,-4.85643633934131103,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,0.57283613197041261,1.00000000000000000,-0.45680650775749809,0.88207194885289208,0.00000000000000000,-0.01205031048565441,0.00000000000000000,0.01559606959498350,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.26102917583054031,0.00000000000000000,-0.19351425391794813
1,51,-5.17473701885666593,70.00000000000002842,0.04320814684840359,0.05000000000000001,-4.85848733446548575,4.59999999999999964,0.90000000000000002,-1.87238689903335809,0.89999999999999991,0.00100000000000000,2.22685346222350500,1.00000000000000000,-1.99206879964905248,2.22137035734787869,0.00000000000000000,0.01813340273947706,0.00000000000000000,0.01354507447080877,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.91504650608363258,0.00000000000000000,-1.72877654580950257
