id,time,y,ytype,initT,aS,dS,tau,lBt0,lp,dI,lk,f,dp,lw,dE,lI50,lod
325,35,4.1417,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,41.289,4.9543,1,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,42,4.0561,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,49,3.9813,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,56,3.9154,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,63,3.8568,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,69.448,3.0299,1,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
325,70,3.8043,2,-3.131,70,0.04856,0.05,-4.8174,4.6,0.9,-1.8857,0.9,0.001,0.40648,1,-0.18018,15
326,0,4.4717,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,2.9303,4.2016,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,6.9214,4.5304,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,7,3.8535,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,10.247,3.3643,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,13.795,3.9179,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,14,3.6391,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,18.451,3.511,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,21,3.4957,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,21.777,3.5471,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,25.546,2.9019,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,28,3.3896,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,28.207,2.9425,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,32.198,3.8322,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,35,3.3055,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,42,3.236,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,42.176,3.1354,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,49,3.1766,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,50.158,3.0885,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,56,3.1249,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,63,3.0791,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,63.461,3.3833,1,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
326,70,3.038,2,-10.042,70,0.0581,0.05,-4.7645,4.6,0.9,-1.8857,0.9,0.001,1.0334,1,0.65181,15
327,0,1.6389,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,5.1476,4.1895,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,7,4.4671,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,9.8038,5.454,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,12.686,5.8347,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,14,6.6928,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,18.673,6.8291,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,20.89,6.5837,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,21,6.488,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,25.103,5.0648,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,28,4.68,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,28.65,5.1228,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,33.528,3.3696,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,35,3.5573,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,37.076,4.0443,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,42,3.5864,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,46.61,3.1614,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,49,3.5709,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,55.923,4.0688,1,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,56,3.5118,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,63,3.445,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
327,70,3.3798,2,-1.2086,70,0.04645,0.05,-4.8295,4.6,0.9,-1.8857,0.9,0.001,1.0103,1,-1.0348,15
328,0,3.6592,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,2.0434,4.4624,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,6.0345,5.9602,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,7,5.7825,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,13.795,6.6419,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,14,6.7302,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,17.786,5.9176,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,21,5.6958,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,21.777,4.8982,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,26.655,4.283,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,28,4.6014,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,30.203,4.5062,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,34.637,4.2823,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,35,4.4962,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,40.18,4.3634,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,42,4.457,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,49,4.3775,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,53.705,4.0601,1,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,56,4.297,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,63,4.2231,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
328,70,4.1568,2,-7.5583,70,0.06352,0.05,-4.7426,4.6,0.9,-1.8857,0.9,0.001,0.15984,1,-0.15604,15
329,0,4.9397,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,4.2607,6.0032,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,7,4.3176,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,7.3648,3.81,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,11.356,3.8094,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,14,4.0546,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,14.46,4.2223,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,18.229,3.6008,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,21,3.8795,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,21.555,3.8136,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,28,3.7592,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,28.872,3.7614,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,31.976,3.5315,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,35,3.6666,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,39.293,3.9763,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,42,3.5911,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,46.389,3.7973,1,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,49,3.5275,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,56,3.4724,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,63,3.424,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
329,70,3.3807,2,-7.738,70,0.03405,0.05,-4.9126,4.6,0.9,-1.8857,0.9,0.001,0.71717,1,-0.11535,15
330,0,2.451,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,1.1565,3.1273,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,5.3693,5.1514,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,7,5.4487,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,8.03,6.7682,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,12.908,6.9283,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,14,6.6111,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,17.342,5.8226,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,21,4.3479,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,21.555,4.4607,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,25.546,4.3255,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,28,4.228,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,29.094,4.2134,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,33.528,4.7389,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,35,4.1413,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,39.737,3.9588,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,42,4.0653,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,47.497,4.103,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,49,3.9963,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,56,3.9342,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,61.688,4.5187,1,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,63,3.8779,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
330,70,3.8268,2,-2.9204,70,0.04041,0.05,-4.8695,4.6,0.9,-1.8857,0.9,0.001,0.39734,1,-0.15675,15
331,0,4.3702,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,3.5955,5.645,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,6.2562,4.1944,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,7,4.3248,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,11.356,3.7713,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,14,4.0765,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,14.904,3.9548,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,19.56,4.2578,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,21,3.9067,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,26.433,3.6777,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,28,3.7882,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,30.868,3.7904,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,35,3.6966,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,35.302,3.3238,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,42,3.622,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,44.836,3.7034,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,49,3.559,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,55.258,3.0988,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,56,3.5045,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,63,3.4565,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,67.231,3.5156,1,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
331,70,3.4136,2,-8.3984,70,0.05055,0.05,-4.8064,4.6,0.9,-1.8857,0.9,0.001,0.67609,1,0.33761,15
332,0,1.8128,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,2.0434,2.3083,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,4.2607,3.1017,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,7,4.5173,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,10.469,4.693,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,14,5.5458,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,15.125,5.0726,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,19.56,4.2358,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,21,4.1222,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,22.664,4.0171,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,27.098,4.1228,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,28,3.98,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,35,3.8483,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,42,3.7491,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,42.176,3.8929,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,48.828,3.9641,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,49,3.6693,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,56,3.6024,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,63,3.5449,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,63.905,3.8794,1,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
332,70,3.4943,2,-1.7055,70,0.05036,0.05,-4.8056,4.6,0.9,-1.8857,0.9,0.001,0.66354,1,-0.26202,15
333,0,3.5763,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,1.8217,4.3203,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,7,6.4521,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,7.8083,6.8307,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,10.247,6.8911,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,14,6.8447,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,14.46,6.7942,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,21,5.3332,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,21.999,5.1827,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,23.994,4.9999,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,28,4.7868,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,34.859,5.1485,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,35,4.8995,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,42,4.9325,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,43.063,4.2719,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,49,4.8496,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,51.266,5.2477,1,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,56,4.7551,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,63,4.6695,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
333,70,4.5934,2,-5.5193,70,0.04135,0.05,-4.8638,4.6,0.9,-1.8857,0.9,0.001,-0.15277,1,0.14179,15
334,0,1.6847,2,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,2.2651,3.3872,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,3.5955,2.6765,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,7,4.585,2,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,7.5866,4.9162,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,11.134,5.7409,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,12.686,5.0912,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,14,4.9426,2,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,18.451,3.7205,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,20.225,4.242,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,21,4.3192,2,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,24.659,4.6711,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,28,4.1247,2,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
334,28.65,4.2819,1,-1.2981,70,0.04445,0.05,-4.8446,4.6,0.9,-1.8857,0.9,0.001,0.4913,1,0.12305,15
