id,initT_SAEM,aS_SAEM,dS_SAEM,tau_SAEM,lBt0_SAEM,lp_SAEM,dI_SAEM,lk_SAEM,lae_SAEM,f_SAEM,dp_SAEM,lw_SAEM,dE_SAEM,lI50_SAEM,initT_sd,aS_sd,dS_sd,tau_sd,lBt0_sd,lp_sd,dI_sd,lk_sd,lae_sd,f_sd,dp_sd,lw_sd,dE_sd,lI50_sd,initT_randomEffects,aS_randomEffects,dS_randomEffects,tau_randomEffects,lBt0_randomEffects,lp_randomEffects,dI_randomEffects,lk_randomEffects,lae_randomEffects,f_randomEffects,dp_randomEffects,lw_randomEffects,dE_randomEffects,lI50_randomEffects
11,-5.08130851073944001,2.93245643309070614,-4.49041299579095643,-2.99573227355399085,-4.90455566064200799,4.59999999999999964,-0.10536051565782628,-2.99721259927706507,-0.70442856811918741,2.19722457733621956,-6.90775527898213682,0.18582746145872747,38.60209824117745114,-10.54121307458568424,1.33724344618771362,0.04661442266440501,0.04437067878984553,0.00000000000000000,0.01226064490193144,0.00000000000000000,0.00000000000000000,0.35646612053089338,0.28064046035508017,0.00000000000000000,0.00000000000000000,0.13174320971912032,16.14805200843628086,6.96485136915808045,3.13505831292566040,-0.00596923970177408,0.00811492522299252,0.00000000000000000,-0.00293029145077679,0.00000000000000000,0.00000000000000000,-0.01161527939499529,-0.01231729247071878,0.00000000000000000,0.00000000000000000,0.64202997090975433,2.18143537431634149,-5.99211991815952949
12,-10.71107334650972120,2.94650128091253638,-4.51145764951513684,-2.99573227355399085,-4.90232513833735517,4.59999999999999964,-0.10536051565782628,-2.79830913799217207,-0.53348851372931638,2.19722457733621956,-6.90775527898213682,-0.71199540043882237,37.91653354694975775,-4.28305680581970272,1.80934121241258161,0.04731906799606007,0.04826044096228415,0.00000000000000000,0.01259194519483172,0.00000000000000000,0.00000000000000000,0.46090475305919421,0.38282930684070920,0.00000000000000000,0.00000000000000000,0.45775311924293272,18.61572492835441750,10.47936186474087883,-2.49470652284461858,0.00807560812005602,-0.01292972850118726,0.00000000000000000,-0.00069976914612166,0.00000000000000000,0.00000000000000000,0.18728818188989638,0.15862276191915281,0.00000000000000000,0.00000000000000000,-0.25579289098779534,1.49587068008867696,0.26603635060647352
13,-5.96416228048693231,2.94260272791280864,-4.49894346056581274,-2.99573227355399085,-4.90102469653718309,4.59999999999999964,-0.10536051565782628,-2.85787681978612573,-0.68735229412736543,2.19722457733621956,-6.90775527898213682,-0.40151214718636430,38.42252942200705235,-2.79228330678919523,1.30967257752300625,0.05035238862623599,0.04457517670443248,0.00000000000000000,0.01139318258093620,0.00000000000000000,0.00000000000000000,0.46725559532986494,0.32868977469075117,0.00000000000000000,0.00000000000000000,0.27962865705561768,18.53569298859880732,9.40151579793360881,2.25220454317816765,0.00417705512032830,-0.00041553955186178,0.00000000000000000,0.00060067265403953,0.00000000000000000,0.00000000000000000,0.12772050009594427,0.00475898152110291,0.00000000000000000,0.00000000000000000,0.05469036226466249,2.00186655514591649,1.75680984963698372
14,-7.06662916565360177,2.93237714675338790,-4.48735791465156630,-2.99573227355399085,-4.90249697252624284,4.59999999999999964,-0.10536051565782628,-2.72376650025539879,-0.57319841037998387,2.19722457733621956,-6.90775527898213682,-0.78774080333857277,38.57866302778935363,-5.74926119835314253,1.50313298420946651,0.04511665874228798,0.04491237961059260,0.00000000000000000,0.01202099885018366,0.00000000000000000,0.00000000000000000,0.44955059567613737,0.33095027204571037,0.00000000000000000,0.00000000000000000,0.54876027628119550,19.04316866474802339,10.26124371295827942,1.14973765801150196,-0.00604852603909479,0.01117000636238439,0.00000000000000000,-0.00087160333500872,0.00000000000000000,0.00000000000000000,0.26183081962666954,0.11891286526848496,0.00000000000000000,0.00000000000000000,-0.33153829388754547,2.15800016092831459,-1.20016804192695981
15,-3.12384640297332883,2.88031358612839261,-4.45865889552750261,-2.99573227355399085,-4.90610396927668102,4.59999999999999964,-0.10536051565782628,-3.53085765481060365,-0.99403415504390502,2.19722457733621956,-6.90775527898213682,0.63563801524120334,36.28665643641538452,-11.15023161202807067,1.16041905194128425,0.04315050483809089,0.04497417696468307,0.00000000000000000,0.01174793878310165,0.00000000000000000,0.00000000000000000,0.39123480922080439,0.30550705900866337,0.00000000000000000,0.00000000000000000,0.11079974698215037,17.22953723005130655,6.91102137813078787,5.09252042069177779,-0.05811208666408571,0.03986902548644270,0.00000000000000000,-0.00447860008545462,0.00000000000000000,0.00000000000000000,-0.54526033492853054,-0.30192287939543611,0.00000000000000000,0.00000000000000000,1.09184052469223181,-0.13400643044571281,-6.60113845560189816
16,-4.49936091662177873,2.95845535826318962,-4.52420131702907025,-2.99573227355399085,-4.89869828380768357,4.59999999999999964,-0.10536051565782628,-3.08767755618294792,-0.76438612670757655,2.19722457733621956,-6.90775527898213682,-1.09448622865358569,38.36613514552234250,7.18250231853972121,1.09985826401799192,0.04738896838631077,0.04694385829703566,0.00000000000000000,0.01241416817050942,0.00000000000000000,0.00000000000000000,0.45694885904633842,0.36015086673871399,0.00000000000000000,0.00000000000000000,0.23847616960716328,18.29636351404059269,5.50712496992196776,3.71700590704332567,0.02002968547070860,-0.02567339601512285,0.00000000000000000,0.00292708538354179,0.00000000000000000,0.00000000000000000,-0.10208023630087547,-0.07227485105910782,0.00000000000000000,0.00000000000000000,-0.63828371920255811,1.94547227866121508,11.73159547496588218
17,-9.44331446619889192,2.91425468930378484,-4.48072066520660872,-2.99573227355399085,-4.90316203244606630,4.59999999999999964,-0.10536051565782628,-2.73822831646929421,-0.56593299835339117,2.19722457733621956,-6.90775527898213682,-0.21136385035701136,35.44649831170005427,-12.33109398086304509,1.60966295620787458,0.05058856281204682,0.04093746415966205,0.00000000000000000,0.01120181637510871,0.00000000000000000,0.00000000000000000,0.40448063001004841,0.35254339296926479,0.00000000000000000,0.00000000000000000,0.23280721417556752,18.75354916427258090,7.42793329078993914,-1.22694764253380129,-0.02417098348869401,0.01780725580733888,0.00000000000000000,-0.00153666325483585,0.00000000000000000,0.00000000000000000,0.24736900341277623,0.12617827729507719,0.00000000000000000,0.00000000000000000,0.24483865909401606,-0.97416455516100064,-7.78200082443686281
18,-8.60318859627364141,2.94168430312018758,-4.49684297507326303,-2.99573227355399085,-4.90234894469328442,4.59999999999999964,-0.10536051565782628,-2.76491871571738024,-0.57796178774319340,2.19722457733621956,-6.90775527898213682,-0.54238048900169855,36.31262275350260893,-6.23509788502064666,1.52937671083789506,0.04913170566663835,0.04452280099010225,0.00000000000000000,0.01199702572297485,0.00000000000000000,0.00000000000000000,0.48736601588141604,0.33593123626187088,0.00000000000000000,0.00000000000000000,0.38632881247184098,17.10033181580534389,8.16159791588571615,-0.38682177260853939,0.00325863032770744,0.00168494594068991,0.00000000000000000,-0.00072357550206216,0.00000000000000000,0.00000000000000000,0.22067860416469071,0.11414948790527404,0.00000000000000000,0.00000000000000000,-0.08617797955067093,-0.10804011335853612,-1.68600472859446771
19,-5.87588358199644212,2.95547934910131227,-4.51689465509114108,-2.99573227355399085,-4.90056483428960110,4.59999999999999964,-0.10536051565782628,-2.73218909964453260,-0.54598651666017584,2.19722457733621956,-6.90775527898213682,-0.24941278804556130,38.19533854700158315,-8.35854143421151896,1.27107320308686789,0.04766715305547516,0.04947289510687395,0.00000000000000000,0.01165376320589852,0.00000000000000000,0.00000000000000000,0.38404473825824287,0.32355147797227335,0.00000000000000000,0.00000000000000000,0.22818480910583924,18.08834479742371570,7.89071184055612651,2.34048324166866006,0.01705367630883396,-0.01836673407718994,0.00000000000000000,0.00106053490163152,0.00000000000000000,0.00000000000000000,0.25340822023753462,0.14612475898829283,0.00000000000000000,0.00000000000000000,0.20678972140546606,1.77467568014043642,-3.80944827778533757
20,-7.90999524730362502,2.94746286855991446,-4.49881918810098735,-2.99573227355399085,-4.90222632314619045,4.59999999999999964,-0.10536051565782628,-3.05043256610881430,-0.68212305529664241,2.19722457733621956,-6.90775527898213682,-1.26907164235666547,36.45644635316756421,0.72773873694895697,1.52023547230351253,0.04250681259496254,0.04739620957190740,0.00000000000000000,0.01123088573340022,0.00000000000000000,0.00000000000000000,0.52767581728426871,0.37820723691340302,0.00000000000000000,0.00000000000000000,0.57687308688080297,18.00600989907199079,8.42138427301576442,0.30637157636147921,0.00903719576743454,-0.00029126708703617,0.00000000000000000,-0.00060095395496356,0.00000000000000000,0.00000000000000000,-0.06483524622674287,0.00998822035182655,0.00000000000000000,0.00000000000000000,-0.81286913290563811,0.03578348630646078,5.27683189337513348
21,-8.05898208957495754,2.94055714974839466,-4.50325368578101681,-2.99573227355399085,-4.90204428571048823,4.59999999999999964,-0.10536051565782628,-3.33419134888969504,-0.87612415592993531,2.19722457733621956,-6.90775527898213682,0.39418349228530486,37.96320054439394909,-11.22691674831860809,1.89300197423893701,0.04741318877872233,0.04915656692352145,0.00000000000000000,0.01109685824489905,0.00000000000000000,0.00000000000000000,0.37622067238775120,0.31455294094742114,0.00000000000000000,0.00000000000000000,0.12793107641904414,17.03386885855269028,7.54684472993605482,0.15738473409015249,0.00213147695591436,-0.00472576476706042,0.00000000000000000,-0.00041891651925683,0.00000000000000000,0.00000000000000000,-0.34859402900762626,-0.18401288028146717,0.00000000000000000,0.00000000000000000,0.85038600173633283,1.54253767753285675,-6.67782359189242136
22,-9.59795668256318990,2.95600505632174260,-4.51348418995075118,-2.99573227355399085,-4.89919687831034523,4.59999999999999964,-0.10536051565782628,-2.66295607621531838,-0.49038994073422076,2.19722457733621956,-6.90775527898213682,-0.37425659350115709,37.12572886715242504,-8.01711137424801201,1.65849132294779222,0.04871200453003166,0.04605871394334682,0.00000000000000000,0.01273137824316732,0.00000000000000000,0.00000000000000000,0.33712913474483769,0.31480884402349768,0.00000000000000000,0.00000000000000000,0.28157627757183434,17.83673697204817543,8.29471953645247595,-1.38158985889808683,0.01757938352926281,-0.01495626893679666,0.00000000000000000,0.00242849088088178,0.00000000000000000,0.00000000000000000,0.32264124366675212,0.20172133491424751,0.00000000000000000,0.00000000000000000,0.08194591594987043,0.70506600029131350,-3.46801821782182573
23,-10.49085885260434026,2.95419474928256065,-4.50977539345531930,-2.99573227355399085,-4.89884578026989637,4.59999999999999964,-0.10536051565782628,-2.99160222509394735,-0.69116142433151473,2.19722457733621956,-6.90775527898213682,-0.45844548074505592,37.42701606935170844,6.08062699702383824,1.99037322946274564,0.04825583092029938,0.04724467024859266,0.00000000000000000,0.01246741841378183,0.00000000000000000,0.00000000000000000,0.48199113896577078,0.33551062778519575,0.00000000000000000,0.00000000000000000,0.18121115070229066,18.30711163357845095,6.28010591502545701,-2.27449202893923719,0.01576907649008191,-0.01124747244136944,0.00000000000000000,0.00277958892133305,0.00000000000000000,0.00000000000000000,-0.00600490521187834,0.00094985131695352,0.00000000000000000,0.00000000000000000,-0.00224297129402788,1.00635320249059612,10.62972015345001253
24,-6.19737793937005144,2.91222023191729340,-4.47883708798972968,-2.99573227355399085,-4.90357145915071069,4.59999999999999964,-0.10536051565782628,-3.12396342238854574,-0.77429352988012723,2.19722457733621956,-6.90775527898213682,1.29284891645085454,38.50722685942981371,-4.52115449297151173,1.45147848408323110,0.05267532196547321,0.05285258797526344,0.00000000000000000,0.01270847156669911,0.00000000000000000,0.00000000000000000,0.39501752198623585,0.32803005894021553,0.00000000000000000,0.00000000000000000,0.14005605921772460,17.42208716834275606,10.04534332846839284,2.01898888429505385,-0.02620544087519112,0.01969083302422184,0.00000000000000000,-0.00194608995947748,0.00000000000000000,0.00000000000000000,-0.13836610250647183,-0.08218225423165879,0.00000000000000000,0.00000000000000000,1.74905142590188212,2.08656399256865033,0.02793866345466553
25,-10.48150487763430938,2.93547024270501389,-4.47845239608254531,-2.99573227355399085,-4.90187746377081890,4.59999999999999964,-0.10536051565782628,-2.99340757877468544,-0.69249438904166505,2.19722457733621956,-6.90775527898213682,-1.12149692600933215,36.65507647946148495,-6.83895825688602521,1.78118767774482389,0.04603522279299873,0.04355592526620233,0.00000000000000000,0.01197942767729479,0.00000000000000000,0.00000000000000000,0.46157942540499691,0.33735261034350617,0.00000000000000000,0.00000000000000000,0.72906908752845445,17.61104674561409666,9.39838728332073892,-2.26513805396920853,-0.00295543008746734,0.02007552493140203,0.00000000000000000,-0.00025209457958826,0.00000000000000000,0.00000000000000000,-0.00781025889261666,-0.00038311339319674,0.00000000000000000,0.00000000000000000,-0.66529441655830457,0.23441361260038740,-2.28986510045984604
26,-8.62535267509836778,2.93052701770241741,-4.49362434399159216,-2.99573227355399085,-4.90153013948016714,4.59999999999999964,-0.10536051565782628,-3.53007511798358964,-0.95612893584269343,2.19722457733621956,-6.90775527898213682,0.63924244786320750,36.19761087103946551,-11.88176203086320903,1.46174996302167615,0.04765037456832508,0.04756896183487752,0.00000000000000000,0.01256546957783992,0.00000000000000000,0.00000000000000000,0.37655850696317372,0.32436260795835625,0.00000000000000000,0.00000000000000000,0.10371702733189567,17.76338021398877487,6.20637139283961314,-0.40898585143326921,-0.00789865509006225,0.00490357702236078,0.00000000000000000,0.00009522971106155,0.00000000000000000,0.00000000000000000,-0.54447779810152142,-0.26401766019422551,0.00000000000000000,0.00000000000000000,1.09544495731423619,-0.22305199582164123,-7.33266887443702764
27,-10.32994838606056121,2.94548423018185934,-4.50530250862618065,-2.99573227355399085,-4.89957841661329940,4.59999999999999964,-0.10536051565782628,-2.95476224109602192,-0.76913556243436176,2.19722457733621956,-6.90775527898213682,-0.18850329134187738,36.58851582596809493,-10.87485736933252412,1.64556617723723964,0.04658446462504197,0.04392756345196387,0.00000000000000000,0.01106526631683943,0.00000000000000000,0.00000000000000000,0.36529878054065429,0.29426585510123671,0.00000000000000000,0.00000000000000000,0.32650797618851934,18.25545248175621538,7.05121698198026259,-2.11358156239544925,0.00705855738937807,-0.00677458761222954,0.00000000000000000,0.00204695257793367,0.00000000000000000,0.00000000000000000,0.03083507878605100,-0.07702428678589360,0.00000000000000000,0.00000000000000000,0.26769921810915015,0.16785295910699477,-6.32576421290635160
28,-5.66834030826814050,2.96095986637183728,-4.50545163265214033,-2.99573227355399085,-4.89819706690315027,4.59999999999999964,-0.10536051565782628,-2.87039706208676249,-0.63123339095275355,2.19722457733621956,-6.90775527898213682,-0.21718217170416246,38.21624918923120617,-9.06303050596734394,1.25947475921326246,0.04175344094048151,0.03596782040117091,0.00000000000000000,0.01183590717824130,0.00000000000000000,0.00000000000000000,0.31521071650040566,0.29416577007429284,0.00000000000000000,0.00000000000000000,0.27159379919417542,17.47242961375577153,7.33885744642059734,2.54802651539696345,0.02253419357935511,-0.00692371163819512,0.00000000000000000,0.00342830228808020,0.00000000000000000,0.00000000000000000,0.11520025779530718,0.06087788469571528,0.00000000000000000,0.00000000000000000,0.23902033774686510,1.79558632237006233,-4.51393734954116788
29,-7.54241929777585174,2.95028072928097718,-4.50370790587136050,-2.99573227355399085,-4.90159345630045173,4.59999999999999964,-0.10536051565782628,-3.44431222569367756,-0.87867910342451871,2.19722457733621956,-6.90775527898213682,0.43547709283632935,40.30819562209961759,-9.70267842062684771,1.68788287365625389,0.05031995758836839,0.04657733939191925,0.00000000000000000,0.01222455073762056,0.00000000000000000,0.00000000000000000,0.34530139133779258,0.32104169063145843,0.00000000000000000,0.00000000000000000,0.12379151446188760,18.39542047625677768,6.57378865517326094,0.67394752588925333,0.01185505648849901,-0.00517998485741497,0.00000000000000000,0.00003191289077526,0.00000000000000000,0.00000000000000000,-0.45871490581160729,-0.18656782777604994,0.00000000000000000,0.00000000000000000,0.89167960228735732,3.88753275523848485,-5.15358526420066898
30,-7.74360887763785755,2.92138855651051133,-4.48495399184194632,-2.99573227355399085,-4.90371097774674602,4.59999999999999964,-0.10536051565782628,-2.84300575376700149,-0.60661071190826765,2.19722457733621956,-6.90775527898213682,0.19398531664953506,37.03054354168737916,-2.91723340326996183,1.60208569275262369,0.05306020143493358,0.04750967059609175,0.00000000000000000,0.01200649058566471,0.00000000000000000,0.00000000000000000,0.40338000389551376,0.34409779394334933,0.00000000000000000,0.00000000000000000,0.16609984351039681,18.08808405971437949,10.54774559908171128,0.47275794602724919,-0.01703711628196959,0.01357392917200116,0.00000000000000000,-0.00208560855551682,0.00000000000000000,0.00000000000000000,0.14259156611506837,0.08550056374020110,0.00000000000000000,0.00000000000000000,0.65018782610056280,0.60988067482626185,1.63185975315621778
31,-5.33891487156163969,2.93821771188924075,-4.48428237706278221,-2.99573227355399085,-4.90171507069386081,4.59999999999999964,-0.10536051565782628,-3.24087340520360545,-0.84828255835215349,2.19722457733621956,-6.90775527898213682,0.53769230466470719,35.10518897877453526,-9.90931813760226277,1.32998279133285924,0.04572077256012985,0.04324535663217045,0.00000000000000000,0.01165748467528220,0.00000000000000000,0.00000000000000000,0.35879320732660314,0.32596857547871483,0.00000000000000000,0.00000000000000000,0.13594067935143014,18.53015667196374494,7.57397876779002033,2.87745195210346427,-0.00020796090323723,0.01424554395117065,0.00000000000000000,-0.00008970150263382,0.00000000000000000,0.00000000000000000,-0.25527608532153412,-0.15617128270368377,0.00000000000000000,0.00000000000000000,0.99389481411573433,-1.31547388808655707,-5.36022498117608226
32,-8.37787043118684771,2.94168047280597156,-4.49300770277261829,-2.99573227355399085,-4.90191378487571949,4.59999999999999964,-0.10536051565782628,-2.86877987042904703,-0.62572001749659589,2.19722457733621956,-6.90775527898213682,-1.14686482833287839,35.07059340776276457,0.23671294484425137,1.48665509199200274,0.04460310632714186,0.04014042307796484,0.00000000000000000,0.01224417289337708,0.00000000000000000,0.00000000000000000,0.50123593741564310,0.35170315059197060,0.00000000000000000,0.00000000000000000,0.43936339062526431,17.59171233443832705,5.71503183898295841,-0.16150360752173312,0.00325480001349080,0.00552021824132842,0.00000000000000000,-0.00028841568448783,0.00000000000000000,0.00000000000000000,0.11681744945302105,0.06639125815187250,0.00000000000000000,0.00000000000000000,-0.69066231888184948,-1.35006945909834486,4.78580610127043382
33,-7.02384838560415492,2.94213186912625346,-4.48825476281091618,-2.99573227355399085,-4.90309092696348969,4.59999999999999964,-0.10536051565782628,-2.79796134276525121,-0.55603152704374048,2.19722457733621956,-6.90775527898213682,-1.09034467611036234,36.28700337327170899,-1.95383857111156156,1.68741610399992847,0.04818726767368554,0.04122585229596475,0.00000000000000000,0.01185201864019931,0.00000000000000000,0.00000000000000000,0.59209671814688603,0.39904505329546419,0.00000000000000000,0.00000000000000000,0.62298931662666646,16.66653885548382874,10.43932587456005479,1.19251843806095481,0.00370619633377372,0.01027315820303618,0.00000000000000000,-0.00146555777226129,0.00000000000000000,0.00000000000000000,0.18763597711681690,0.13607974860472768,0.00000000000000000,0.00000000000000000,-0.63414216665933520,-0.13365949358941132,2.59525458531461650
