initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,dI_abscissa,dI_cdf,w_abscissa,w_cdf,split
0.842605,0.805882,0.679155,0.803922,0.882053,0.803922,0.870239,0.803922,0.93438,0.803922,0.903374,0.803922,All
0.858294,0.807843,0.6807,0.805882,0.89282,0.805882,0.876116,0.805882,0.93451,0.805882,0.909977,0.805882,All
0.860223,0.809804,0.682038,0.807843,0.911366,0.807843,0.879983,0.807843,0.941954,0.807843,0.914171,0.807843,All
0.866219,0.811765,0.682279,0.809804,0.916261,0.809804,0.889163,0.809804,0.945364,0.809804,0.915531,0.809804,All
0.868169,0.813725,0.705603,0.811765,0.919245,0.811765,0.902155,0.811765,0.949714,0.811765,0.915586,0.811765,All
0.871646,0.815686,0.732525,0.813725,0.927486,0.813725,0.911479,0.813725,0.950254,0.813725,0.92083,0.813725,All
0.886298,0.817647,0.733337,0.815686,0.934229,0.815686,0.915334,0.815686,0.953773,0.815686,0.923046,0.815686,All
0.890629,0.819608,0.740077,0.817647,0.943313,0.817647,0.926333,0.817647,0.954345,0.817647,0.923939,0.817647,All
0.893528,0.821569,0.747294,0.819608,0.965825,0.819608,0.932852,0.819608,0.955312,0.819608,0.94382,0.819608,All
0.908835,0.823529,0.753885,0.821569,0.995481,0.821569,0.93501,0.821569,0.959499,0.821569,0.948693,0.821569,All
0.914717,0.82549,0.756647,0.823529,1.00679,0.823529,0.936305,0.823529,0.963445,0.823529,0.951131,0.823529,All
0.922891,0.827451,0.763935,0.82549,1.04282,0.82549,0.945212,0.82549,0.980496,0.82549,0.9512,0.82549,All
0.925557,0.829412,0.769321,0.827451,1.04376,0.827451,0.954317,0.827451,1.01166,0.827451,0.960604,0.827451,All
0.931633,0.831373,0.773438,0.829412,1.0441,0.829412,0.963488,0.829412,1.0119,0.829412,0.969162,0.829412,All
0.931652,0.833333,0.78695,0.831373,1.04813,0.831373,0.973388,0.831373,1.03189,0.831373,0.969905,0.831373,All
0.941092,0.835294,0.796921,0.833333,1.04816,0.833333,0.9744,0.833333,1.03999,0.833333,0.971914,0.833333,All
0.952074,0.837255,0.798799,0.835294,1.06338,0.835294,0.980376,0.835294,1.04945,0.835294,0.977171,0.835294,All
0.977924,0.839216,0.799776,0.837255,1.06364,0.837255,1.01932,0.837255,1.05728,0.837255,0.990741,0.837255,All
0.990103,0.841176,0.807556,0.839216,1.07186,0.839216,1.02314,0.839216,1.06113,0.839216,0.9919,0.839216,All
1.01012,0.843137,0.809392,0.841176,1.0788,0.841176,1.04135,0.841176,1.07407,0.841176,1.00643,0.841176,All
1.0284,0.845098,0.81026,0.843137,1.08304,0.843137,1.04157,0.843137,1.07805,0.843137,1.01431,0.843137,All
1.04146,0.847059,0.824617,0.845098,1.09064,0.845098,1.06247,0.845098,1.08631,0.845098,1.02208,0.845098,All
1.05146,0.84902,0.828365,0.847059,1.09879,0.847059,1.06514,0.847059,1.09065,0.847059,1.02378,0.847059,All
1.05883,0.85098,0.849619,0.84902,1.10683,0.84902,1.07902,0.84902,1.0931,0.84902,1.0248,0.84902,All
1.06129,0.852941,0.850281,0.85098,1.10708,0.85098,1.08382,0.85098,1.098,0.85098,1.04398,0.85098,All
1.06527,0.854902,0.8519,0.852941,1.11994,0.852941,1.12608,0.852941,1.12251,0.852941,1.05427,0.852941,All
1.06835,0.856863,0.865258,0.854902,1.1417,0.854902,1.13063,0.854902,1.12524,0.854902,1.06697,0.854902,All
1.07145,0.858824,0.86864,0.856863,1.15019,0.856863,1.13674,0.856863,1.129,0.856863,1.08641,0.856863,All
1.0792,0.860784,0.885362,0.858824,1.15238,0.858824,1.13903,0.858824,1.13796,0.858824,1.097,0.858824,All
1.0967,0.862745,0.889503,0.860784,1.15763,0.860784,1.15333,0.860784,1.15219,0.860784,1.09914,0.860784,All
1.09827,0.864706,0.893645,0.862745,1.16163,0.862745,1.1538,0.862745,1.15619,0.862745,1.1018,0.862745,All
1.10327,0.866667,0.904211,0.864706,1.17009,0.864706,1.15409,0.864706,1.15709,0.864706,1.10995,0.864706,All
1.10959,0.868627,0.907496,0.866667,1.17215,0.866667,1.16029,0.866667,1.16569,0.866667,1.1175,0.866667,All
1.12765,0.870588,0.940168,0.868627,1.17215,0.868627,1.16971,0.868627,1.19605,0.868627,1.12316,0.868627,All
1.16692,0.872549,0.979643,0.870588,1.17576,0.870588,1.17463,0.870588,1.20911,0.870588,1.12933,0.870588,All
1.17277,0.87451,0.983339,0.872549,1.23645,0.872549,1.17549,0.872549,1.21251,0.872549,1.13389,0.872549,All
1.17851,0.876471,0.987149,0.87451,1.25236,0.87451,1.17604,0.87451,1.2128,0.87451,1.14489,0.87451,All
1.18423,0.878431,0.987327,0.876471,1.25943,0.876471,1.19328,0.876471,1.21739,0.876471,1.14493,0.876471,All
1.20168,0.880392,0.988417,0.878431,1.26054,0.878431,1.19479,0.878431,1.24013,0.878431,1.14498,0.878431,All
1.20393,0.882353,0.99123,0.880392,1.26134,0.880392,1.19686,0.880392,1.24574,0.880392,1.1507,0.880392,All
1.21558,0.884314,0.999586,0.882353,1.26845,0.882353,1.19916,0.882353,1.28673,0.882353,1.15597,0.882353,All
1.2394,0.886275,1.00653,0.884314,1.28062,0.884314,1.20141,0.884314,1.28678,0.884314,1.1562,0.884314,All
1.24443,0.888235,1.01915,0.886275,1.29328,0.886275,1.20379,0.886275,1.28691,0.886275,1.16462,0.886275,All
1.25779,0.890196,1.03758,0.888235,1.29368,0.888235,1.21217,0.888235,1.29943,0.888235,1.17449,0.888235,All
1.2673,0.892157,1.04214,0.890196,1.30101,0.890196,1.21764,0.890196,1.30637,0.890196,1.18098,0.890196,All
1.26881,0.894118,1.07306,0.892157,1.30538,0.892157,1.23192,0.892157,1.30991,0.892157,1.19339,0.892157,All
1.27431,0.896078,1.08048,0.894118,1.30785,0.894118,1.24186,0.894118,1.3265,0.894118,1.1969,0.894118,All
1.30193,0.898039,1.08444,0.896078,1.33681,0.896078,1.24724,0.896078,1.3272,0.896078,1.20666,0.896078,All
1.31501,0.9,1.10056,0.898039,1.3435,0.898039,1.25096,0.898039,1.35552,0.898039,1.20702,0.898039,All
1.3166,0.901961,1.10309,0.9,1.34658,0.9,1.25697,0.9,1.36755,0.9,1.2099,0.9,All
1.41629,0.903922,1.11178,0.901961,1.364,0.901961,1.27413,0.901961,1.38969,0.901961,1.21022,0.901961,All
1.4251,0.905882,1.1192,0.903922,1.36596,0.903922,1.31036,0.903922,1.39665,0.903922,1.22317,0.903922,All
1.43766,0.907843,1.14564,0.905882,1.38641,0.905882,1.32035,0.905882,1.4265,0.905882,1.22486,0.905882,All
1.4601,0.909804,1.14936,0.907843,1.39276,0.907843,1.32822,0.907843,1.43451,0.907843,1.23211,0.907843,All
1.46542,0.911765,1.15319,0.909804,1.40273,0.909804,1.33005,0.909804,1.43969,0.909804,1.23289,0.909804,All
1.47654,0.913725,1.16835,0.911765,1.42312,0.911765,1.34898,0.911765,1.45564,0.911765,1.23729,0.911765,All
1.50998,0.915686,1.17608,0.913725,1.45871,0.913725,1.35463,0.913725,1.45798,0.913725,1.24493,0.913725,All
1.52362,0.917647,1.20543,0.915686,1.46024,0.915686,1.3577,0.915686,1.45892,0.915686,1.26693,0.915686,All
1.528,0.919608,1.20681,0.917647,1.4727,0.917647,1.3591,0.917647,1.45996,0.917647,1.27601,0.917647,All
1.52991,0.921569,1.21445,0.919608,1.51387,0.919608,1.36089,0.919608,1.46625,0.919608,1.30826,0.919608,All
1.54153,0.923529,1.22477,0.921569,1.5588,0.921569,1.36519,0.921569,1.46638,0.921569,1.32112,0.921569,All
1.54708,0.92549,1.24476,0.923529,1.5687,0.923529,1.3957,0.923529,1.49126,0.923529,1.35112,0.923529,All
1.55695,0.927451,1.26223,0.92549,1.59894,0.92549,1.40038,0.92549,1.50097,0.92549,1.36286,0.92549,All
1.56772,0.929412,1.26512,0.927451,1.62141,0.927451,1.41242,0.927451,1.55478,0.927451,1.36357,0.927451,All
1.5731,0.931373,1.27964,0.929412,1.6224,0.929412,1.42827,0.929412,1.56157,0.929412,1.37067,0.929412,All
1.57939,0.933333,1.28274,0.931373,1.66287,0.931373,1.45307,0.931373,1.57211,0.931373,1.39254,0.931373,All
1.59039,0.935294,1.2902,0.933333,1.67008,0.933333,1.46087,0.933333,1.58726,0.933333,1.41483,0.933333,All
1.59061,0.937255,1.32131,0.935294,1.70581,0.935294,1.50553,0.935294,1.62516,0.935294,1.41683,0.935294,All
1.61384,0.939216,1.34711,0.937255,1.71048,0.937255,1.5184,0.937255,1.63399,0.937255,1.4374,0.937255,All
1.61497,0.941176,1.34774,0.939216,1.72478,0.939216,1.53252,0.939216,1.64107,0.939216,1.43807,0.939216,All
1.63704,0.943137,1.36527,0.941176,1.74804,0.941176,1.53509,0.941176,1.65991,0.941176,1.43938,0.941176,All
1.63792,0.945098,1.38768,0.943137,1.7639,0.943137,1.56966,0.943137,1.67083,0.943137,1.45818,0.943137,All
1.6385,0.947059,1.39839,0.945098,1.78471,0.945098,1.59814,0.945098,1.67215,0.945098,1.47705,0.945098,All
1.66441,0.94902,1.41902,0.947059,1.79355,0.947059,1.65352,0.947059,1.69783,0.947059,1.48113,0.947059,All
1.68237,0.95098,1.47384,0.94902,1.82099,0.94902,1.66757,0.94902,1.70657,0.94902,1.49601,0.94902,All
1.68922,0.952941,1.47587,0.95098,1.82173,0.95098,1.68132,0.95098,1.72938,0.95098,1.52622,0.95098,All
1.70784,0.954902,1.48995,0.952941,1.82213,0.952941,1.68911,0.952941,1.73458,0.952941,1.5605,0.952941,All
1.7107,0.956863,1.50055,0.954902,1.83554,0.954902,1.70664,0.954902,1.76812,0.954902,1.585,0.954902,All
1.72339,0.958824,1.54781,0.956863,1.85434,0.956863,1.72445,0.956863,1.77048,0.956863,1.59258,0.956863,All
1.72596,0.960784,1.55218,0.958824,1.88256,0.958824,1.73383,0.958824,1.78792,0.958824,1.63124,0.958824,All
1.72832,0.962745,1.58995,0.960784,1.92178,0.960784,1.74631,0.960784,1.82228,0.960784,1.64273,0.960784,All
1.72924,0.964706,1.60687,0.962745,1.94779,0.962745,1.76202,0.962745,1.86394,0.962745,1.67035,0.962745,All
1.73679,0.966667,1.6141,0.964706,1.96146,0.964706,1.78011,0.964706,1.88192,0.964706,1.7025,0.964706,All
1.73727,0.968627,1.62797,0.966667,1.97632,0.966667,1.8001,0.966667,1.90272,0.966667,1.70638,0.966667,All
1.73914,0.970588,1.62977,0.968627,2.04915,0.968627,1.80664,0.968627,1.99576,0.968627,1.70712,0.968627,All
1.74837,0.972549,1.6577,0.970588,2.07975,0.970588,1.8381,0.970588,2.00163,0.970588,1.80618,0.970588,All
1.74904,0.97451,1.66685,0.972549,2.10711,0.972549,1.84172,0.972549,2.01418,0.972549,1.87602,0.972549,All
1.76319,0.976471,1.71939,0.97451,2.1317,0.97451,1.85246,0.97451,2.05994,0.97451,1.88798,0.97451,All
1.76421,0.978431,1.78165,0.976471,2.16771,0.976471,1.97649,0.976471,2.0712,0.976471,1.90874,0.976471,All
1.76421,0.980392,1.80945,0.978431,2.263,0.978431,1.9901,0.978431,2.22299,0.978431,1.93438,0.978431,All
1.76976,0.982353,1.87013,0.980392,2.29483,0.980392,2.10427,0.980392,2.25034,0.980392,2.01774,0.980392,All
1.78847,0.984314,1.8894,0.982353,2.36774,0.982353,2.24958,0.982353,2.28132,0.982353,2.02465,0.982353,All
1.80105,0.986275,1.94347,0.984314,2.36905,0.984314,2.35829,0.984314,2.30442,0.984314,2.09654,0.984314,All
1.80431,0.988235,1.97648,0.986275,2.39277,0.986275,2.46054,0.986275,2.41674,0.986275,2.10966,0.986275,All
1.85159,0.990196,2.12225,0.988235,2.43713,0.988235,2.46658,0.988235,2.46172,0.988235,2.14925,0.988235,All
1.87906,0.992157,2.21539,0.990196,2.48261,0.990196,2.49136,0.990196,2.56749,0.990196,2.1554,0.990196,All
1.88649,0.994118,2.32612,0.992157,2.6857,0.992157,2.6097,0.992157,2.56972,0.992157,2.18072,0.992157,All
1.88699,0.996078,2.3327,0.994118,2.83639,0.994118,2.90235,0.994118,2.57149,0.994118,2.24885,0.994118,All
1.91018,0.998039,2.403,0.996078,2.84623,0.996078,2.98801,0.996078,2.81023,0.996078,2.55094,0.996078,All
2.06521,1,2.42769,0.998039,3.06433,0.998039,2.98816,0.998039,2.89638,0.998039,2.58794,0.998039,All
4,1,2.95456,1,3.38634,1,3.10125,1,3.12337,1,2.62048,1,All
4,1,4,1,4,1,4,1,4,1,4,1,All
