initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
0.221625,0.582353,0.281776,0.582353,0.206664,0.582353,0.283085,0.582353,0.314867,0.582353,0.356116,0.582353,0.175453,0.582353,0.0835886,0.582353,All
0.222336,0.584314,0.285642,0.584314,0.216478,0.584314,0.290735,0.584314,0.322015,0.584314,0.356763,0.584314,0.176292,0.584314,0.0891255,0.584314,All
0.229188,0.586275,0.287065,0.586275,0.221529,0.586275,0.299027,0.586275,0.326728,0.586275,0.359199,0.586275,0.17802,0.586275,0.0892087,0.586275,All
0.229318,0.588235,0.289965,0.588235,0.223396,0.588235,0.303677,0.588235,0.329659,0.588235,0.360521,0.588235,0.17933,0.588235,0.0896966,0.588235,All
0.2375,0.590196,0.299638,0.590196,0.224309,0.590196,0.304073,0.590196,0.332236,0.590196,0.364097,0.590196,0.188396,0.590196,0.0901728,0.590196,All
0.243367,0.592157,0.302375,0.592157,0.229529,0.592157,0.304307,0.592157,0.334701,0.592157,0.367034,0.592157,0.209316,0.592157,0.111963,0.592157,All
0.248233,0.594118,0.305315,0.594118,0.23006,0.594118,0.306189,0.594118,0.33619,0.594118,0.36821,0.594118,0.213553,0.594118,0.113121,0.594118,All
0.249132,0.596078,0.308844,0.596078,0.230976,0.596078,0.309984,0.596078,0.347568,0.596078,0.372795,0.596078,0.218346,0.596078,0.138278,0.596078,All
0.258015,0.598039,0.340193,0.598039,0.253333,0.598039,0.311143,0.598039,0.362731,0.598039,0.377238,0.598039,0.228832,0.598039,0.138535,0.598039,All
0.267466,0.6,0.344119,0.6,0.256361,0.6,0.314477,0.6,0.371365,0.6,0.391617,0.6,0.22935,0.6,0.140843,0.6,All
0.268901,0.601961,0.346365,0.601961,0.25779,0.601961,0.319562,0.601961,0.373653,0.601961,0.392195,0.601961,0.232571,0.601961,0.154633,0.601961,All
0.269996,0.603922,0.349815,0.603922,0.265638,0.603922,0.337679,0.603922,0.383622,0.603922,0.392303,0.603922,0.232685,0.603922,0.162286,0.603922,All
0.272236,0.605882,0.350826,0.605882,0.266358,0.605882,0.341334,0.605882,0.385199,0.605882,0.39344,0.605882,0.236044,0.605882,0.163505,0.605882,All
0.272325,0.607843,0.351479,0.607843,0.275571,0.607843,0.350315,0.607843,0.386599,0.607843,0.393466,0.607843,0.242058,0.607843,0.165746,0.607843,All
0.294874,0.609804,0.355174,0.609804,0.276208,0.609804,0.351737,0.609804,0.390222,0.609804,0.397923,0.609804,0.244009,0.609804,0.166248,0.609804,All
0.295175,0.611765,0.36369,0.611765,0.277815,0.611765,0.354107,0.611765,0.392967,0.611765,0.40492,0.611765,0.246057,0.611765,0.166275,0.611765,All
0.297424,0.613725,0.368969,0.613725,0.281634,0.613725,0.357409,0.613725,0.394021,0.613725,0.405419,0.613725,0.25445,0.613725,0.185036,0.613725,All
0.300822,0.615686,0.375418,0.615686,0.298574,0.615686,0.363226,0.615686,0.396291,0.615686,0.413323,0.615686,0.269009,0.615686,0.194954,0.615686,All
0.302369,0.617647,0.379694,0.617647,0.300371,0.617647,0.36527,0.617647,0.415311,0.617647,0.430223,0.617647,0.269598,0.617647,0.196709,0.617647,All
0.303843,0.619608,0.392205,0.619608,0.304837,0.619608,0.372095,0.619608,0.418868,0.619608,0.433406,0.619608,0.276304,0.619608,0.225437,0.619608,All
0.306801,0.621569,0.399512,0.621569,0.305897,0.621569,0.374412,0.621569,0.42211,0.621569,0.436063,0.621569,0.284419,0.621569,0.235729,0.621569,All
0.310636,0.623529,0.406535,0.623529,0.308115,0.623529,0.374534,0.623529,0.430702,0.623529,0.44299,0.623529,0.290248,0.623529,0.238185,0.623529,All
0.317326,0.62549,0.409321,0.62549,0.309733,0.62549,0.376143,0.62549,0.436582,0.62549,0.443279,0.62549,0.294745,0.62549,0.2403,0.62549,All
0.329297,0.627451,0.417747,0.627451,0.312495,0.627451,0.380341,0.627451,0.442868,0.627451,0.445411,0.627451,0.296227,0.627451,0.243235,0.627451,All
0.33119,0.629412,0.420325,0.629412,0.31723,0.629412,0.386143,0.629412,0.444039,0.629412,0.446912,0.629412,0.297977,0.629412,0.246256,0.629412,All
0.335108,0.631373,0.422216,0.631373,0.317538,0.631373,0.386772,0.631373,0.445537,0.631373,0.447135,0.631373,0.300791,0.631373,0.255212,0.631373,All
0.3369,0.633333,0.425147,0.633333,0.320141,0.633333,0.386906,0.633333,0.449722,0.633333,0.448748,0.633333,0.306254,0.633333,0.258131,0.633333,All
0.33981,0.635294,0.42917,0.635294,0.320524,0.635294,0.426341,0.635294,0.454171,0.635294,0.450079,0.635294,0.32481,0.635294,0.261365,0.635294,All
0.33983,0.637255,0.433989,0.637255,0.32297,0.637255,0.429277,0.637255,0.457846,0.637255,0.451021,0.637255,0.345945,0.637255,0.264568,0.637255,All
0.340879,0.639216,0.443919,0.639216,0.32915,0.639216,0.430499,0.639216,0.459056,0.639216,0.455493,0.639216,0.350388,0.639216,0.290363,0.639216,All
0.347159,0.641176,0.444095,0.641176,0.334551,0.641176,0.453014,0.641176,0.464746,0.641176,0.46868,0.641176,0.356064,0.641176,0.298069,0.641176,All
0.349143,0.643137,0.444682,0.643137,0.338046,0.643137,0.453401,0.643137,0.46872,0.643137,0.474333,0.643137,0.356291,0.643137,0.304079,0.643137,All
0.352137,0.645098,0.446878,0.645098,0.338558,0.645098,0.455758,0.645098,0.477795,0.645098,0.479056,0.645098,0.359929,0.645098,0.306861,0.645098,All
0.358323,0.647059,0.447315,0.647059,0.341088,0.647059,0.464008,0.647059,0.500393,0.647059,0.486056,0.647059,0.359992,0.647059,0.306973,0.647059,All
0.359112,0.64902,0.447412,0.64902,0.341911,0.64902,0.48246,0.64902,0.506682,0.64902,0.486626,0.64902,0.360897,0.64902,0.312621,0.64902,All
0.35956,0.65098,0.452793,0.65098,0.342293,0.65098,0.487859,0.65098,0.507516,0.65098,0.488461,0.65098,0.380686,0.65098,0.316214,0.65098,All
0.360862,0.652941,0.462338,0.652941,0.34245,0.652941,0.4909,0.652941,0.516941,0.652941,0.493391,0.652941,0.388056,0.652941,0.327986,0.652941,All
0.361168,0.654902,0.463233,0.654902,0.344025,0.654902,0.497688,0.654902,0.520512,0.654902,0.494655,0.654902,0.393316,0.654902,0.328386,0.654902,All
0.369455,0.656863,0.465212,0.656863,0.345233,0.656863,0.500339,0.656863,0.546668,0.656863,0.502579,0.656863,0.395172,0.656863,0.347352,0.656863,All
0.374515,0.658824,0.47259,0.658824,0.351426,0.658824,0.530849,0.658824,0.550378,0.658824,0.507717,0.658824,0.395195,0.658824,0.356848,0.658824,All
0.377567,0.660784,0.47649,0.660784,0.354721,0.660784,0.534895,0.660784,0.553085,0.660784,0.518972,0.660784,0.397096,0.660784,0.357626,0.660784,All
0.383809,0.662745,0.477995,0.662745,0.356376,0.662745,0.536754,0.662745,0.553333,0.662745,0.527235,0.662745,0.403233,0.662745,0.367754,0.662745,All
0.389439,0.664706,0.485376,0.664706,0.358356,0.664706,0.543366,0.664706,0.556191,0.664706,0.527367,0.664706,0.40574,0.664706,0.388632,0.664706,All
0.401209,0.666667,0.485885,0.666667,0.360068,0.666667,0.547961,0.666667,0.565891,0.666667,0.527984,0.666667,0.407136,0.666667,0.389583,0.666667,All
0.402142,0.668627,0.48868,0.668627,0.36259,0.668627,0.551336,0.668627,0.572884,0.668627,0.528172,0.668627,0.41248,0.668627,0.399426,0.668627,All
0.403364,0.670588,0.49055,0.670588,0.36308,0.670588,0.557578,0.670588,0.573492,0.670588,0.528391,0.670588,0.420268,0.670588,0.404791,0.670588,All
0.40339,0.672549,0.492213,0.672549,0.366497,0.672549,0.560764,0.672549,0.577354,0.672549,0.529074,0.672549,0.42674,0.672549,0.404855,0.672549,All
0.411142,0.67451,0.495298,0.67451,0.366598,0.67451,0.565621,0.67451,0.578184,0.67451,0.533219,0.67451,0.431289,0.67451,0.405128,0.67451,All
0.41592,0.676471,0.498623,0.676471,0.368734,0.676471,0.567718,0.676471,0.57887,0.676471,0.533334,0.676471,0.432188,0.676471,0.408125,0.676471,All
0.41608,0.678431,0.503031,0.678431,0.372883,0.678431,0.568111,0.678431,0.591432,0.678431,0.533831,0.678431,0.432572,0.678431,0.416,0.678431,All
0.424602,0.680392,0.504833,0.680392,0.374423,0.680392,0.570269,0.680392,0.598799,0.680392,0.534084,0.680392,0.437699,0.680392,0.419971,0.680392,All
0.424666,0.682353,0.507354,0.682353,0.374458,0.682353,0.578917,0.682353,0.600848,0.682353,0.54006,0.682353,0.462046,0.682353,0.427715,0.682353,All
0.425764,0.684314,0.51029,0.684314,0.379942,0.684314,0.588822,0.684314,0.611384,0.684314,0.541925,0.684314,0.463773,0.684314,0.43323,0.684314,All
0.430187,0.686275,0.511528,0.686275,0.382478,0.686275,0.593943,0.686275,0.623587,0.686275,0.542259,0.686275,0.484774,0.686275,0.437222,0.686275,All
0.445854,0.688235,0.519118,0.688235,0.384463,0.688235,0.594778,0.688235,0.630833,0.688235,0.557316,0.688235,0.492888,0.688235,0.439891,0.688235,All
0.448134,0.690196,0.524249,0.690196,0.38978,0.690196,0.598348,0.690196,0.631801,0.690196,0.557918,0.690196,0.506631,0.690196,0.442724,0.690196,All
0.452354,0.692157,0.530573,0.692157,0.389862,0.692157,0.608383,0.692157,0.632377,0.692157,0.562607,0.692157,0.508402,0.692157,0.449428,0.692157,All
0.452957,0.694118,0.541326,0.694118,0.418717,0.694118,0.616486,0.694118,0.63716,0.694118,0.571419,0.694118,0.514998,0.694118,0.452449,0.694118,All
0.454897,0.696078,0.542498,0.696078,0.418936,0.696078,0.622536,0.696078,0.647573,0.696078,0.573431,0.696078,0.518812,0.696078,0.466404,0.696078,All
0.458021,0.698039,0.543941,0.698039,0.420988,0.698039,0.622634,0.698039,0.655037,0.698039,0.573665,0.698039,0.521808,0.698039,0.478627,0.698039,All
0.481059,0.7,0.546501,0.7,0.433199,0.7,0.626553,0.7,0.657303,0.7,0.574065,0.7,0.523066,0.7,0.485877,0.7,All
0.484308,0.701961,0.550574,0.701961,0.434205,0.701961,0.631384,0.701961,0.680509,0.701961,0.578563,0.701961,0.524584,0.701961,0.493894,0.701961,All
0.487992,0.703922,0.550619,0.703922,0.437193,0.703922,0.632276,0.703922,0.689026,0.703922,0.57898,0.703922,0.528487,0.703922,0.498501,0.703922,All
0.488797,0.705882,0.561309,0.705882,0.440048,0.705882,0.632839,0.705882,0.696074,0.705882,0.582182,0.705882,0.530458,0.705882,0.510815,0.705882,All
0.500397,0.707843,0.566808,0.707843,0.443252,0.707843,0.643422,0.707843,0.699993,0.707843,0.592213,0.707843,0.531557,0.707843,0.512161,0.707843,All
0.506472,0.709804,0.570666,0.709804,0.447545,0.709804,0.646292,0.709804,0.712309,0.709804,0.595343,0.709804,0.532135,0.709804,0.518083,0.709804,All
0.506507,0.711765,0.571257,0.711765,0.451316,0.711765,0.647343,0.711765,0.719844,0.711765,0.59623,0.711765,0.5323,0.711765,0.521474,0.711765,All
0.516743,0.713725,0.576462,0.713725,0.460547,0.713725,0.647569,0.713725,0.721357,0.713725,0.605115,0.713725,0.53673,0.713725,0.526953,0.713725,All
0.51798,0.715686,0.591493,0.715686,0.464286,0.715686,0.649778,0.715686,0.722162,0.715686,0.612983,0.715686,0.538181,0.715686,0.534558,0.715686,All
0.540709,0.717647,0.602384,0.717647,0.466704,0.717647,0.651721,0.717647,0.727672,0.717647,0.614839,0.717647,0.540062,0.717647,0.542107,0.717647,All
0.549228,0.719608,0.604158,0.719608,0.466944,0.719608,0.65185,0.719608,0.738112,0.719608,0.615554,0.719608,0.549318,0.719608,0.549868,0.719608,All
0.552116,0.721569,0.607976,0.721569,0.467497,0.721569,0.652673,0.721569,0.750993,0.721569,0.617146,0.721569,0.550953,0.721569,0.553368,0.721569,All
0.558596,0.723529,0.615323,0.723529,0.47249,0.723529,0.657091,0.723529,0.751315,0.723529,0.623231,0.723529,0.551828,0.723529,0.553438,0.723529,All
0.561995,0.72549,0.618326,0.72549,0.482881,0.72549,0.675876,0.72549,0.75427,0.72549,0.64617,0.72549,0.554,0.72549,0.557239,0.72549,All
0.565494,0.727451,0.622259,0.727451,0.483914,0.727451,0.676775,0.727451,0.759512,0.727451,0.650089,0.727451,0.556935,0.727451,0.565051,0.727451,All
0.566022,0.729412,0.624016,0.729412,0.484084,0.729412,0.686528,0.729412,0.770938,0.729412,0.651545,0.729412,0.558278,0.729412,0.568073,0.729412,All
0.578329,0.731373,0.625155,0.731373,0.485538,0.731373,0.687993,0.731373,0.782807,0.731373,0.653736,0.731373,0.570068,0.731373,0.568448,0.731373,All
0.587766,0.733333,0.628754,0.733333,0.489546,0.733333,0.690601,0.733333,0.783259,0.733333,0.656582,0.733333,0.575708,0.733333,0.572133,0.733333,All
0.605906,0.735294,0.634276,0.735294,0.494076,0.735294,0.7023,0.735294,0.785848,0.735294,0.662135,0.735294,0.579827,0.735294,0.572179,0.735294,All
0.612496,0.737255,0.639124,0.737255,0.498021,0.737255,0.725127,0.737255,0.79146,0.737255,0.663375,0.737255,0.582827,0.737255,0.57747,0.737255,All
0.636301,0.739216,0.645136,0.739216,0.501896,0.739216,0.726605,0.739216,0.792384,0.739216,0.663487,0.739216,0.58484,0.739216,0.584905,0.739216,All
0.63903,0.741176,0.650196,0.741176,0.502054,0.741176,0.726971,0.741176,0.793734,0.741176,0.688194,0.741176,0.585129,0.741176,0.593659,0.741176,All
0.644929,0.743137,0.653227,0.743137,0.544592,0.743137,0.745542,0.743137,0.795365,0.743137,0.703044,0.743137,0.594741,0.743137,0.602689,0.743137,All
0.646246,0.745098,0.656481,0.745098,0.546052,0.745098,0.747662,0.745098,0.80041,0.745098,0.704044,0.745098,0.595015,0.745098,0.615762,0.745098,All
0.647813,0.747059,0.656647,0.747059,0.54656,0.747059,0.748696,0.747059,0.815272,0.747059,0.704569,0.747059,0.606371,0.747059,0.625891,0.747059,All
0.655841,0.74902,0.657739,0.74902,0.559582,0.74902,0.756134,0.74902,0.817869,0.74902,0.715925,0.74902,0.611337,0.74902,0.637242,0.74902,All
0.665783,0.75098,0.663759,0.75098,0.561152,0.75098,0.766414,0.75098,0.830353,0.75098,0.739017,0.75098,0.619546,0.75098,0.637828,0.75098,All
0.668822,0.752941,0.682819,0.752941,0.566359,0.752941,0.767563,0.752941,0.835156,0.752941,0.747948,0.752941,0.623023,0.752941,0.638003,0.752941,All
0.672764,0.754902,0.692612,0.754902,0.570451,0.754902,0.778273,0.754902,0.835809,0.754902,0.756013,0.754902,0.627217,0.754902,0.647393,0.754902,All
0.674469,0.756863,0.694026,0.756863,0.578013,0.756863,0.783454,0.756863,0.837671,0.756863,0.758408,0.756863,0.627754,0.756863,0.660622,0.756863,All
0.676135,0.758824,0.695845,0.758824,0.587305,0.758824,0.78461,0.758824,0.838973,0.758824,0.77277,0.758824,0.632069,0.758824,0.671944,0.758824,All
0.677286,0.760784,0.701893,0.760784,0.58807,0.760784,0.786581,0.760784,0.842277,0.760784,0.773165,0.760784,0.647816,0.760784,0.676122,0.760784,All
0.682299,0.762745,0.710065,0.762745,0.591489,0.762745,0.797872,0.762745,0.842597,0.762745,0.782983,0.762745,0.654855,0.762745,0.6788,0.762745,All
0.68266,0.764706,0.710487,0.764706,0.605255,0.764706,0.804859,0.764706,0.848481,0.764706,0.785515,0.764706,0.659713,0.764706,0.680374,0.764706,All
0.693446,0.766667,0.715457,0.766667,0.611088,0.766667,0.806799,0.766667,0.852516,0.766667,0.786098,0.766667,0.709578,0.766667,0.680807,0.766667,All
0.695374,0.768627,0.715993,0.768627,0.632278,0.768627,0.814907,0.768627,0.853637,0.768627,0.794338,0.768627,0.711539,0.768627,0.69058,0.768627,All
0.713035,0.770588,0.721479,0.770588,0.646363,0.770588,0.824668,0.770588,0.856606,0.770588,0.796434,0.770588,0.722874,0.770588,0.701998,0.770588,All
0.758748,0.772549,0.724342,0.772549,0.660782,0.772549,0.831955,0.772549,0.866039,0.772549,0.81435,0.772549,0.726957,0.772549,0.707428,0.772549,All
0.764181,0.77451,0.72725,0.77451,0.675221,0.77451,0.85299,0.77451,0.87519,0.77451,0.827152,0.77451,0.72863,0.77451,0.710161,0.77451,All
0.772611,0.776471,0.729789,0.776471,0.69611,0.776471,0.861161,0.776471,0.876115,0.776471,0.837775,0.776471,0.72872,0.776471,0.732302,0.776471,All
0.774079,0.778431,0.734163,0.778431,0.697766,0.778431,0.86761,0.778431,0.878203,0.778431,0.841167,0.778431,0.733934,0.778431,0.735712,0.778431,All
0.795752,0.780392,0.754104,0.780392,0.709134,0.780392,0.869281,0.780392,0.88457,0.780392,0.847048,0.780392,0.7715,0.780392,0.758752,0.780392,All
0.796609,0.782353,0.754361,0.782353,0.710935,0.782353,0.872783,0.782353,0.887531,0.782353,0.855874,0.782353,0.771831,0.782353,0.764891,0.782353,All
0.798152,0.784314,0.772783,0.784314,0.724965,0.784314,0.878466,0.784314,0.896614,0.784314,0.865045,0.784314,0.775554,0.784314,0.774062,0.784314,All
0.798831,0.786275,0.785236,0.786275,0.731074,0.786275,0.887441,0.786275,0.897547,0.786275,0.880802,0.786275,0.794846,0.786275,0.776571,0.786275,All
0.804995,0.788235,0.790681,0.788235,0.743277,0.788235,0.891373,0.788235,0.904276,0.788235,0.897849,0.788235,0.802028,0.788235,0.792953,0.788235,All
0.808937,0.790196,0.793586,0.790196,0.746884,0.790196,0.918067,0.790196,0.913057,0.790196,0.907749,0.790196,0.816267,0.790196,0.799613,0.790196,All
0.814077,0.792157,0.799882,0.792157,0.753228,0.792157,0.921493,0.792157,0.914348,0.792157,0.908892,0.792157,0.821992,0.792157,0.809922,0.792157,All
0.816245,0.794118,0.818028,0.794118,0.755254,0.794118,0.936426,0.794118,0.924509,0.794118,0.909451,0.794118,0.822406,0.794118,0.81965,0.794118,All
0.829474,0.796078,0.819787,0.796078,0.759177,0.796078,0.938078,0.796078,0.946504,0.796078,0.91292,0.796078,0.824029,0.796078,0.820762,0.796078,All
0.830768,0.798039,0.825732,0.798039,0.760019,0.798039,0.949624,0.798039,0.951017,0.798039,0.916235,0.798039,0.832873,0.798039,0.822245,0.798039,All
0.830833,0.8,0.834398,0.8,0.764776,0.8,0.954945,0.8,0.955962,0.8,0.92791,0.8,0.83376,0.8,0.83671,0.8,All
0.830857,0.801961,0.840988,0.801961,0.768086,0.801961,0.956942,0.801961,0.958596,0.801961,0.930229,0.801961,0.834876,0.801961,0.845652,0.801961,All
0.833893,0.803922,0.841838,0.803922,0.778584,0.803922,0.958806,0.803922,0.964446,0.803922,0.939217,0.803922,0.837001,0.803922,0.854234,0.803922,All
0.837027,0.805882,0.84285,0.805882,0.790122,0.805882,0.95926,0.805882,0.97342,0.805882,0.96766,0.805882,0.866812,0.805882,0.856655,0.805882,All
0.858527,0.807843,0.850669,0.807843,0.797851,0.807843,0.960204,0.807843,0.973537,0.807843,0.982474,0.807843,0.870556,0.807843,0.873733,0.807843,All
0.863114,0.809804,0.854167,0.809804,0.802573,0.809804,0.960512,0.809804,0.976664,0.809804,0.982904,0.809804,0.872747,0.809804,0.874875,0.809804,All
0.868857,0.811765,0.866515,0.811765,0.804759,0.811765,0.962142,0.811765,0.985914,0.811765,0.98608,0.811765,0.876222,0.811765,0.880157,0.811765,All
0.873727,0.813725,0.867225,0.813725,0.811037,0.813725,0.967088,0.813725,0.99572,0.813725,1.00123,0.813725,0.915192,0.813725,0.880625,0.813725,All
0.877085,0.815686,0.876609,0.815686,0.820247,0.815686,0.970531,0.815686,1.00437,0.815686,1.00563,0.815686,0.919384,0.815686,0.898687,0.815686,All
0.883202,0.817647,0.889292,0.817647,0.822852,0.817647,0.997159,0.817647,1.02568,0.817647,1.00763,0.817647,0.922317,0.817647,0.906218,0.817647,All
0.884951,0.819608,0.891432,0.819608,0.828267,0.819608,1.00296,0.819608,1.04563,0.819608,1.00866,0.819608,0.924793,0.819608,0.927227,0.819608,All
0.893951,0.821569,0.893295,0.821569,0.837709,0.821569,1.00394,0.821569,1.05117,0.821569,1.01043,0.821569,0.932969,0.821569,0.932419,0.821569,All
0.903832,0.823529,0.904921,0.823529,0.84167,0.823529,1.00435,0.823529,1.05612,0.823529,1.01463,0.823529,0.940125,0.823529,0.934521,0.823529,All
0.90406,0.82549,0.914172,0.82549,0.849911,0.82549,1.01063,0.82549,1.05742,0.82549,1.01733,0.82549,0.957,0.82549,0.93644,0.82549,All
0.925138,0.827451,0.917778,0.827451,0.863511,0.827451,1.02887,0.827451,1.06018,0.827451,1.05155,0.827451,0.962095,0.827451,0.945201,0.827451,All
0.925635,0.829412,0.927634,0.829412,0.869344,0.829412,1.03563,0.829412,1.06714,0.829412,1.05854,0.829412,0.963421,0.829412,0.946991,0.829412,All
0.925888,0.831373,0.928069,0.831373,0.889112,0.831373,1.03921,0.831373,1.07856,0.831373,1.07109,0.831373,0.983996,0.831373,0.958937,0.831373,All
0.926185,0.833333,0.93107,0.833333,0.894017,0.833333,1.0425,0.833333,1.08306,0.833333,1.08964,0.833333,1.00111,0.833333,0.96548,0.833333,All
0.92654,0.835294,0.938993,0.835294,0.897686,0.835294,1.06915,0.835294,1.09189,0.835294,1.1131,0.835294,1.00656,0.835294,0.975869,0.835294,All
0.935554,0.837255,0.948692,0.837255,0.899519,0.837255,1.076,0.837255,1.09263,0.837255,1.13333,0.837255,1.01774,0.837255,0.983203,0.837255,All
0.940963,0.839216,0.95252,0.839216,0.922099,0.839216,1.07891,0.839216,1.10024,0.839216,1.13758,0.839216,1.02231,0.839216,0.984787,0.839216,All
0.942983,0.841176,0.953885,0.841176,0.926249,0.841176,1.09767,0.841176,1.10147,0.841176,1.14604,0.841176,1.02277,0.841176,0.995452,0.841176,All
0.947107,0.843137,0.968765,0.843137,0.934099,0.843137,1.10368,0.843137,1.10629,0.843137,1.15517,0.843137,1.02965,0.843137,1.00206,0.843137,All
0.954303,0.845098,0.97206,0.845098,0.947379,0.845098,1.10431,0.845098,1.11473,0.845098,1.15599,0.845098,1.0484,0.845098,1.00914,0.845098,All
0.954806,0.847059,0.984946,0.847059,0.947479,0.847059,1.12314,0.847059,1.12263,0.847059,1.19109,0.847059,1.04884,0.847059,1.01056,0.847059,All
0.956024,0.84902,0.990439,0.84902,0.948168,0.84902,1.12469,0.84902,1.15353,0.84902,1.19223,0.84902,1.05518,0.84902,1.01307,0.84902,All
0.957109,0.85098,1.00705,0.85098,0.950262,0.85098,1.12598,0.85098,1.16701,0.85098,1.20404,0.85098,1.09617,0.85098,1.02285,0.85098,All
0.966596,0.852941,1.02309,0.852941,0.958712,0.852941,1.13096,0.852941,1.17603,0.852941,1.21946,0.852941,1.12665,0.852941,1.02731,0.852941,All
0.972842,0.854902,1.05001,0.854902,0.962127,0.854902,1.13521,0.854902,1.24527,0.854902,1.22469,0.854902,1.13492,0.854902,1.03512,0.854902,All
0.993277,0.856863,1.06195,0.856863,0.967057,0.856863,1.13967,0.856863,1.24918,0.856863,1.22583,0.856863,1.13649,0.856863,1.05365,0.856863,All
0.994597,0.858824,1.07223,0.858824,0.971302,0.858824,1.14182,0.858824,1.25572,0.858824,1.22808,0.858824,1.13885,0.858824,1.05604,0.858824,All
1.0026,0.860784,1.09562,0.860784,0.983001,0.860784,1.15972,0.860784,1.27904,0.860784,1.25111,0.860784,1.1607,0.860784,1.066,0.860784,All
1.0047,0.862745,1.1054,0.862745,0.984759,0.862745,1.15995,0.862745,1.286,0.862745,1.26518,0.862745,1.17858,0.862745,1.07978,0.862745,All
1.01441,0.864706,1.12623,0.864706,0.992307,0.864706,1.16139,0.864706,1.29199,0.864706,1.28181,0.864706,1.18161,0.864706,1.10402,0.864706,All
1.02054,0.866667,1.13305,0.866667,0.993372,0.866667,1.17434,0.866667,1.30001,0.866667,1.29622,0.866667,1.18388,0.866667,1.10686,0.866667,All
1.025,0.868627,1.13654,0.868627,1.0066,0.868627,1.22089,0.868627,1.30378,0.868627,1.30348,0.868627,1.18851,0.868627,1.11136,0.868627,All
1.02922,0.870588,1.16688,0.870588,1.0154,0.870588,1.22933,0.870588,1.31306,0.870588,1.31011,0.870588,1.19192,0.870588,1.12865,0.870588,All
1.03409,0.872549,1.20101,0.872549,1.02115,0.872549,1.23434,0.872549,1.31562,0.872549,1.31392,0.872549,1.19898,0.872549,1.1455,0.872549,All
1.04298,0.87451,1.20282,0.87451,1.02479,0.87451,1.24818,0.87451,1.31786,0.87451,1.32259,0.87451,1.2017,0.87451,1.14852,0.87451,All
1.04586,0.876471,1.2255,0.876471,1.02756,0.876471,1.26028,0.876471,1.32836,0.876471,1.36541,0.876471,1.21014,0.876471,1.15771,0.876471,All
1.06023,0.878431,1.23019,0.878431,1.02938,0.878431,1.27253,0.878431,1.33148,0.878431,1.36873,0.878431,1.24645,0.878431,1.15873,0.878431,All
1.10893,0.880392,1.23401,0.880392,1.03092,0.880392,1.29835,0.880392,1.33351,0.880392,1.36893,0.880392,1.24738,0.880392,1.15886,0.880392,All
1.1158,0.882353,1.23512,0.882353,1.05264,0.882353,1.30789,0.882353,1.34701,0.882353,1.39782,0.882353,1.24769,0.882353,1.17037,0.882353,All
1.11981,0.884314,1.23898,0.884314,1.05959,0.884314,1.31854,0.884314,1.35092,0.884314,1.40524,0.884314,1.25394,0.884314,1.17706,0.884314,All
1.12012,0.886275,1.24184,0.886275,1.06169,0.886275,1.32894,0.886275,1.35769,0.886275,1.41901,0.886275,1.28649,0.886275,1.17712,0.886275,All
1.12475,0.888235,1.24192,0.888235,1.07332,0.888235,1.32966,0.888235,1.36201,0.888235,1.42825,0.888235,1.29237,0.888235,1.18724,0.888235,All
1.1386,0.890196,1.25431,0.890196,1.0797,0.890196,1.33843,0.890196,1.37082,0.890196,1.44128,0.890196,1.29381,0.890196,1.20197,0.890196,All
1.14258,0.892157,1.26027,0.892157,1.08323,0.892157,1.3386,0.892157,1.37962,0.892157,1.44401,0.892157,1.29491,0.892157,1.20288,0.892157,All
1.15947,0.894118,1.26469,0.894118,1.08547,0.894118,1.37546,0.894118,1.38627,0.894118,1.44848,0.894118,1.31747,0.894118,1.20442,0.894118,All
1.17287,0.896078,1.27029,0.896078,1.09657,0.896078,1.41502,0.896078,1.38669,0.896078,1.45221,0.896078,1.32293,0.896078,1.20453,0.896078,All
1.17605,0.898039,1.29236,0.898039,1.10118,0.898039,1.41829,0.898039,1.41282,0.898039,1.45913,0.898039,1.33028,0.898039,1.20744,0.898039,All
1.20336,0.9,1.3051,0.9,1.1058,0.9,1.42624,0.9,1.42711,0.9,1.50815,0.9,1.35859,0.9,1.22554,0.9,All
1.21761,0.901961,1.30871,0.901961,1.10974,0.901961,1.42655,0.901961,1.43,0.901961,1.54777,0.901961,1.37602,0.901961,1.22671,0.901961,All
1.2221,0.903922,1.31043,0.903922,1.14217,0.903922,1.42828,0.903922,1.43011,0.903922,1.57983,0.903922,1.38121,0.903922,1.22808,0.903922,All
1.23771,0.905882,1.31088,0.905882,1.14229,0.905882,1.4395,0.905882,1.4407,0.905882,1.61136,0.905882,1.40114,0.905882,1.23359,0.905882,All
1.24042,0.907843,1.31581,0.907843,1.15382,0.907843,1.45859,0.907843,1.44862,0.907843,1.62804,0.907843,1.40765,0.907843,1.24995,0.907843,All
1.2526,0.909804,1.34553,0.909804,1.16061,0.909804,1.47658,0.909804,1.45678,0.909804,1.64279,0.909804,1.43099,0.909804,1.26253,0.909804,All
1.25642,0.911765,1.37823,0.911765,1.16957,0.911765,1.49142,0.911765,1.46111,0.911765,1.69345,0.911765,1.44509,0.911765,1.27104,0.911765,All
