aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
-0.640865,-0.00108527,-0.000858899,-0.0568347,0.00115408,0.00112725,-6.55194,0.00418316,0.000781394,-0.0120094,-0.00106332,0.00245224,-0.524283,-0.000413363,0.000859909,-0.7527,0.0076491,0.00244049,-1.47249,0.00458923,0.00263271,-0.0413357,-0.235604,-0.229367,-0.0568347,0.449004,0.405676,-6.55194,0.449731,0.373451,-0.0120094,-0.289734,-0.246944,-0.524283,0.21296,0.217604,-0.7527,0.571915,0.367366,-1.47249,0.593265,0.483915,-0.0413357,0.00191017,0.00224303,-0.640865,0.00487608,0.00405154,-6.55194,-0.000533842,-8.4967e-05,-0.0120094,-0.0113565,-0.00342541,-0.524283,-0.00487679,-0.00104299,-0.7527,-0.0060332,-0.00410618,-1.47249,-0.00641651,-0.0136387,-0.0413357,-0.129044,0.0457046,-0.640865,0.273919,0.202354,-0.0568347,-0.241833,-0.0496948,-0.0120094,-0.468758,-0.490194,-0.524283,-0.896565,-0.433087,-0.7527,-0.394489,-0.822178,-1.47249,-1.61722,-1.52207,-0.0413357,0.00252881,0.00213091,-0.640865,1.73189e-05,-0.000313933,-0.0568347,-0.0017456,-0.000406223,-6.55194,0.000187558,-0.00131845,-0.524283,0.00113877,0.000563994,-0.7527,0.0013868,0.00315478,-1.47249,0.000713571,0.00107622,-0.0413357,0.0176641,0.0264434,-0.640865,0.043476,0.030007,-0.0568347,0.0709867,0.00551988,-6.55194,-0.0510763,-0.0331831,-0.0120094,0.0315815,0.0143763,-0.7527,-0.0440176,-0.0174354,-1.47249,0.112059,-0.00529721,-0.0413357,0.0921731,0.0678367,-0.640865,0.0929969,0.0399515,-0.0568347,-0.0263889,-0.0672526,-6.55194,-0.0698148,-0.172195,-0.0120094,0.0993063,0.119139,-0.524283,-0.199321,-0.0642346,-1.47249,0.240577,0.0447541,-0.0413357,-0.0763375,0.0819275,-0.640865,0.0868311,0.0587186,-0.0568347,-0.315244,-0.289939,-6.55194,-0.380538,-0.450648,-0.0120094,-0.113405,0.00202023,-0.524283,-0.144021,-0.0783614,-0.7527,0.0278198,0.0412453
-0.579931,0.00216244,-0.000765197,-0.0544791,0.00111658,0.00108592,-6.3375,0.00384511,0.000760049,-0.011548,0.000499018,0.00236651,-0.505412,-0.000162086,0.000834394,-0.725097,0.00582225,0.00235427,-1.4172,0.00469412,0.00253635,-0.0401521,-0.244644,-0.222651,-0.0544791,0.485207,0.389013,-6.3375,0.459134,0.361301,-0.011548,-0.252167,-0.237584,-0.505412,0.265328,0.210146,-0.725097,0.579924,0.353845,-1.4172,0.62493,0.46547,-0.0401521,0.00222955,0.00216973,-0.579931,0.00639131,0.0036392,-6.3375,-0.000534421,-9.29154e-05,-0.011548,-0.0130216,-0.00331068,-0.505412,-0.00636424,-0.00101771,-0.725097,-0.00537657,-0.00396474,-1.4172,-0.00687254,-0.0131249,-0.0401521,-0.0724154,0.0425247,-0.579931,-0.136046,0.1771,-0.0544791,-0.217952,-0.0503624,-0.011548,-0.615111,-0.474484,-0.505412,-0.742347,-0.420143,-0.725097,-0.453568,-0.793879,-1.4172,-1.6297,-1.46587,-0.0401521,0.00208808,0.00208316,-0.579931,0.00079055,-0.00024121,-0.0544791,-0.00177117,-0.000370198,-6.3375,-0.000261254,-0.00125972,-0.505412,0.00103829,0.00056026,-0.725097,0.00152486,0.00305389,-1.4172,0.000657424,0.00105236,-0.0401521,0.01376,0.0260115,-0.579931,-0.0483911,0.0282455,-0.0544791,0.0360383,0.0057612,-6.3375,-0.0403403,-0.0317122,-0.011548,0.0632512,0.0142628,-0.725097,-0.0519401,-0.01636,-1.4172,0.104923,-0.00465636,-0.0401521,0.091288,0.0654761,-0.579931,0.223186,0.0347865,-0.0544791,-0.0562492,-0.0650693,-6.3375,-0.0379431,-0.166994,-0.011548,0.115385,0.114179,-0.505412,-0.197316,-0.0624955,-1.4172,0.224686,0.042453,-0.0401521,-0.0752555,0.0784571,-0.579931,0.0353177,0.04945,-0.0544791,-0.273838,-0.279506,-6.3375,-0.361143,-0.437061,-0.011548,-0.0613293,0.000477354,-0.505412,-0.148287,-0.0769981,-0.725097,0.0212664,0.0382183
-0.518997,0.00232526,-0.000671495,-0.0521236,0.00114997,0.00104459,-6.12306,0.00331879,0.000738703,-0.0110866,0.00212908,0.00228077,-0.486542,0.000187428,0.000808879,-0.697495,0.00307557,0.00226805,-1.3619,0.00478602,0.00243999,-0.0389685,-0.254766,-0.215936,-0.0521236,0.524746,0.372351,-6.12306,0.458269,0.349151,-0.0110866,-0.196069,-0.228224,-0.486542,0.319629,0.202688,-0.697495,0.516285,0.340324,-1.3619,0.651815,0.447024,-0.0389685,0.00269006,0.00209642,-0.518997,0.00557879,0.00322686,-6.12306,-0.000590534,-0.000100864,-0.0110866,-0.0131482,-0.00319594,-0.486542,-0.00758153,-0.000992426,-0.697495,-0.00356225,-0.0038233,-1.3619,-0.00773175,-0.0126112,-0.0389685,-0.0341655,0.0393449,-0.518997,-0.768525,0.151846,-0.0521236,-0.191838,-0.05103,-0.0110866,-0.759653,-0.458773,-0.486542,-0.578956,-0.407199,-0.697495,-0.530937,-0.765579,-1.3619,-1.60938,-1.40967,-0.0389685,0.0016598,0.00203542,-0.518997,0.00107206,-0.000168487,-0.0521236,-0.00158229,-0.000334172,-6.12306,-0.000683744,-0.00120099,-0.486542,0.000957562,0.000556526,-0.697495,0.00175544,0.00295301,-1.3619,0.000521526,0.00102851,-0.0389685,0.0129601,0.0255796,-0.518997,-0.0730828,0.026484,-0.0521236,-0.00385697,0.00600253,-6.12306,-0.0347461,-0.0302412,-0.0110866,0.0857705,0.0141492,-0.697495,-0.0511144,-0.0152847,-1.3619,0.0952859,-0.00401551,-0.0389685,0.0893562,0.0631155,-0.518997,0.101439,0.0296215,-0.0521236,-0.0878272,-0.0628859,-6.12306,-0.0121116,-0.161793,-0.0110866,0.128537,0.109219,-0.486542,-0.187478,-0.0607563,-1.3619,0.205939,0.0401519,-0.0389685,-0.0687562,0.0749868,-0.518997,0.0447446,0.0401814,-0.0521236,-0.236739,-0.269074,-6.12306,-0.337432,-0.423474,-0.0110866,-0.00315222,-0.00106552,-0.486542,-0.147286,-0.0756347,-0.697495,0.0302599,0.0351914
-0.458063,0.000238208,-0.000577793,-0.049768,0.00124202,0.00100326,-5.90863,0.0025713,0.000717358,-0.0106251,0.00346029,0.00219503,-0.467671,0.000619154,0.000783364,-0.669893,-0.000575196,0.00218182,-1.30661,0.00485043,0.00234364,-0.0377848,-0.265735,-0.20922,-0.049768,0.563508,0.355688,-5.90863,0.445406,0.337001,-0.0106251,-0.113474,-0.218865,-0.467671,0.367261,0.195231,-0.669893,0.372956,0.326803,-1.30661,0.67055,0.428579,-0.0377848,0.00333104,0.00202312,-0.458063,0.00404708,0.00281452,-5.90863,-0.000696906,-0.000108812,-0.0106251,-0.0104044,-0.0030812,-0.467671,-0.0082156,-0.000967142,-0.669893,-0.000478855,-0.00368186,-1.30661,-0.00930459,-0.0120974,-0.0377848,-0.0257946,0.036165,-0.458063,-1.05954,0.126593,-0.049768,-0.162184,-0.0516976,-0.0106251,-0.862663,-0.443062,-0.467671,-0.408821,-0.394255,-0.669893,-0.619801,-0.737279,-1.30661,-1.5313,-1.35347,-0.0377848,0.00126041,0.00198767,-0.458063,0.00076555,-9.57639e-05,-0.049768,-0.0010859,-0.000298147,-5.90863,-0.0010666,-0.00114225,-0.467671,0.000913038,0.000552792,-0.669893,0.00207147,0.00285212,-1.30661,0.000245155,0.00100465,-0.0377848,0.0167335,0.0251476,-0.458063,-0.0635218,0.0247226,-0.049768,-0.0461732,0.00624386,-5.90863,-0.0353105,-0.0287703,-0.0106251,0.085879,0.0140357,-0.669893,-0.0403303,-0.0142093,-1.30661,0.0813574,-0.00337466,-0.0377848,0.0856158,0.0607549,-0.458063,-0.0636151,0.0244565,-0.049768,-0.117463,-0.0607025,-5.90863,0.00654595,-0.156592,-0.0106251,0.130686,0.104259,-0.467671,-0.169325,-0.0590172,-1.30661,0.182109,0.0378508,-0.0377848,-0.0548143,0.0715164,-0.458063,0.0682919,0.0309128,-0.049768,-0.210788,-0.258641,-5.90863,-0.30874,-0.409887,-0.0106251,0.0446839,-0.00260839,-0.467671,-0.13914,-0.0742713,-0.669893,0.056243,0.0321645
-0.397129,-0.00257578,-0.00048409,-0.0474124,0.00128673,0.000961925,-5.69419,0.00158413,0.000696012,-0.0101637,0.00440223,0.00210929,-0.4488,0.0011122,0.000757848,-0.642291,-0.00423601,0.0020956,-1.25132,0.00486477,0.00224728,-0.0366012,-0.276847,-0.202504,-0.0474124,0.595558,0.339025,-5.69419,0.419551,0.324851,-0.0101637,-0.031282,-0.209505,-0.4488,0.401912,0.187773,-0.642291,0.186226,0.313282,-1.25132,0.679772,0.410134,-0.0366012,0.00400919,0.00194982,-0.397129,0.00314009,0.00240218,-5.69419,-0.000841659,-0.00011676,-0.0101637,-0.00544396,-0.00296647,-0.4488,-0.00806941,-0.000941859,-0.642291,0.00292954,-0.00354042,-1.25132,-0.0114856,-0.0115836,-0.0366012,-0.0239644,0.0329852,-0.397129,-0.644853,0.101339,-0.0474124,-0.130834,-0.0523652,-0.0101637,-0.903305,-0.427351,-0.4488,-0.234556,-0.381311,-0.642291,-0.692257,-0.70898,-1.25132,-1.39963,-1.29727,-0.0366012,0.000867761,0.00193993,-0.397129,-6.69343e-06,-2.30409e-05,-0.0474124,-0.000489835,-0.000262122,-5.69419,-0.00139695,-0.00108352,-0.4488,0.000914549,0.000549058,-0.642291,0.00242781,0.00275123,-1.25132,-0.000155252,0.000980792,-0.0366012,0.0214857,0.0247157,-0.397129,-0.0552452,0.0229611,-0.0474124,-0.0857872,0.00648519,-5.69419,-0.0426762,-0.0272994,-0.0101637,0.0660856,0.0139222,-0.642291,-0.0243937,-0.013134,-1.25132,0.0636237,-0.00273381,-0.0366012,0.0814743,0.0583943,-0.397129,-0.0890073,0.0192915,-0.0474124,-0.142775,-0.0585192,-5.69419,0.0173016,-0.151391,-0.0101637,0.123134,0.0992986,-0.4488,-0.143273,-0.057278,-1.25132,0.153733,0.0355498,-0.0366012,-0.0393078,0.0680461,-0.397129,0.0567283,0.0216442,-0.0474124,-0.191744,-0.248209,-5.69419,-0.274747,-0.3963,-0.0101637,0.0732587,-0.00415126,-0.4488,-0.123016,-0.072908,-0.642291,0.0835191,0.0291376
-0.336195,-0.00409892,-0.000390388,-0.0450569,0.000989524,0.000920594,-5.47976,0.000403664,0.000674667,-0.00970225,0.00504908,0.00202356,-0.429929,0.00165563,0.000732333,-0.614688,-0.00535135,0.00200938,-1.19602,0.00471554,0.00215092,-0.0354176,-0.288255,-0.195788,-0.0450569,0.595479,0.322363,-5.47976,0.381563,0.312701,-0.00970225,0.00913014,-0.200146,-0.429929,0.413872,0.180315,-0.614688,0.0902207,0.299761,-1.19602,0.668149,0.391689,-0.0354176,0.00483472,0.00187651,-0.336195,0.0027168,0.00198984,-5.47976,-0.000991382,-0.000124709,-0.00970225,0.000179532,-0.00285173,-0.429929,-0.00676477,-0.000916575,-0.614688,0.00366282,-0.00339898,-1.19602,-0.0135823,-0.0110699,-0.0354176,-0.0512542,0.0298054,-0.336195,0.00875692,0.0760854,-0.0450569,-0.0969538,-0.0530328,-0.00970225,-0.874804,-0.411641,-0.429929,-0.0590271,-0.368367,-0.614688,-0.683961,-0.68068,-1.19602,-1.23938,-1.24106,-0.0354176,0.000508327,0.00189218,-0.336195,-0.000626516,4.9682e-05,-0.0450569,8.31867e-05,-0.000226097,-5.47976,-0.00166344,-0.00102479,-0.429929,0.000982079,0.000545324,-0.614688,0.00268487,0.00265035,-1.19602,-0.000576939,0.000956936,-0.0354176,0.03042,0.0242837,-0.336195,-0.0489514,0.0211997,-0.0450569,-0.108649,0.00672652,-5.47976,-0.0557525,-0.0258284,-0.00970225,0.0367979,0.0138087,-0.614688,-0.0209715,-0.0120586,-1.19602,0.044249,-0.00209296,-0.0354176,0.0755079,0.0560336,-0.336195,-0.0361028,0.0141265,-0.0450569,-0.150416,-0.0563358,-5.47976,0.0201648,-0.14619,-0.00970225,0.112203,0.0943386,-0.429929,-0.108055,-0.0555389,-1.19602,0.12455,0.0332487,-0.0354176,-0.0173411,0.0645758,-0.336195,0.000910327,0.0123757,-0.0450569,-0.187249,-0.237776,-5.47976,-0.236744,-0.382713,-0.00970225,0.0801286,-0.00569413,-0.429929,-0.0962978,-0.0715446,-0.614688,0.064601,0.0261107
-0.275261,-0.00257203,-0.000296686,-0.0427013,0.000122772,0.000879264,-5.26532,-0.000817917,0.000653321,-0.00924081,0.00547876,0.00193782,-0.411058,0.00216255,0.000706818,-0.587086,-0.00218719,0.00192316,-1.14073,0.00422589,0.00205456,-0.034234,-0.299706,-0.189072,-0.0427013,0.546707,0.3057,-5.26532,0.334843,0.300551,-0.00924081,-0.0382796,-0.190786,-0.411058,0.400556,0.172858,-0.587086,0.178426,0.28624,-1.14073,0.617207,0.373244,-0.034234,0.00581229,0.00180321,-0.275261,0.00232073,0.0015775,-5.26532,-0.00106745,-0.000132657,-0.00924081,0.00489711,-0.002737,-0.411058,-0.00452835,-0.000891291,-0.587086,-0.000667276,-0.00325754,-1.14073,-0.0146129,-0.0105561,-0.034234,-0.11171,0.0266255,-0.275261,0.318382,0.0508318,-0.0427013,-0.0617261,-0.0537004,-0.00924081,-0.765243,-0.39593,-0.411058,0.0907337,-0.355423,-0.587086,-0.550663,-0.65238,-1.14073,-1.08213,-1.18486,-0.034234,0.00018955,0.00184444,-0.275261,-0.000482802,0.000122405,-0.0427013,0.000398617,-0.000190072,-5.26532,-0.00184949,-0.000966065,-0.411058,0.00109106,0.00054159,-0.587086,0.00273369,0.00254946,-1.14073,-0.000878504,0.000933079,-0.034234,0.0439644,0.0238518,-0.275261,-0.0383281,0.0194382,-0.0427013,-0.104437,0.00696784,-5.26532,-0.0707105,-0.0243575,-0.00924081,0.00817927,0.0136952,-0.587086,-0.0401095,-0.0109833,-1.14073,0.0260267,-0.00145211,-0.034234,0.067428,0.053673,-0.275261,-0.0121135,0.00896155,-0.0427013,-0.132636,-0.0541524,-5.26532,0.0158929,-0.140989,-0.00924081,0.104242,0.0893786,-0.411058,-0.0674188,-0.0537997,-1.14073,0.0997212,0.0309476,-0.034234,0.0115444,0.0611054,-0.275261,-0.0919092,0.00310709,-0.0427013,-0.196542,-0.227344,-5.26532,-0.198735,-0.369125,-0.00924081,0.0612505,-0.00723701,-0.411058,-0.061777,-0.0701812,-0.587086,-0.0292813,0.0230837
-0.214327,0.0011633,-0.000202983,-0.0403458,-0.00134306,0.000837933,-5.05088,-0.00188873,0.000631975,-0.00877938,0.00577163,0.00185208,-0.392187,0.00248369,0.000681303,-0.559484,0.00164143,0.00183694,-1.08544,0.00321531,0.0019582,-0.0330504,-0.310405,-0.182356,-0.0403458,0.43626,0.289037,-5.05088,0.284067,0.288401,-0.00877938,-0.204128,-0.181426,-0.392187,0.363397,0.1654,-0.559484,0.294509,0.272719,-1.08544,0.508318,0.354799,-0.0330504,0.00688343,0.0017299,-0.214327,0.00176739,0.00116516,-5.05088,-0.000976447,-0.000140606,-0.00877938,0.00730477,-0.00262226,-0.392187,-0.0020093,-0.000866007,-0.559484,-0.00629261,-0.0031161,-1.08544,-0.0135253,-0.0100423,-0.0330504,-0.20094,0.0234457,-0.214327,0.275219,0.0255781,-0.0403458,-0.0173834,-0.054368,-0.00877938,-0.573666,-0.380219,-0.392187,0.164096,-0.342479,-0.559484,-0.395014,-0.624081,-1.08544,-0.963645,-1.12866,-0.0330504,-8.00619e-05,0.00179669,-0.214327,0.000164878,0.000195128,-0.0403458,0.00032695,-0.000154047,-5.05088,-0.00193896,-0.000907335,-0.392187,0.00118295,0.000537855,-0.559484,0.0027311,0.00244857,-1.08544,-0.00090636,0.000909222,-0.0330504,0.0610205,0.0234199,-0.214327,-0.0260062,0.0176767,-0.0403458,-0.0675459,0.00720917,-5.05088,-0.0826716,-0.0228866,-0.00877938,-0.0102687,0.0135817,-0.559484,-0.0591672,-0.00990794,-1.08544,0.0120647,-0.000811264,-0.0330504,0.0573155,0.0513124,-0.214327,-0.0371119,0.00379656,-0.0403458,-0.0869131,-0.0519691,-5.05088,0.00579262,-0.135788,-0.00877938,0.104896,0.0844186,-0.392187,-0.0282778,-0.0520606,-1.08544,0.0848531,0.0286466,-0.0330504,0.0457512,0.0576351,-0.214327,-0.167031,-0.00616149,-0.0403458,-0.217611,-0.216911,-5.05088,-0.165708,-0.355538,-0.00877938,0.015538,-0.00877988,-0.392187,-0.0257853,-0.0688178,-0.559484,-0.129191,0.0200568
-0.153393,0.00512099,-0.000109281,-0.0379902,-0.00257916,0.000796603,-4.83645,-0.00270449,0.00061063,-0.00831794,0.00580102,0.00176635,-0.373316,0.00242796,0.000655788,-0.531882,0.00399824,0.00175072,-1.03014,0.00154407,0.00186184,-0.0318668,-0.31841,-0.175641,-0.0379902,0.288521,0.272374,-4.83645,0.233588,0.276251,-0.00831794,-0.424043,-0.172067,-0.373316,0.301858,0.157943,-0.531882,0.341906,0.259198,-1.03014,0.32727,0.336354,-0.0318668,0.00788392,0.0016566,-0.153393,0.000994753,0.000752825,-4.83645,-0.000689546,-0.000148554,-0.00831794,0.00691624,-0.00250752,-0.373316,6.20057e-05,-0.000840723,-0.531882,-0.0120793,-0.00297466,-1.03014,-0.00946012,-0.00952858,-0.0318668,-0.302639,0.0202658,-0.153393,0.123894,0.000324507,-0.0379902,0.0673092,-0.0550356,-0.00831794,-0.347904,-0.364509,-0.373316,0.0946951,-0.329535,-0.531882,-0.270209,-0.595781,-1.03014,-0.91476,-1.07246,-0.0318668,-0.00028044,0.00174895,-0.153393,0.000676823,0.000267851,-0.0379902,0.000126729,-0.000118021,-4.83645,-0.00194276,-0.000848604,-0.373316,0.00118784,0.000534121,-0.531882,0.00273035,0.00234769,-1.03014,-0.000533325,0.000885365,-0.0318668,0.0780558,0.0229879,-0.153393,-0.018473,0.0159153,-0.0379902,-0.0203242,0.0074505,-4.83645,-0.0887888,-0.0214157,-0.00831794,-0.0156204,0.0134682,-0.531882,-0.0566237,-0.0088326,-1.03014,0.00499926,-0.000170415,-0.0318668,0.0456216,0.0489518,-0.153393,-0.0925078,-0.00136843,-0.0379902,-0.0398327,-0.0497857,-4.83645,-0.00781923,-0.130587,-0.00831794,0.114823,0.0794586,-0.373316,0.00122765,-0.0503214,-1.03014,0.0845911,0.0263455,-0.0318668,0.0807024,0.0541647,-0.153393,-0.150238,-0.0154301,-0.0379902,-0.235424,-0.206479,-4.83645,-0.140127,-0.341951,-0.00831794,-0.0494769,-0.0103228,-0.373316,0.0044651,-0.0674545,-0.531882,-0.182035,0.0170299
-0.0924592,0.00747093,-1.55787e-05,-0.0356346,-0.00238403,0.000755272,-4.62201,-0.00315353,0.000589284,-0.0078565,0.005294,0.00168061,-0.354445,0.00189893,0.000630273,-0.504279,0.00258443,0.0016645,-0.974851,-0.000625163,0.00176548,-0.0306832,-0.321609,-0.168925,-0.0356346,0.128914,0.255712,-4.62201,0.185907,0.264101,-0.0078565,-0.551245,-0.162707,-0.354445,0.220612,0.150485,-0.504279,0.225755,0.245677,-0.974851,0.0880094,0.317909,-0.0306832,0.0086467,0.0015833,-0.0924592,0.000332608,0.000340486,-4.62201,-0.000149678,-0.000156502,-0.0078565,0.00407194,-0.00239279,-0.354445,0.00121125,-0.000815439,-0.504279,-0.0151914,-0.00283322,-0.974851,-0.00270046,-0.00901482,-0.0306832,-0.401597,0.017086,-0.0924592,0.0439469,-0.0249291,-0.0356346,0.244362,-0.0557032,-0.0078565,-0.180734,-0.348798,-0.354445,-0.144104,-0.316591,-0.504279,-0.240948,-0.567481,-0.974851,-0.978154,-1.01626,-0.0306832,-0.000386545,0.0017012,-0.0924592,0.00063892,0.000340574,-0.0356346,0.000145221,-8.19963e-05,-4.62201,-0.0018491,-0.000789874,-0.354445,0.00105731,0.000530387,-0.504279,0.00282307,0.0022468,-0.974851,0.000272355,0.000861508,-0.0306832,0.0915773,0.022556,-0.0924592,-0.0201703,0.0141538,-0.0356346,0.00873494,0.00769183,-4.62201,-0.0862469,-0.0199447,-0.0078565,-0.0103817,0.0133547,-0.504279,-0.0201563,-0.00775725,-0.974851,0.00541637,0.000470434,-0.0306832,0.0326741,0.0465912,-0.0924592,-0.153448,-0.00653342,-0.0356346,-0.0275024,-0.0476023,-4.62201,-0.0243794,-0.125386,-0.0078565,0.130395,0.0744986,-0.354445,0.0148031,-0.0485823,-0.974851,0.0969643,0.0240444,-0.0306832,0.111953,0.0506944,-0.0924592,-0.0143068,-0.0246987,-0.0356346,-0.22925,-0.196047,-4.62201,-0.124926,-0.328364,-0.0078565,-0.11736,-0.0118656,-0.354445,0.0220529,-0.0660911,-0.504279,-0.142172,0.014003
-0.0315252,0.00705116,7.81236e-05,-0.0332791,-0.00047579,0.000713942,-4.40757,-0.00293989,0.000567939,-0.00739506,0.00406943,0.00159487,-0.335575,0.00112205,0.000604757,-0.476677,-0.000841272,0.00157827,-0.919558,-0.00163401,0.00166912,-0.0294995,-0.31774,-0.162209,-0.0332791,0.0181391,0.239049,-4.40757,0.146813,0.251951,-0.00739506,-0.467939,-0.153347,-0.335575,0.136011,0.143027,-0.476677,0.0523145,0.232156,-0.919558,-0.0517683,0.299463,-0.0294995,0.00898963,0.00150999,-0.0315252,0.00159281,-7.18528e-05,-4.40757,0.000804463,-0.000164451,-0.00739506,-0.000616501,-0.00227805,-0.335575,0.00220445,-0.000790155,-0.476677,-0.0147365,-0.00269178,-0.919558,0.000625815,-0.00850105,-0.0294995,-0.480803,0.0139062,-0.0315252,-0.031611,-0.0501828,-0.0332791,0.466061,-0.0563709,-0.00739506,-0.150947,-0.333087,-0.335575,-0.442252,-0.303647,-0.476677,-0.264152,-0.539181,-0.919558,-1.21589,-0.960057,-0.0294995,-0.000372392,0.00165346,-0.0315252,0.000529025,0.000413297,-0.0332791,0.000526393,-4.59711e-05,-4.40757,-0.00161768,-0.000731144,-0.335575,0.000826894,0.000526653,-0.476677,0.00292566,0.00214591,-0.919558,0.00099166,0.000837652,-0.0294995,0.0977438,0.0221241,-0.0315252,-0.0269948,0.0123923,-0.0332791,0.00772589,0.00793316,-4.40757,-0.0676752,-0.0184738,-0.00739506,0.00193966,0.0132411,-0.476677,0.0226703,-0.00668191,-0.919558,0.0027878,0.00111128,-0.0294995,0.0188689,0.0442306,-0.0315252,-0.170061,-0.0116984,-0.0332791,-0.0576578,-0.045419,-4.40757,-0.0431321,-0.120185,-0.00739506,0.146442,0.0695386,-0.335575,0.0132258,-0.0468431,-0.919558,0.087253,0.0217433,-0.0294995,0.134597,0.047224,-0.0315252,0.0788239,-0.0339672,-0.0332791,-0.190781,-0.185614,-4.40757,-0.127997,-0.314777,-0.00739506,-0.170649,-0.0134085,-0.335575,0.0216778,-0.0647277,-0.476677,-0.046265,0.010976
