rep,id,initT,aS,dS,tau,lBt0,lp,dI,lk,lae,lw,dE,lE50,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_lk,eta_lae,eta_lw,eta_dE,eta_lE50
1,11,-6.93163798493067240,13.53588794105775683,0.01272122830520538,0.05000000000000001,-4.73973778398740375,4.59999999999999964,0.90000000000000002,-4.32890138261389446,0.94153264160127881,1.78938975519314902,0.05945243758811537,2.00000000000000000,4.00762801315778283,0.00881539541302301,0.02800015063852612,0.00000000000000000,0.00062282160506388,0.00000000000000000,0.00000000000000000,-0.36557426522777936,-0.08998189386662836,0.15610060940670611,-1.05267842545841983,0.00000000000000000
1,12,-10.76394308373489039,13.51065192000441151,0.01209752868857082,0.05000000000000001,-4.73171517944835607,4.59999999999999964,0.90000000000000002,-4.07573882971132928,0.99105352552323300,1.90668934368967546,0.24272054462939666,2.00000000000000000,0.17532291435356484,0.00694927660400158,-0.02227077635724051,0.00000000000000000,0.00864542614411157,0.00000000000000000,0.00000000000000000,-0.11241171232521419,-0.04046100994467416,0.27340019790323256,0.35405570937860098,0.00000000000000000
1,13,-9.10541202577692133,12.95963037655384475,0.01238760466608642,0.05000000000000001,-4.73851056636435164,4.59999999999999964,0.90000000000000002,-4.11747987227903600,0.98043972263345203,2.10866309722036771,0.09951233249490911,2.00000000000000000,1.83385397231153391,-0.03468995864063729,0.00142438146530299,0.00000000000000000,0.00185003922811600,0.00000000000000000,0.00000000000000000,-0.15415275489292091,-0.05107481283445514,0.47537395143392480,-0.53757346892136315,0.00000000000000000
1,14,-9.39414063090250018,13.52545018948508648,0.01257513104194099,0.05000000000000001,-4.74894957781187088,4.59999999999999964,0.90000000000000002,-4.37665455078581722,1.12831488858367468,1.32844648306430191,0.12749674830219757,2.00000000000000000,1.54512536718595506,0.00804398107719617,0.01644916927580464,0.00000000000000000,-0.00858897221940325,0.00000000000000000,0.00000000000000000,-0.41332743339970213,0.09680035311576751,-0.30484266272214100,-0.28976418931677239,0.00000000000000000
1,15,-6.11539001138424787,13.73202486300338165,0.01200417693246299,0.05000000000000001,-4.73811568651173776,4.59999999999999964,0.90000000000000002,-2.89088426737213000,0.97694248180883558,1.85611298179032214,0.04217958650645872,2.00000000000000000,4.82387598670420736,0.02320155735204121,-0.03001730055774043,0.00000000000000000,0.00224491908072988,0.00000000000000000,0.00000000000000000,1.07244285001398509,-0.05457205365907158,0.22282383600387923,-1.39591867814643322,0.00000000000000000
1,16,-7.22366361625388187,13.16610142857330779,0.01264844945070479,0.05000000000000001,-4.72935129898516671,4.59999999999999964,0.90000000000000002,-3.71195513426568047,0.99439719157958151,2.01435741018516712,0.45235681416926915,2.00000000000000000,3.71560238183457336,-0.01888367598839302,0.02226266710802260,0.00000000000000000,0.01100930660730093,0.00000000000000000,0.00000000000000000,0.25137198312043463,-0.03711734388832566,0.38106826439872421,0.97661623021161326,0.00000000000000000
1,17,-10.25087101117964927,13.48777953251528849,0.01255418815869773,0.05000000000000001,-4.73449740379865780,4.59999999999999964,0.90000000000000002,-4.15680049319047917,1.06801490662612752,1.16816224502603627,0.10809154826715184,2.00000000000000000,0.68839498690880596,0.00525492684140705,0.01478236024490620,0.00000000000000000,0.00586320179380984,0.00000000000000000,0.00000000000000000,-0.19347337580436408,0.03650037115822036,-0.46512690076040664,-0.45487651288192854,0.00000000000000000
1,18,-8.92615303105115210,13.30427823053682879,0.01177276742474952,0.05000000000000001,-4.73413753196813669,4.59999999999999964,0.90000000000000002,-3.91373189225705742,1.06945829751023092,0.82749941463866150,0.25521940223850270,2.00000000000000000,2.01311296703730314,-0.00844347385895050,-0.04948294855410929,0.00000000000000000,0.00622307362433094,0.00000000000000000,0.00000000000000000,0.04959522512905767,0.03794376204232375,-0.80578973114778141,0.40426852608316732,0.00000000000000000
1,19,-7.82088773302082707,13.29256741516608287,0.01199926324614461,0.05000000000000001,-4.73264391471241108,4.59999999999999964,0.90000000000000002,-3.85234809371111186,1.19400395195250297,0.77178241871118169,0.30164267035418701,2.00000000000000000,3.11837826506762816,-0.00932409077747876,-0.03042671573743583,0.00000000000000000,0.00771669088005655,0.00000000000000000,0.00000000000000000,0.11097902367500323,0.16248941648459581,-0.86150672707526121,0.57138805600279996,0.00000000000000000
1,20,-11.44534493131652297,13.32128289941112165,0.01271085203786565,0.05000000000000001,-4.73502582371889158,4.59999999999999964,0.90000000000000002,-3.28603773368479102,1.03910156031282352,0.65171759349857528,0.36835396667489462,2.00000000000000000,-0.50607893322806774,-0.00716615458644476,0.02718415227932702,0.00000000000000000,0.00533478187357606,0.00000000000000000,0.00000000000000000,0.67728938370132408,0.00758702484491636,-0.98157155228786763,0.77118929175881568,0.00000000000000000
1,21,-12.54360978543067340,13.45458575325897854,0.01247805651853602,0.05000000000000001,-4.74383643050490100,4.59999999999999964,0.90000000000000002,-4.27487250772544058,0.94758546243298070,2.15327201865650064,0.04286996561352655,2.00000000000000000,-1.60434378734221816,0.00279086730549460,0.00869965564705932,0.00000000000000000,-0.00347582491243337,0.00000000000000000,0.00000000000000000,-0.31154539033932549,-0.08392907303492647,0.51998287287005773,-1.37968357157870747,0.00000000000000000
1,22,-11.92960272686355694,13.83036705442112080,0.01267315728796669,0.05000000000000001,-4.73820535208846216,4.59999999999999964,0.90000000000000002,-3.92373892721326056,0.81618610339327624,1.02237943705821777,0.12466021870788734,2.00000000000000000,-0.99033672877510170,0.03033755694388507,0.02421418980233003,0.00000000000000000,0.00215525350400547,0.00000000000000000,0.00000000000000000,0.03958819017285453,-0.21532843207463093,-0.61090970872822514,-0.31226326426352946,0.00000000000000000
1,23,-13.59780151197529108,13.48551717805225181,0.01254608410497280,0.05000000000000001,-4.73268726457661959,4.59999999999999964,0.90000000000000002,-3.52770519702431695,0.84653627604987891,1.63945971864823692,0.09923987948758341,2.00000000000000000,-2.65853551388683584,0.00508717912464718,0.01413662589418685,0.00000000000000000,0.00767334101584805,0.00000000000000000,0.00000000000000000,0.43562192036179814,-0.18497825941802826,0.00617057286179401,-0.54031510560824492,0.00000000000000000
1,24,-12.75554240866623701,13.24535770591896267,0.01190634957835084,0.05000000000000001,-4.74096588072883751,4.59999999999999964,0.90000000000000002,-2.86763903661539477,1.08853789031445469,2.54848390097929922,0.04198750214032403,2.00000000000000000,-1.81627641057778177,-0.01288199960666514,-0.03820013165797054,0.00000000000000000,-0.00060527513636988,0.00000000000000000,0.00000000000000000,1.09568808077072033,0.05702335484654752,0.91519475519285631,-1.40048304416418024,0.00000000000000000
1,25,-8.87895842254714829,13.49409726079269589,0.01203014653587110,0.05000000000000001,-4.73205155141458889,4.59999999999999964,0.90000000000000002,-4.13644220345976166,1.14940916950840344,0.81811171925627668,0.22759799448162837,2.00000000000000000,2.06030757554130695,0.00572322105542789,-0.02785625670318215,0.00000000000000000,0.00830905417787875,0.00000000000000000,0.00000000000000000,-0.17311508607364656,0.11789463404049627,-0.81517742653016623,0.28972584054335382,0.00000000000000000
1,26,-12.80086346123550456,13.73374903668364944,0.01241770895946401,0.05000000000000001,-4.74645614530651905,4.59999999999999964,0.90000000000000002,-4.56618416412058536,0.76672180887529473,1.98266262517754410,0.03324487278910928,2.00000000000000000,-1.86159746314704933,0.02332710806026661,0.00385162819252027,0.00000000000000000,-0.00609553971405141,0.00000000000000000,0.00000000000000000,-0.60285704673447027,-0.26479272659261244,0.34937347939110119,-1.63395449669761872,0.00000000000000000
1,27,-12.53066741615506174,13.40446802606906296,0.01217479051039187,0.05000000000000001,-4.73162412222391193,4.59999999999999964,0.90000000000000002,-4.12664855258933372,1.05388214504347433,0.93598400036308105,0.12065624277149076,2.00000000000000000,-1.59140141806660651,-0.00094104266930195,-0.01590450520403586,0.00000000000000000,0.00873648336855570,0.00000000000000000,0.00000000000000000,-0.16332143520321862,0.02236760957556716,-0.69730514542336186,-0.34490951652329382,0.00000000000000000
1,28,-8.53295417063651307,13.37208634776057892,0.01241260667589581,0.05000000000000001,-4.74288052367645729,4.59999999999999964,0.90000000000000002,-3.79032974889442764,0.97825050314749462,0.83613062713580955,0.14156953308254033,2.00000000000000000,2.40631182745194216,-0.00335970293770282,0.00344065607964517,0.00000000000000000,-0.00251991808398966,0.00000000000000000,0.00000000000000000,0.17299736849168745,-0.05326403232041255,-0.79715851865063336,-0.18506405381533542,0.00000000000000000
1,29,-10.70207276546339159,13.39802229800939770,0.01271705527539125,0.05000000000000001,-4.74133957221842905,4.59999999999999964,0.90000000000000002,-4.21641742640869577,1.27800449845789688,1.94488784486714250,0.04818946871697959,2.00000000000000000,0.23719323262506364,-0.00142202246677536,0.02767206011792656,0.00000000000000000,-0.00097896662596142,0.00000000000000000,0.00000000000000000,-0.25309030902258067,0.24648996298998971,0.31159869908069959,-1.26271454424298613,0.00000000000000000
1,30,-10.45027655685145973,13.34481951716287540,0.01345002937948496,0.05000000000000001,-4.73687406824539980,4.59999999999999964,0.90000000000000002,-3.43751556901743438,0.94929094085386978,1.38435068677741158,0.04336619644719324,2.00000000000000000,0.48898944123699550,-0.00540087044433868,0.08370932290778743,0.00000000000000000,0.00348653734706783,0.00000000000000000,0.00000000000000000,0.52581154836868071,-0.08222359461403739,-0.24893845900903133,-1.36817479616423388,0.00000000000000000
1,31,-6.55818346126268192,13.50645907767034970,0.01217660094927207,0.05000000000000001,-4.73899681677343754,4.59999999999999964,0.90000000000000002,-3.47914168958830361,1.15062401435128470,2.52755598313913055,0.06296011738574102,2.00000000000000000,4.38108253682577331,0.00663889239096838,-0.01575581235528922,0.00000000000000000,0.00136378881903010,0.00000000000000000,0.00000000000000000,0.48418542779781149,0.11910947888337753,0.89426683735268764,-0.99535358152093956,0.00000000000000000
1,32,-11.04894729054288227,13.46411971973223665,0.01271869368871348,0.05000000000000001,-4.72676830336036335,4.59999999999999964,0.90000000000000002,-3.60050314777197578,0.93134462821161224,1.48755199298104812,1.72232683922780216,2.00000000000000000,-0.10968129245442704,0.00349921985844137,0.02780088772404898,0.00000000000000000,0.01359230223210428,0.00000000000000000,0.00000000000000000,0.36282396961413932,-0.10016990725629493,-0.14573715280539479,2.31357641900641564,0.00000000000000000
1,33,-9.52182889927782483,13.30467296415839229,0.01305266875880249,0.05000000000000001,-4.73583895679861477,4.59999999999999964,0.90000000000000002,-4.37129391135445466,1.00344395916412688,1.43438285633681217,0.21497338557071527,2.00000000000000000,1.41743709881063040,-0.00841380462330843,0.05372064796512799,0.00000000000000000,0.00452164879385286,0.00000000000000000,0.00000000000000000,-0.40796679396833957,-0.02807057630378029,-0.19890628944963074,0.23265918234424854,0.00000000000000000
1,34,-13.38353052073208715,13.42025584555136142,0.01259955185865068,0.05000000000000001,-4.73604555886256584,4.59999999999999964,0.90000000000000002,-4.24430413851108845,1.25316537886792267,1.16036337545105916,0.11264160681201231,2.00000000000000000,-2.44426452264363192,0.00023606702851309,0.01838927906516474,0.00000000000000000,0.00431504672990179,0.00000000000000000,0.00000000000000000,-0.28097702112497336,0.22165084340001551,-0.47292577033538374,-0.41364389274845337,0.00000000000000000
1,35,-5.31137585709506332,13.88555263087062741,0.01232959901480597,0.05000000000000001,-4.73914506969857197,4.59999999999999964,0.90000000000000002,-2.98276075904782267,1.13219418392756799,1.69119161284409314,0.04491813613501370,2.00000000000000000,5.62789014099339191,0.03431979170316701,-0.00326917194108578,0.00000000000000000,0.00121553589389567,0.00000000000000000,0.00000000000000000,0.98056635833829242,0.10067964845966082,0.05790246705765023,-1.33301341405570106,0.00000000000000000
1,36,-13.65833990937676390,13.54555090645753168,0.01220498217773408,0.05000000000000001,-4.74838065009964350,4.59999999999999964,0.90000000000000002,-4.01284013823811492,0.94711931704984431,2.05591543591891579,0.69044486577648045,2.00000000000000000,-2.71907391128830866,0.00952901819091601,-0.01342772388515101,0.00000000000000000,-0.00802004450717586,0.00000000000000000,0.00000000000000000,-0.04951302085199982,-0.08439521841806286,0.42262629013247288,1.39948107277180411,0.00000000000000000
1,37,-10.27588847852417864,13.10019769051261918,0.01255878978431349,0.05000000000000001,-4.73208226344190575,4.59999999999999964,0.90000000000000002,-4.21395564799285527,0.81084399609306779,1.39747050167649056,0.41766993330579116,2.00000000000000000,0.66337751956427660,-0.02390180785835261,0.01514883415952539,0.00000000000000000,0.00827834215056189,0.00000000000000000,0.00000000000000000,-0.25062853060674017,-0.22067053937483938,-0.23581864410995235,0.89683643728262352,0.00000000000000000
1,38,-14.46812281384173104,13.65245497986507850,0.01302465956305940,0.05000000000000001,-4.72750760645049528,4.59999999999999964,0.90000000000000002,-4.01073117414851499,1.04943332713530380,1.72909993869811540,0.74993983118856689,2.00000000000000000,-3.52885681575327581,0.01739022863388540,0.05157248261871228,0.00000000000000000,0.01285299914197235,0.00000000000000000,0.00000000000000000,-0.04740405676239989,0.01791879166739663,0.09581079291167249,1.48213792815238410,0.00000000000000000
1,39,-15.02107050980376002,13.17966224654293228,0.01190693594493510,0.05000000000000001,-4.73508807218758587,4.59999999999999964,0.90000000000000002,-4.32818069035622610,0.96470707670920963,2.04447503627119476,0.08392864455415931,2.00000000000000000,-4.08180451171530478,-0.01785422629511713,-0.03815088464551586,0.00000000000000000,0.00527253340488176,0.00000000000000000,0.00000000000000000,-0.36485357297011101,-0.06680745875869754,0.41118589048475185,-0.70788808183163576,0.00000000000000000
1,40,-12.30848960095796585,13.56055849979459182,0.01244640013866873,0.05000000000000001,-4.75046708246857108,4.59999999999999964,0.90000000000000002,-4.78925590671850987,1.05035124376888467,0.04816647574684674,0.16798329258586625,2.00000000000000000,-1.36922360286951061,0.01063634013414383,0.00615946812564516,0.00000000000000000,-0.01010647687610344,0.00000000000000000,0.00000000000000000,-0.82592878933239477,0.01883670830097750,-1.58512267003959617,-0.01399052451362071,0.00000000000000000
1,41,-9.96143353274660015,13.32791469060764200,0.01234766764877913,0.05000000000000001,-4.73374924904120054,4.59999999999999964,0.90000000000000002,-3.91124092143109392,1.02122405988756459,1.27695145894549444,0.14498177613696242,2.00000000000000000,0.97783246534185508,-0.00666844419114909,-0.00180477659710920,0.00000000000000000,0.00661135655126710,0.00000000000000000,0.00000000000000000,0.05208619595502118,-0.01029047558034257,-0.35633768684094846,-0.16124699736995618,0.00000000000000000
1,42,-10.33121488876063943,13.49177808680287427,0.01237805713019623,0.05000000000000001,-4.73782031553236482,4.59999999999999964,0.90000000000000002,-3.80981176584426473,1.16543734933126264,1.87928508929935689,0.03453002941394694,2.00000000000000000,0.60805110932781581,0.00555134047229622,0.00065335128313304,0.00000000000000000,0.00254029006010281,0.00000000000000000,0.00000000000000000,0.15351535154185036,0.13392281386335547,0.24599594351291398,-1.59602568683887514,0.00000000000000000
1,43,-11.40033220429506855,13.39944997410381511,0.01240776946617634,0.05000000000000001,-4.72061565709082043,4.59999999999999964,0.90000000000000002,-3.52808421622230117,1.12596533255241771,2.54918811387181377,0.03186875106740260,2.00000000000000000,-0.46106620620661332,-0.00131546942466221,0.00305087876498877,0.00000000000000000,0.01974494850164721,0.00000000000000000,0.00000000000000000,0.43524290116381392,0.09445079708451054,0.91589896808537086,-1.67622911076282133,0.00000000000000000
1,44,-11.40098372716617448,13.59304695818272180,0.01231404643482570,0.05000000000000001,-4.74248283645725710,4.59999999999999964,0.90000000000000002,-3.94086727111053303,0.92999857777604689,1.20987762922383491,1.18274281201162967,2.00000000000000000,-0.46171772907771924,0.01302928010237414,-0.00453137010708726,0.00000000000000000,-0.00212223086478946,0.00000000000000000,0.00000000000000000,0.02245984627558206,-0.10151595769186028,-0.42341151656260800,1.93773638706268581,0.00000000000000000
1,45,-13.02233356612683224,13.50111660205076802,0.01271399396831453,0.05000000000000001,-4.75491623824579079,4.59999999999999964,0.90000000000000002,-4.77078966121084225,1.18408335371772644,1.19318745187903441,0.36923126821609448,2.00000000000000000,-2.08306756803837700,0.00624326445659751,0.02743130661521587,0.00000000000000000,-0.01455563265332316,0.00000000000000000,0.00000000000000000,-0.80746254382472715,0.15256881824981927,-0.44010169390740850,0.77356814077426428,0.00000000000000000
1,46,-15.46998164280393873,13.39540173652905075,0.01267367031106054,0.05000000000000001,-4.73697650917288815,4.59999999999999964,0.90000000000000002,-4.34122604145837965,0.89029057995144756,2.08239909797785394,0.23565735703464469,2.00000000000000000,-4.53071564471548349,-0.00161763475472521,0.02425467006297932,0.00000000000000000,0.00338409641957949,0.00000000000000000,0.00000000000000000,-0.37789892407226455,-0.14122395551645961,0.44910995219141103,0.32452382298126570,0.00000000000000000
1,47,-10.03757098323956498,13.17415264445233269,0.01222837979804542,0.05000000000000001,-4.73051219520014321,4.59999999999999964,0.90000000000000002,-4.24976269208618529,1.03378384975436144,1.46139934556598128,0.84035166780940018,2.00000000000000000,0.90169501484889025,-0.01827235188290466,-0.01151250423698791,0.00000000000000000,0.00984841039232442,0.00000000000000000,0.00000000000000000,-0.28643557470007019,0.00226931428645427,-0.17188980022046163,1.59596540630318806,0.00000000000000000
1,48,-8.71769750015589473,13.09123409777573954,0.01192099945326452,0.05000000000000001,-4.73631818120731918,4.59999999999999964,0.90000000000000002,-3.92443837711368060,1.09134127279453574,1.30989220055968558,0.02960030457651154,2.00000000000000000,2.22156849793256050,-0.02458627544754632,-0.03697046261335846,0.00000000000000000,0.00404242438514846,0.00000000000000000,0.00000000000000000,0.03888874027243450,0.05982673732662858,-0.32339694522675733,-1.75007039905377004,0.00000000000000000
1,49,-17.24974191782482436,13.35286547001561530,0.01179810374593616,0.05000000000000001,-4.74403702978636765,4.59999999999999964,0.90000000000000002,-4.37031394174061738,1.10183491418353396,0.98398056480027851,1.02225896161048202,2.00000000000000000,-6.31047591973636912,-0.00479812506771182,-0.04733314842486358,0.00000000000000000,-0.00367642419390002,0.00000000000000000,0.00000000000000000,-0.40698682435450229,0.07032037871562680,-0.64930858098616440,1.79191507568310970,0.00000000000000000
1,50,-8.50266960932201066,13.92550513061648232,0.01266129322360163,0.05000000000000001,-4.72784598988401328,4.59999999999999964,0.90000000000000002,-4.73526176130425114,1.17149434020259635,1.76778763333880429,0.06045579661666736,2.00000000000000000,2.43659638876644458,0.03719293141415925,0.02327759437651533,0.00000000000000000,0.01251461570845436,0.00000000000000000,0.00000000000000000,-0.77193464391813604,0.13997980473468918,0.13449848755236138,-1.03594258651973270,0.00000000000000000
1,51,-13.23143069572352459,13.15757060362424902,0.01220373957212964,0.05000000000000001,-4.74446298047949977,4.59999999999999964,0.90000000000000002,-3.73594390580257274,1.21226846028528379,3.12772457194960651,0.02911628164357504,2.00000000000000000,-2.29216469763506936,-0.01953182456259439,-0.01352954040944443,0.00000000000000000,-0.00410237488703213,0.00000000000000000,0.00000000000000000,0.22738321158354236,0.18075392481737662,1.49443542616316360,-1.76655752571383440,0.00000000000000000
