initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
-0.554699,0.292157,-0.581533,0.292157,-0.499183,0.292157,-0.517311,0.292157,-0.610668,0.292157,-0.48391,0.292157,-0.595509,0.292157,-0.621034,0.292157,All
-0.550616,0.294118,-0.57019,0.294118,-0.49845,0.294118,-0.516583,0.294118,-0.594164,0.294118,-0.481841,0.294118,-0.589092,0.294118,-0.61647,0.294118,All
-0.541742,0.296078,-0.552952,0.296078,-0.493374,0.296078,-0.506665,0.296078,-0.593517,0.296078,-0.476024,0.296078,-0.588186,0.296078,-0.613465,0.296078,All
-0.532056,0.298039,-0.542842,0.298039,-0.48949,0.298039,-0.496506,0.298039,-0.592799,0.298039,-0.469162,0.298039,-0.587639,0.298039,-0.609265,0.298039,All
-0.531455,0.3,-0.528752,0.3,-0.484486,0.3,-0.484135,0.3,-0.586629,0.3,-0.468627,0.3,-0.586994,0.3,-0.605411,0.3,All
-0.530801,0.301961,-0.52521,0.301961,-0.480099,0.301961,-0.482519,0.301961,-0.577993,0.301961,-0.468295,0.301961,-0.585817,0.301961,-0.604334,0.301961,All
-0.520666,0.303922,-0.520094,0.303922,-0.463847,0.303922,-0.479315,0.303922,-0.577662,0.303922,-0.467979,0.303922,-0.583982,0.303922,-0.601793,0.303922,All
-0.513425,0.305882,-0.516639,0.305882,-0.461566,0.305882,-0.463121,0.305882,-0.577348,0.305882,-0.464364,0.305882,-0.579921,0.305882,-0.585843,0.305882,All
-0.512126,0.307843,-0.5145,0.307843,-0.455157,0.307843,-0.458349,0.307843,-0.575533,0.307843,-0.462902,0.307843,-0.574896,0.307843,-0.582131,0.307843,All
-0.509729,0.309804,-0.51236,0.309804,-0.447928,0.309804,-0.448271,0.309804,-0.572715,0.309804,-0.447033,0.309804,-0.571664,0.309804,-0.580526,0.309804,All
-0.494368,0.311765,-0.506941,0.311765,-0.447841,0.311765,-0.440197,0.311765,-0.566383,0.311765,-0.437863,0.311765,-0.569908,0.311765,-0.567744,0.311765,All
-0.493887,0.313725,-0.491305,0.313725,-0.427081,0.313725,-0.429632,0.313725,-0.55704,0.313725,-0.432909,0.313725,-0.568352,0.313725,-0.563812,0.313725,All
-0.492222,0.315686,-0.491209,0.315686,-0.418525,0.315686,-0.421258,0.315686,-0.553776,0.315686,-0.431298,0.315686,-0.560595,0.315686,-0.56201,0.315686,All
-0.490361,0.317647,-0.474426,0.317647,-0.417485,0.317647,-0.420591,0.317647,-0.549779,0.317647,-0.431274,0.317647,-0.557523,0.317647,-0.560009,0.317647,All
-0.486846,0.319608,-0.471297,0.319608,-0.410439,0.319608,-0.420578,0.319608,-0.534764,0.319608,-0.428199,0.319608,-0.550465,0.319608,-0.559702,0.319608,All
-0.486409,0.321569,-0.451241,0.321569,-0.394231,0.321569,-0.420263,0.321569,-0.532674,0.321569,-0.42778,0.321569,-0.550339,0.321569,-0.558456,0.321569,All
-0.486241,0.323529,-0.44597,0.323529,-0.390544,0.323529,-0.414307,0.323529,-0.524905,0.323529,-0.416885,0.323529,-0.530958,0.323529,-0.555394,0.323529,All
-0.484056,0.32549,-0.443803,0.32549,-0.389025,0.32549,-0.413577,0.32549,-0.522815,0.32549,-0.402211,0.32549,-0.52755,0.32549,-0.552141,0.32549,All
-0.479673,0.327451,-0.433486,0.327451,-0.388626,0.327451,-0.4079,0.327451,-0.515233,0.327451,-0.401359,0.327451,-0.522017,0.327451,-0.547617,0.327451,All
-0.476232,0.329412,-0.433371,0.329412,-0.386551,0.329412,-0.404422,0.329412,-0.514545,0.329412,-0.389826,0.329412,-0.516265,0.329412,-0.547373,0.329412,All
-0.470993,0.331373,-0.431866,0.331373,-0.385599,0.331373,-0.404154,0.331373,-0.508979,0.331373,-0.388274,0.331373,-0.513456,0.331373,-0.539825,0.331373,All
-0.467844,0.333333,-0.431635,0.333333,-0.383595,0.333333,-0.392264,0.333333,-0.496398,0.333333,-0.379176,0.333333,-0.500091,0.333333,-0.531337,0.333333,All
-0.466684,0.335294,-0.426299,0.335294,-0.382128,0.335294,-0.389383,0.335294,-0.485961,0.335294,-0.378952,0.335294,-0.494533,0.335294,-0.524197,0.335294,All
-0.459424,0.337255,-0.416132,0.337255,-0.37759,0.337255,-0.388696,0.337255,-0.483882,0.337255,-0.373561,0.337255,-0.492417,0.337255,-0.521863,0.337255,All
-0.458247,0.339216,-0.407102,0.339216,-0.372578,0.339216,-0.38343,0.339216,-0.476512,0.339216,-0.371853,0.339216,-0.4897,0.339216,-0.519003,0.339216,All
-0.456537,0.341176,-0.403596,0.341176,-0.371255,0.341176,-0.378877,0.341176,-0.475808,0.341176,-0.368272,0.341176,-0.470785,0.341176,-0.514255,0.341176,All
-0.45312,0.343137,-0.395084,0.343137,-0.370653,0.343137,-0.378241,0.343137,-0.474351,0.343137,-0.365653,0.343137,-0.469799,0.343137,-0.512552,0.343137,All
-0.450636,0.345098,-0.38648,0.345098,-0.367843,0.345098,-0.375074,0.345098,-0.473559,0.345098,-0.361168,0.345098,-0.462914,0.345098,-0.512067,0.345098,All
-0.442178,0.347059,-0.381166,0.347059,-0.365547,0.347059,-0.374834,0.347059,-0.463987,0.347059,-0.360385,0.347059,-0.460212,0.347059,-0.511603,0.347059,All
-0.436632,0.34902,-0.379417,0.34902,-0.362819,0.34902,-0.372059,0.34902,-0.462233,0.34902,-0.348064,0.34902,-0.45764,0.34902,-0.507512,0.34902,All
-0.428446,0.35098,-0.372309,0.35098,-0.360836,0.35098,-0.366738,0.35098,-0.455548,0.35098,-0.341298,0.35098,-0.453555,0.35098,-0.495096,0.35098,All
-0.42386,0.352941,-0.362815,0.352941,-0.358609,0.352941,-0.361617,0.352941,-0.452188,0.352941,-0.331562,0.352941,-0.443965,0.352941,-0.483596,0.352941,All
-0.417738,0.354902,-0.359621,0.354902,-0.357986,0.354902,-0.360738,0.354902,-0.451829,0.354902,-0.330365,0.354902,-0.439777,0.354902,-0.476271,0.354902,All
-0.415811,0.356863,-0.355896,0.356863,-0.355136,0.356863,-0.353581,0.356863,-0.445683,0.356863,-0.329447,0.356863,-0.438779,0.356863,-0.474055,0.356863,All
-0.415411,0.358824,-0.35513,0.358824,-0.352291,0.358824,-0.352154,0.358824,-0.439881,0.358824,-0.329095,0.358824,-0.438442,0.358824,-0.464998,0.358824,All
-0.391844,0.360784,-0.346278,0.360784,-0.343705,0.360784,-0.326152,0.360784,-0.437523,0.360784,-0.320711,0.360784,-0.437134,0.360784,-0.464091,0.360784,All
-0.384908,0.362745,-0.330009,0.362745,-0.341253,0.362745,-0.318998,0.362745,-0.425392,0.362745,-0.313063,0.362745,-0.43111,0.362745,-0.446433,0.362745,All
-0.380269,0.364706,-0.31926,0.364706,-0.334702,0.364706,-0.318764,0.364706,-0.423975,0.364706,-0.307043,0.364706,-0.427369,0.364706,-0.440877,0.364706,All
-0.377231,0.366667,-0.308719,0.366667,-0.319069,0.366667,-0.309347,0.366667,-0.413918,0.366667,-0.301489,0.366667,-0.427185,0.366667,-0.427828,0.366667,All
-0.372388,0.368627,-0.305829,0.368627,-0.318703,0.368627,-0.304381,0.368627,-0.402741,0.368627,-0.301348,0.368627,-0.424865,0.368627,-0.423722,0.368627,All
-0.363232,0.370588,-0.277552,0.370588,-0.313111,0.370588,-0.30006,0.370588,-0.385863,0.370588,-0.298073,0.370588,-0.41631,0.370588,-0.418833,0.370588,All
-0.360969,0.372549,-0.261245,0.372549,-0.306577,0.372549,-0.297686,0.372549,-0.385483,0.372549,-0.28413,0.372549,-0.416096,0.372549,-0.413617,0.372549,All
-0.358661,0.37451,-0.256699,0.37451,-0.301326,0.37451,-0.289114,0.37451,-0.379214,0.37451,-0.274665,0.37451,-0.414237,0.37451,-0.406823,0.37451,All
-0.353964,0.376471,-0.25483,0.376471,-0.29449,0.376471,-0.280448,0.376471,-0.370345,0.376471,-0.268019,0.376471,-0.411309,0.376471,-0.406516,0.376471,All
-0.334052,0.378431,-0.231786,0.378431,-0.293184,0.378431,-0.273188,0.378431,-0.357808,0.378431,-0.265938,0.378431,-0.411052,0.378431,-0.404262,0.378431,All
-0.329354,0.380392,-0.227858,0.380392,-0.288917,0.380392,-0.272433,0.380392,-0.354686,0.380392,-0.257284,0.380392,-0.406494,0.380392,-0.403406,0.380392,All
-0.310368,0.382353,-0.227794,0.382353,-0.284065,0.382353,-0.272424,0.382353,-0.354269,0.382353,-0.256625,0.382353,-0.387728,0.382353,-0.401512,0.382353,All
-0.294159,0.384314,-0.221553,0.384314,-0.283864,0.384314,-0.271942,0.384314,-0.350199,0.384314,-0.251674,0.384314,-0.385558,0.384314,-0.39435,0.384314,All
-0.293802,0.386275,-0.221375,0.386275,-0.283231,0.386275,-0.270393,0.386275,-0.3389,0.386275,-0.247992,0.386275,-0.383791,0.386275,-0.391262,0.386275,All
-0.284949,0.388235,-0.219669,0.388235,-0.278605,0.388235,-0.269283,0.388235,-0.337981,0.388235,-0.238998,0.388235,-0.380851,0.388235,-0.391032,0.388235,All
-0.284844,0.390196,-0.212882,0.390196,-0.269091,0.390196,-0.269279,0.390196,-0.336355,0.390196,-0.216041,0.390196,-0.377621,0.390196,-0.386782,0.390196,All
-0.280268,0.392157,-0.211568,0.392157,-0.260308,0.392157,-0.269257,0.392157,-0.335745,0.392157,-0.215608,0.392157,-0.368927,0.392157,-0.38633,0.392157,All
-0.27616,0.394118,-0.202494,0.394118,-0.256596,0.394118,-0.262331,0.394118,-0.317987,0.394118,-0.215403,0.394118,-0.367506,0.394118,-0.382062,0.394118,All
-0.275822,0.396078,-0.202419,0.396078,-0.241643,0.396078,-0.250556,0.396078,-0.313764,0.396078,-0.204005,0.396078,-0.363926,0.396078,-0.375308,0.396078,All
-0.265743,0.398039,-0.19808,0.398039,-0.241032,0.398039,-0.250036,0.398039,-0.308905,0.398039,-0.20171,0.398039,-0.361734,0.398039,-0.374044,0.398039,All
-0.255177,0.4,-0.194953,0.4,-0.238472,0.4,-0.246282,0.4,-0.304833,0.4,-0.194538,0.4,-0.356568,0.4,-0.355184,0.4,All
-0.252165,0.401961,-0.194804,0.401961,-0.238017,0.401961,-0.24543,0.401961,-0.302889,0.401961,-0.18632,0.401961,-0.356007,0.401961,-0.355003,0.401961,All
-0.252034,0.403922,-0.194375,0.403922,-0.228972,0.403922,-0.241636,0.403922,-0.300955,0.403922,-0.176953,0.403922,-0.352019,0.403922,-0.345307,0.403922,All
-0.242712,0.405882,-0.193713,0.405882,-0.228354,0.405882,-0.239634,0.405882,-0.298708,0.405882,-0.169405,0.405882,-0.326271,0.405882,-0.344214,0.405882,All
-0.240842,0.407843,-0.19285,0.407843,-0.223603,0.407843,-0.233039,0.407843,-0.288607,0.407843,-0.160023,0.407843,-0.3261,0.407843,-0.344157,0.407843,All
-0.212542,0.409804,-0.189854,0.409804,-0.220385,0.409804,-0.225249,0.409804,-0.279399,0.409804,-0.150651,0.409804,-0.324772,0.409804,-0.341277,0.409804,All
-0.210475,0.411765,-0.188471,0.411765,-0.218831,0.411765,-0.216837,0.411765,-0.275019,0.411765,-0.144574,0.411765,-0.323196,0.411765,-0.337247,0.411765,All
-0.210298,0.413725,-0.187329,0.413725,-0.215537,0.413725,-0.20929,0.413725,-0.27321,0.413725,-0.139591,0.413725,-0.322124,0.413725,-0.323369,0.413725,All
-0.208834,0.415686,-0.185853,0.415686,-0.215081,0.415686,-0.206967,0.415686,-0.263308,0.415686,-0.134567,0.415686,-0.322068,0.415686,-0.307261,0.415686,All
-0.204986,0.417647,-0.183794,0.417647,-0.194608,0.417647,-0.178442,0.417647,-0.250938,0.417647,-0.126364,0.417647,-0.321525,0.417647,-0.285829,0.417647,All
-0.19839,0.419608,-0.180146,0.419608,-0.1941,0.419608,-0.177578,0.419608,-0.245645,0.419608,-0.126342,0.419608,-0.31868,0.419608,-0.282106,0.419608,All
-0.197356,0.421569,-0.179894,0.421569,-0.191022,0.421569,-0.16786,0.421569,-0.244111,0.421569,-0.123317,0.421569,-0.317487,0.421569,-0.278125,0.421569,All
-0.188487,0.423529,-0.178474,0.423529,-0.190857,0.423529,-0.154319,0.423529,-0.24028,0.423529,-0.120954,0.423529,-0.31683,0.423529,-0.276214,0.423529,All
-0.175872,0.42549,-0.175103,0.42549,-0.190057,0.42549,-0.154005,0.42549,-0.228564,0.42549,-0.119176,0.42549,-0.310767,0.42549,-0.273374,0.42549,All
-0.172802,0.427451,-0.171287,0.427451,-0.18639,0.427451,-0.150916,0.427451,-0.228089,0.427451,-0.118127,0.427451,-0.303103,0.427451,-0.267456,0.427451,All
-0.171514,0.429412,-0.166334,0.429412,-0.182719,0.429412,-0.144238,0.429412,-0.22032,0.429412,-0.117976,0.429412,-0.301035,0.429412,-0.262686,0.429412,All
-0.16853,0.431373,-0.163388,0.431373,-0.182267,0.431373,-0.140925,0.431373,-0.212781,0.431373,-0.112128,0.431373,-0.299443,0.431373,-0.253776,0.431373,All
-0.156473,0.433333,-0.163022,0.433333,-0.165767,0.433333,-0.134528,0.433333,-0.211559,0.433333,-0.103745,0.433333,-0.297611,0.433333,-0.247706,0.433333,All
-0.155517,0.435294,-0.159645,0.435294,-0.155588,0.435294,-0.124197,0.435294,-0.203938,0.435294,-0.100523,0.435294,-0.291554,0.435294,-0.240668,0.435294,All
-0.151191,0.437255,-0.15922,0.437255,-0.154197,0.437255,-0.120253,0.437255,-0.19491,0.437255,-0.0993177,0.437255,-0.290356,0.437255,-0.239559,0.437255,All
-0.148621,0.439216,-0.154364,0.439216,-0.147141,0.439216,-0.118041,0.439216,-0.190649,0.439216,-0.0904927,0.439216,-0.288556,0.439216,-0.230688,0.439216,All
-0.144817,0.441176,-0.149397,0.441176,-0.124186,0.441176,-0.10756,0.441176,-0.182987,0.441176,-0.0893251,0.441176,-0.271129,0.441176,-0.220984,0.441176,All
-0.144204,0.443137,-0.148805,0.443137,-0.122761,0.443137,-0.102543,0.443137,-0.180425,0.443137,-0.0891469,0.443137,-0.259414,0.443137,-0.210202,0.443137,All
-0.131117,0.445098,-0.147725,0.445098,-0.118536,0.445098,-0.0996861,0.445098,-0.173944,0.445098,-0.0881877,0.445098,-0.257376,0.445098,-0.193734,0.445098,All
-0.125663,0.447059,-0.147198,0.447059,-0.115586,0.447059,-0.094638,0.447059,-0.169753,0.447059,-0.0729595,0.447059,-0.256717,0.447059,-0.186697,0.447059,All
-0.125211,0.44902,-0.1457,0.44902,-0.0980783,0.44902,-0.0945091,0.44902,-0.167582,0.44902,-0.0675824,0.44902,-0.254389,0.44902,-0.174311,0.44902,All
-0.124604,0.45098,-0.144849,0.45098,-0.0948017,0.45098,-0.089546,0.45098,-0.162784,0.45098,-0.0660922,0.45098,-0.253104,0.45098,-0.171344,0.45098,All
-0.112057,0.452941,-0.135846,0.452941,-0.0837145,0.452941,-0.0673733,0.452941,-0.161258,0.452941,-0.0640794,0.452941,-0.253068,0.452941,-0.169209,0.452941,All
-0.110227,0.454902,-0.135306,0.454902,-0.0796057,0.454902,-0.0643509,0.454902,-0.156707,0.454902,-0.0518156,0.454902,-0.251574,0.454902,-0.165127,0.454902,All
-0.104276,0.456863,-0.124678,0.456863,-0.0736484,0.456863,-0.0640651,0.456863,-0.151082,0.456863,-0.0479971,0.456863,-0.239451,0.456863,-0.163774,0.456863,All
-0.0986336,0.458824,-0.123786,0.458824,-0.0728697,0.458824,-0.0551987,0.458824,-0.133356,0.458824,-0.0440783,0.458824,-0.226772,0.458824,-0.162191,0.458824,All
-0.0891928,0.460784,-0.118037,0.460784,-0.0724944,0.460784,-0.0469823,0.460784,-0.126521,0.460784,-0.0408264,0.460784,-0.226195,0.460784,-0.133661,0.460784,All
-0.0818826,0.462745,-0.101128,0.462745,-0.0719594,0.462745,-0.0444747,0.462745,-0.123852,0.462745,-0.0207376,0.462745,-0.221071,0.462745,-0.131962,0.462745,All
-0.0708409,0.464706,-0.101101,0.464706,-0.0681559,0.464706,-0.0438222,0.464706,-0.120233,0.464706,-0.0198333,0.464706,-0.217935,0.464706,-0.130829,0.464706,All
-0.0590394,0.466667,-0.0952902,0.466667,-0.0627176,0.466667,-0.043128,0.466667,-0.0954257,0.466667,-0.015424,0.466667,-0.214348,0.466667,-0.126736,0.466667,All
-0.0565031,0.468627,-0.0939789,0.468627,-0.0608869,0.468627,-0.0380086,0.468627,-0.0942253,0.468627,-0.0145335,0.468627,-0.213122,0.468627,-0.120876,0.468627,All
-0.0498473,0.470588,-0.0872844,0.470588,-0.0584499,0.470588,-0.0174321,0.470588,-0.0826227,0.470588,-0.0112888,0.470588,-0.213057,0.470588,-0.113143,0.470588,All
-0.0434494,0.472549,-0.0829234,0.472549,-0.056736,0.472549,0.00772622,0.472549,-0.0799179,0.472549,-0.00327473,0.472549,-0.205253,0.472549,-0.103551,0.472549,All
-0.0409029,0.47451,-0.0809713,0.47451,-0.0378212,0.47451,0.0124582,0.47451,-0.0755487,0.47451,-0.000926064,0.47451,-0.197684,0.47451,-0.0954843,0.47451,All
-0.0341425,0.476471,-0.0751572,0.476471,-0.026462,0.476471,0.0165607,0.476471,-0.0740106,0.476471,0.00135362,0.476471,-0.189602,0.476471,-0.092349,0.476471,All
-0.024556,0.478431,-0.0702381,0.478431,-0.00285654,0.478431,0.0172684,0.478431,-0.0650327,0.478431,0.0120267,0.478431,-0.179292,0.478431,-0.0837109,0.478431,All
-0.0188875,0.480392,-0.0668083,0.480392,0.00107966,0.480392,0.0235673,0.480392,-0.0444216,0.480392,0.0120526,0.480392,-0.175388,0.480392,-0.0787016,0.480392,All
-0.018765,0.482353,-0.0611732,0.482353,0.00150013,0.482353,0.0377319,0.482353,-0.0333754,0.482353,0.0157679,0.482353,-0.161948,0.482353,-0.074516,0.482353,All
-0.0176788,0.484314,-0.0599346,0.484314,0.0057524,0.484314,0.044307,0.484314,-0.0312125,0.484314,0.0245897,0.484314,-0.155141,0.484314,-0.0732124,0.484314,All
-0.0167284,0.486275,-0.0557078,0.486275,0.00597455,0.486275,0.0451248,0.486275,-0.0275374,0.486275,0.0318895,0.486275,-0.153691,0.486275,-0.0724712,0.486275,All
-0.0150613,0.488235,-0.0550084,0.488235,0.0119696,0.488235,0.0453682,0.488235,-0.0202214,0.488235,0.0320562,0.488235,-0.14605,0.488235,-0.0681963,0.488235,All
-0.00246424,0.490196,-0.0523495,0.490196,0.0134571,0.490196,0.0510762,0.490196,-0.0105334,0.490196,0.0329036,0.490196,-0.144457,0.490196,-0.0620756,0.490196,All
0.00689916,0.492157,-0.0476841,0.492157,0.0153234,0.492157,0.0641916,0.492157,-0.00769887,0.492157,0.0397352,0.492157,-0.143579,0.492157,-0.0606545,0.492157,All
0.0122351,0.494118,-0.0459625,0.494118,0.0226353,0.494118,0.0670696,0.494118,-0.00389672,0.494118,0.0418708,0.494118,-0.140481,0.494118,-0.0564922,0.494118,All
0.0123941,0.496078,-0.0339909,0.496078,0.0226751,0.496078,0.0716688,0.496078,0.00354745,0.496078,0.0469283,0.496078,-0.136983,0.496078,-0.0448152,0.496078,All
0.0141384,0.498039,-0.0327897,0.498039,0.0245544,0.498039,0.0730307,0.498039,0.00932715,0.498039,0.0510291,0.498039,-0.109889,0.498039,-0.0406769,0.498039,All
0.0148298,0.5,-0.032736,0.5,0.0250063,0.5,0.0737607,0.5,0.0132411,0.5,0.0562537,0.5,-0.108454,0.5,-0.0323234,0.5,All
0.0181916,0.501961,-0.00812363,0.501961,0.0331708,0.501961,0.0756576,0.501961,0.0139098,0.501961,0.057278,0.501961,-0.103857,0.501961,-0.0276919,0.501961,All
0.0203233,0.503922,-0.00373059,0.503922,0.0370112,0.503922,0.0757414,0.503922,0.0254645,0.503922,0.0573475,0.503922,-0.103759,0.503922,-0.0240818,0.503922,All
0.0246746,0.505882,-0.000839572,0.505882,0.0455964,0.505882,0.0765739,0.505882,0.02555,0.505882,0.0583106,0.505882,-0.101551,0.505882,-0.0230058,0.505882,All
0.0335885,0.507843,-8.81222e-05,0.507843,0.0492758,0.507843,0.0784176,0.507843,0.030081,0.507843,0.066177,0.507843,-0.0988079,0.507843,-0.0123115,0.507843,All
0.0337611,0.509804,0.0168867,0.509804,0.0496739,0.509804,0.0813522,0.509804,0.0385431,0.509804,0.0719943,0.509804,-0.0973471,0.509804,-0.00699443,0.509804,All
0.0342805,0.511765,0.0230653,0.511765,0.0499311,0.511765,0.0830164,0.511765,0.0443222,0.511765,0.080629,0.511765,-0.0957132,0.511765,0.00197618,0.511765,All
0.0396095,0.513725,0.0280331,0.513725,0.0604738,0.513725,0.0834714,0.513725,0.0599009,0.513725,0.0841067,0.513725,-0.0868924,0.513725,0.00741872,0.513725,All
0.041947,0.515686,0.0304757,0.515686,0.0707686,0.515686,0.091087,0.515686,0.061362,0.515686,0.0901802,0.515686,-0.0804991,0.515686,0.0144776,0.515686,All
0.04583,0.517647,0.0372731,0.517647,0.0755661,0.517647,0.0959092,0.517647,0.0616071,0.517647,0.0926275,0.517647,-0.0777644,0.517647,0.016,0.517647,All
0.0503879,0.519608,0.0436631,0.519608,0.0773641,0.519608,0.10054,0.519608,0.0631307,0.519608,0.0951102,0.519608,-0.0723021,0.519608,0.023429,0.519608,All
0.0536215,0.521569,0.0438597,0.521569,0.077638,0.521569,0.101821,0.521569,0.0666866,0.521569,0.0961939,0.521569,-0.0713314,0.521569,0.0276004,0.521569,All
0.0543788,0.523529,0.0481951,0.523529,0.0827005,0.523529,0.106032,0.523529,0.0703617,0.523529,0.101984,0.523529,-0.0710625,0.523529,0.0286406,0.523529,All
0.0600696,0.52549,0.0519791,0.52549,0.0837717,0.52549,0.109203,0.52549,0.073065,0.52549,0.122244,0.52549,-0.0695593,0.52549,0.0341955,0.52549,All
0.0734648,0.527451,0.0541449,0.527451,0.084535,0.527451,0.113268,0.527451,0.0814637,0.527451,0.129879,0.527451,-0.0630203,0.527451,0.0354844,0.527451,All
0.0772718,0.529412,0.0542719,0.529412,0.0861659,0.529412,0.119149,0.529412,0.0846152,0.529412,0.135582,0.529412,-0.0623274,0.529412,0.0373598,0.529412,All
0.1039,0.531373,0.0572398,0.531373,0.0926354,0.531373,0.120659,0.531373,0.085609,0.531373,0.148027,0.531373,-0.0587366,0.531373,0.0393679,0.531373,All
0.106529,0.533333,0.0601249,0.533333,0.0939576,0.533333,0.122391,0.533333,0.0871301,0.533333,0.150747,0.533333,-0.0552221,0.533333,0.0397327,0.533333,All
0.119446,0.535294,0.0662266,0.535294,0.0950195,0.535294,0.126025,0.535294,0.0928284,0.535294,0.157965,0.535294,-0.0533822,0.535294,0.0402027,0.535294,All
0.123998,0.537255,0.0888507,0.537255,0.0958907,0.537255,0.13533,0.537255,0.103726,0.537255,0.159474,0.537255,-0.0367824,0.537255,0.0442455,0.537255,All
0.124299,0.539216,0.0952103,0.539216,0.102963,0.539216,0.154991,0.539216,0.104023,0.539216,0.163599,0.539216,-0.0337762,0.539216,0.04688,0.539216,All
0.124996,0.541176,0.0995143,0.541176,0.105426,0.541176,0.171155,0.541176,0.10683,0.541176,0.163717,0.541176,-0.0314135,0.541176,0.0470509,0.541176,All
0.127749,0.543137,0.101608,0.543137,0.107339,0.543137,0.175893,0.543137,0.112625,0.543137,0.167357,0.543137,-0.0201832,0.543137,0.0514954,0.543137,All
0.132879,0.545098,0.108257,0.545098,0.111879,0.545098,0.176432,0.545098,0.122261,0.545098,0.169207,0.545098,-0.0188383,0.545098,0.0572471,0.545098,All
0.136271,0.547059,0.108823,0.547059,0.112675,0.547059,0.177527,0.547059,0.125398,0.547059,0.169667,0.547059,-0.0183644,0.547059,0.0572554,0.547059,All
0.137506,0.54902,0.10948,0.54902,0.114022,0.54902,0.179835,0.54902,0.132608,0.54902,0.173395,0.54902,-0.0113761,0.54902,0.0671518,0.54902,All
0.15414,0.55098,0.114186,0.55098,0.122416,0.55098,0.180819,0.55098,0.136838,0.55098,0.179633,0.55098,-0.0111755,0.55098,0.0719206,0.55098,All
0.159539,0.552941,0.11458,0.552941,0.123699,0.552941,0.194087,0.552941,0.141329,0.552941,0.180339,0.552941,-0.00908824,0.552941,0.0725299,0.552941,All
0.159599,0.554902,0.138,0.554902,0.123932,0.554902,0.199619,0.554902,0.141375,0.554902,0.204038,0.554902,-0.00150663,0.554902,0.0725504,0.554902,All
0.161746,0.556863,0.149284,0.556863,0.128922,0.556863,0.205921,0.556863,0.148132,0.556863,0.205298,0.556863,0.0080518,0.556863,0.0728709,0.556863,All
0.171502,0.558824,0.155846,0.558824,0.143749,0.558824,0.210335,0.558824,0.154812,0.558824,0.209642,0.558824,0.00977509,0.558824,0.0751495,0.558824,All
0.172335,0.560784,0.161815,0.560784,0.150774,0.560784,0.215386,0.560784,0.159739,0.560784,0.214635,0.560784,0.011941,0.560784,0.0822314,0.560784,All
0.174537,0.562745,0.169264,0.562745,0.156657,0.562745,0.224699,0.562745,0.160048,0.562745,0.221119,0.562745,0.0148896,0.562745,0.0844038,0.562745,All
0.174576,0.564706,0.170674,0.564706,0.162426,0.564706,0.225932,0.564706,0.162177,0.564706,0.221424,0.564706,0.016136,0.564706,0.0955642,0.564706,All
0.177108,0.566667,0.179306,0.566667,0.166336,0.566667,0.229467,0.566667,0.164306,0.566667,0.224275,0.566667,0.0185861,0.566667,0.0963154,0.566667,All
0.179187,0.568627,0.181805,0.568627,0.16762,0.568627,0.240938,0.568627,0.170819,0.568627,0.226873,0.568627,0.0201054,0.568627,0.096964,0.568627,All
0.183148,0.570588,0.188396,0.570588,0.171122,0.570588,0.242435,0.570588,0.170886,0.570588,0.231758,0.570588,0.0314196,0.570588,0.0973648,0.570588,All
0.190615,0.572549,0.188479,0.572549,0.173089,0.572549,0.257051,0.572549,0.171621,0.572549,0.232376,0.572549,0.0321478,0.572549,0.103463,0.572549,All
0.192,0.57451,0.192495,0.57451,0.181647,0.57451,0.275275,0.57451,0.175695,0.57451,0.233045,0.57451,0.0338389,0.57451,0.108076,0.57451,All
0.193639,0.576471,0.201142,0.576471,0.184153,0.576471,0.276389,0.576471,0.177046,0.576471,0.236174,0.576471,0.0357105,0.576471,0.108101,0.576471,All
0.199125,0.578431,0.22102,0.578431,0.189937,0.578431,0.278442,0.578431,0.178507,0.578431,0.239927,0.578431,0.0362702,0.578431,0.114407,0.578431,All
0.213406,0.580392,0.225751,0.580392,0.19994,0.580392,0.288866,0.580392,0.181034,0.580392,0.240249,0.580392,0.037214,0.580392,0.116459,0.580392,All
0.215269,0.582353,0.227054,0.582353,0.200453,0.582353,0.290353,0.582353,0.183652,0.582353,0.241533,0.582353,0.0449182,0.582353,0.116567,0.582353,All
0.222024,0.584314,0.228113,0.584314,0.202836,0.584314,0.293549,0.584314,0.18457,0.584314,0.247875,0.584314,0.0562112,0.584314,0.116955,0.584314,All
0.222806,0.586275,0.233838,0.586275,0.209021,0.586275,0.312239,0.586275,0.192475,0.586275,0.267154,0.586275,0.0569199,0.586275,0.118549,0.586275,All
0.224407,0.588235,0.233901,0.588235,0.209161,0.588235,0.318296,0.588235,0.192515,0.588235,0.272219,0.588235,0.0622063,0.588235,0.125397,0.588235,All
0.230081,0.590196,0.242548,0.590196,0.221308,0.590196,0.321233,0.590196,0.204391,0.590196,0.284209,0.590196,0.0680302,0.590196,0.128157,0.590196,All
0.230922,0.592157,0.244202,0.592157,0.249309,0.592157,0.322457,0.592157,0.209796,0.592157,0.291433,0.592157,0.0714843,0.592157,0.140269,0.592157,All
0.239848,0.594118,0.246187,0.594118,0.250915,0.594118,0.328581,0.594118,0.212475,0.594118,0.312406,0.594118,0.0738046,0.594118,0.141938,0.594118,All
