rep,id,eta_initT,eta_aS,eta_r,eta_K,eta_tau,eta_Bt0,eta_pP,eta_pU,eta_g,eta_dI,eta_k,eta_aE,eta_w,eta_dE,eta_E50,data
7,10,-10.0978327437137,-2.85638057709772,-0.46197499485989,-0.376359601060997,0.336752570202539,0,-0.0256680957848855,-1.32065292959496,0,0,0,0,0.912496650176346,-0.925922770711951,-0.0784807590016723,africa
8,10,-11.633882458947,2.11962221398866,0.17359849678754,-0.434728639342789,0.281734528924063,0,0.108888902166983,-1.05286650460338,0,0,0,0,1.21281939868912,-0.130197299956717,0.327940636647376,africa
9,10,-6.88061443786203,7.15121271686652,0.119699501665523,-0.582944271534894,0.463336220113538,0,-0.0276697330506558,-0.735912082475493,0,0,0,0,0.893655744340494,-0.450439203497805,-0.472387647848968,africa
10,10,-4.68509358884024,5.38240993481685,1.01631094884704,-0.093976553123468,0.48876258342753,0,-0.223863979255084,0.30377816812282,0,0,0,0,0.946211591639775,0.0134439797049217,-0.558650469426267,africa
1,11,0.367891067991947,-0.775767475372554,-0.721509109688741,-0.218237399702806,-0.0228414186366059,0,0.377921218417827,0.820271670440062,0,0,0,0,1.07878298341752,-0.398229440629911,-0.705017088491077,africa
2,11,1.23360314648518,0.40667738367845,-0.653010245208558,-0.141351528022065,-0.0499378023188304,0,0.338002605679204,1.24592393201455,0,0,0,0,0.867842124264975,-0.584180480168714,-1.09592007496709,africa
3,11,-0.609577088232972,-1.80023070557324,-0.465645650489343,-0.283303490184129,-0.0193061328062372,0,0.390149429649765,0.409075436939917,0,0,0,0,1.08092068350628,-0.502016397932443,-1.63429274298271,africa
4,11,-2.08846195542825,-6.76474374956922,-0.22174604370023,-0.368043003557315,0.168993509974749,0,0.251818203663136,-1.12620191537412,0,0,0,0,1.09731933299968,-0.155237231375712,0.119758623773414,africa
5,11,-1.58242106642494,-1.16965962148644,-0.0213502565423684,-0.357001575352748,-0.00501547866927783,0,0.448086615118943,-0.6981388512755,0,0,0,0,1.10862036122074,-0.124496379986751,-1.22371038946078,africa
6,11,-2.32172082025447,1.84261349971366,-0.272414687494017,-0.365303212034921,0.05466630604776,0,0.364416053081863,-0.167765443457448,0,0,0,0,1.0508888723395,-0.240368381764444,-0.52288308321906,africa
7,11,-0.35143631429031,-3.85959486586382,-0.934280220430069,-0.41840244575606,0.166191573503782,0,0.384439413044421,-0.496793265422845,0,0,0,0,0.549637068976678,-0.883010104128254,-0.32519946723767,africa
8,11,-1.39939652394585,-4.17039502297527,-0.671707461664287,-0.330553772867219,0.0603117089300061,0,0.382341573903555,-0.731719713100779,0,0,0,0,0.644707331655275,-2.18218258886913,0.208682282174634,africa
9,11,0.355501049475821,1.4090885335439,-0.909903273229134,-0.146276037326236,-0.224281914567753,0,0.518592749313054,-0.99380305884182,0,0,0,0,0.215545652360943,-1.36721631336352,-0.624722708184998,africa
10,11,0.224989145798947,-5.5293479545135,-1.19795688514415,-0.222134986504902,0.021442020250843,0,0.371483154148953,-1.38652533936763,0,0,0,0,0.262503083758878,-0.0177538919732583,-0.204040762827949,africa
1,12,1.76099631737073,0.17001817973544,0.380507123894922,0.0379356482647379,0.117222620471658,0,0.280701154183501,-1.24800493492314,0,0,0,0,1.09146757513285,-0.849059998638781,0.0730534476817467,africa
2,12,-1.43546413013081,-5.35324535689882,-0.217538041509645,-0.14246639175418,0.156623294954502,0,0.26422499689381,-1.46069779967817,0,0,0,0,0.972154680171321,-1.14270788025959,-0.313041367784977,africa
3,12,-5.61436207856533,3.55519392486832,-0.121544668445273,-0.307336391984456,0.0971088817426524,0,0.306951051594622,-1.83241845923657,0,0,0,0,0.894644227912597,-0.903226388335492,-0.379001110087192,africa
4,12,-2.3849317963442,6.62123809594645,-0.628943799764913,-0.16765602444514,-0.0836402287118703,0,0.252544718256629,-1.81169192117918,0,0,0,0,0.774276662205678,-0.947686761705644,0.0395573067874151,africa
5,12,-5.3224506187841,-1.9521773363913,-0.5639919380193,-0.289951355053922,0.0724975631440275,0,0.346763585571399,-2.02724171564611,0,0,0,0,1.03623187939146,-1.38886023318443,0.414534238916634,africa
6,12,-4.7947458273116,0.982825809101961,-0.243256916188029,-0.441288228934682,0.149426070887834,0,0.392460266008092,-3.11510119093257,0,0,0,0,0.971314162193286,-1.28844524809662,0.0886421904405397,africa
7,12,-6.68106839737814,3.40142447142383,-0.606219389767569,-0.334943999929318,-0.0758656496339023,0,0.442557747092155,-1.54645428307855,0,0,0,0,1.22180257352217,-0.649026987998361,0.72875620848221,africa
8,12,-2.17188239263939,-1.61943637050467,-0.125777704309529,-0.456428975815895,0.266462300568929,0,0.379007862114125,-1.21704208305089,0,0,0,0,1.27728734616283,-0.86919267566429,0.194589527010857,africa
9,12,-2.95683854177535,1.37327727672074,-0.443494336802554,-0.516833901336267,0.343602190793251,0,0.374891124864696,-1.13031802282426,0,0,0,0,1.32716208342525,-0.753051866223434,-2.37976156005954,africa
10,12,-6.57361827325339,3.52310294519973,-0.568613776878749,-0.156122390623479,-0.253408143172307,0,0.365269060098027,-1.79703615089198,0,0,0,0,1.17399669248848,0.256651761491797,-0.758731992217387,africa
1,13,-9.78371496884472,-3.99818022115046,-0.314843091938537,0.317255032448479,-0.639917979964748,0,0.0194272994973323,-1.91356173219951,0,0,0,0,2.37761428537274,0.56209493074842,-1.96698129154194,africa
2,13,-8.40711444994084,-11.2160053290225,-0.296346956181832,0.247552102637193,-0.418376089531207,0,0.00753450094035293,-2.06816105160237,0,0,0,0,1.64981945109117,0.702492752408007,-1.21277671150891,africa
3,13,-4.46894516884102,-7.39308166995083,-0.251905632509367,0.175355257941724,-0.327286618819806,0,0.0244912793868598,-2.33648622866908,0,0,0,0,1.8288937667703,1.23844913821913,-0.195336329853248,africa
4,13,-5.16795293816156,-1.62003114531826,0.34422107526657,0.417886008137882,-0.570005128517882,0,-0.0292958152389647,-1.17923822216717,0,0,0,0,2.32085317925147,0.471254356377798,-1.84589709774412,africa
5,13,-2.7855134622997,3.85810867958651,0.218293407338875,0.50313816848552,-0.58768700010229,0,-0.0879444957216186,-2.27290321182534,0,0,0,0,2.57966725106456,0.625960121892812,-2.57825422090839,africa
6,13,-4.55122259497806,-7.87895306187023,-0.322867475803162,0.406040150932374,-0.844356534154309,0,0.169453630071118,-0.399734924181474,0,0,0,0,3.34423479582431,-0.118895930969132,-2.0402220992692,africa
7,13,-5.89220434756089,3.01303843253735,-0.0879229827945668,0.113892153530755,-0.511300974191414,0,0.190018015993686,-1.38714517780112,0,0,0,0,2.48280771898787,0.758240889770532,-1.15755482034684,africa
8,13,-6.73005840480255,-3.4531104195962,-0.405829930533036,-0.0564724267111694,-0.482057137948995,0,0.340215665981007,-2.85198961026564,0,0,0,0,2.58644903218891,0.847594123562096,-1.51118353279462,africa
9,13,-3.40147075571415,-2.62214574208993,-0.491589290516733,-0.242591557413964,-0.115267564239305,0,0.100273884174123,-0.929632142450885,0,0,0,0,3.78193542876182,0.99511402524691,-1.5663864956623,africa
10,13,-4.2271852279853,-4.5775526291803,-0.0130036969121399,-0.3608167738165,0.147153213895753,0,0.0333491823900619,-0.560561251520855,0,0,0,0,3.69494170627098,1.14086957947166,-1.33587665041446,africa
1,14,1.47993713262526,1.45245733004232,0.383455165756667,0.414913504263011,-0.153537893161039,0,0.122428533417016,0.13288508656956,0,0,0,0,2.46375108906629,0.96393535466941,-0.676363861255781,africa
2,14,1.22742400410379,-3.13133404590623,-0.718056333853225,0.159079512136777,0.177404010361508,0,-0.03615054476033,-1.89725387129481,0,0,0,0,2.35562845167445,0.978246478522136,-2.96990222228416,africa
3,14,0.189056820269399,5.90596226504876,-0.439929953668942,0.0250224498864131,-0.142830106127229,0,0.141850057868005,-0.723079435092343,0,0,0,0,3.09575859508039,1.42747713102299,-0.134383466747505,africa
4,14,0.356333566318448,-2.51610389945134,0.35917752742639,0.510095997978809,-0.287975367383365,0,-0.0113414510979903,-1.29977070206123,0,0,0,0,2.19806664067041,1.21576714611594,-0.436313688668998,africa
5,14,-0.397047798997311,-2.78099269882022,0.002148316551882,0.518094671558046,-0.409503074434183,0,0.0495342617766762,-2.04546023322701,0,0,0,0,2.87397261171457,1.49886411599103,-0.258532433121998,africa
6,14,0.956255280591576,0.328054902801099,-0.566299408454578,0.66394092117831,-0.538794159726788,0,0.0450342472481515,-0.437499424502022,0,0,0,0,2.69714144673651,1.25036929709787,-0.505922550469514,africa
7,14,-0.0689620086059224,3.36395676582506,1.34583509080285,0.811400219917321,-0.668687368329313,0,-0.0617393729891498,-1.2844816673152,0,0,0,0,2.72377229276555,1.69090834286466,0.517262930773238,africa
8,14,-2.55477612073877,2.61000698203473,0.506182878903359,0.477905670942814,-0.534807238211599,0,0.0358896867117353,-1.22942189316264,0,0,0,0,3.39686052784953,1.53500724712049,-0.199688258024718,africa
9,14,0.058140612502551,3.52071603104959,0.638370822853547,0.530900088510061,-0.21296223380553,0,-0.122300677290322,-0.199667963034932,0,0,0,0,3.34978057479425,1.15901803875507,-1.41885686844474,africa
10,14,0.130053518286819,-0.575431901120566,0.085614444273143,0.35400124227917,-0.12160616182394,0,-0.0447692967802397,-1.10768656438969,0,0,0,0,2.84404102542864,1.28956214390721,-0.997523686687573,africa
1,15,-2.50131347406759,-13.2374939801862,0.30149438632148,-0.380144460122915,0.198658683846218,0,0.328945330974112,-0.688843774649822,0,0,0,0,1.48592248310028,-0.288425543559788,1.33667390391812,africa
2,15,-2.43689830964517,-1.99822723367712,-0.20166743241823,-0.560933122568353,0.218512677358359,0,0.486387992435527,-0.192165417405325,0,0,0,0,1.53150696158094,-0.524012068180408,1.11520233725819,africa
3,15,-5.01658778959962,-1.77755451001008,-0.63364490497067,-0.572358139552722,0.263871501981756,0,0.399786692380274,0.0813593227020134,0,0,0,0,1.7078560404426,-0.43460813637428,1.42185223986173,africa
4,15,-2.72253299413293,1.74125738125306,-0.225473819187454,-0.557426567555166,0.380313363368057,0,0.267122175124578,-1.04991378256436,0,0,0,0,1.12990562593408,-1.21725523368311,0.933394229796707,africa
5,15,-3.64110714693402,-1.34516801315291,-0.0206300909053332,-0.429472263365218,0.299934927723839,0,0.248596855198902,-0.0119745246252204,0,0,0,0,1.38175859778067,-0.811482119318286,1.01880155140619,africa
6,15,-5.96454940286168,-3.32424021572426,-0.0852492141201853,-0.581968020790126,0.363912544472824,0,0.238932390009174,0.23712107563105,0,0,0,0,1.63450175202471,-0.507415825824137,1.26621239894766,africa
7,15,-6.34920196206611,3.22987677086076,0.25261710303888,-0.617073122354145,0.342244685547311,0,0.320762136501522,0.0805134382998881,0,0,0,0,1.50892113153107,-0.46347894104787,1.14774605749309,africa
8,15,-4.3680328562486,3.46301314550007,0.300752210485903,-0.39501352156272,0.0883417623146775,0,0.406999312489609,-0.686169790387244,0,0,0,0,1.8217234453091,-0.0246656925963881,1.81166611300765,africa
9,15,-2.03787162342548,3.35573608766121,-0.388231557591383,-0.364859849170583,0.0573674042830613,0,0.392454795583957,-0.686889456288357,0,0,0,0,1.59807305083721,-1.57050832192533,1.73934908117711,africa
10,15,-1.76492087229073,4.70654923095826,-0.0734538757193393,-0.391001740495808,0.240400023519286,0,0.279707952333531,-0.303618726039253,0,0,0,0,1.64941178022717,-1.35617289209864,1.67276967254765,africa
1,16,1.4950645115084,-4.56059182202416,-1.31485853090362,0.398316479814176,0.534413523911708,0,-0.512408759683553,-0.46538165756909,0,0,0,0,-1.03213938184884,1.70562652381962,1.03607071310526,africa
2,16,1.7873390514398,-10.6842974935653,-1.1616822223661,0.291859488249259,0.789764503276236,0,-0.57678278214769,0.0347094208499479,0,0,0,0,-2.31965100330628,-0.0935025049715868,0.511941523890413,africa
3,16,1.59057186774404,-0.433207883504406,-1.34188641622841,0.258142425422152,0.622316454839218,0,-0.410521579943799,1.05926136925736,0,0,0,0,-0.401606768604548,-0.0987100005779243,0.312483359995271,africa
4,16,0.243275539921437,-0.118759965882727,-1.4086333401232,0.0842993448021881,0.417402698714441,0,-0.26613980568317,-0.644852523223204,0,0,0,0,-0.899011568472953,1.67076502879582,0.682963669221454,africa
5,16,-0.933754318100689,4.66631057542867,-1.0685875177358,0.178993662503404,0.216726123396834,0,-0.359114858176679,-0.144832846368008,0,0,0,0,0.476325569463865,0.422134769539204,-2.72116935564656,africa
6,16,-1.07858177914644,-4.3659874605992,-1.20559974763132,0.293422373084272,0.138806794095727,0,-0.33284432871448,-1.03762061869626,0,0,0,0,-1.32169586723818,-0.391435865879007,-0.709111515399766,africa
7,16,0.867116730445935,1.321497722573,-1.59549957353652,0.333009499618101,0.428811898668876,0,-0.526304386772,-0.831155570201058,0,0,0,0,-2.05981879601339,-0.800192725669139,-1.37078839600996,africa
8,16,-0.147591589375798,2.16380553529133,-1.37010991638656,0.378619084013375,0.0199358732626713,0,-0.170170493325331,-0.466055291337864,0,0,0,0,0.1437372608128,0.0926617985901035,0.893066571273987,africa
9,16,-2.30902744973651,0.242819021353538,-1.60996847517472,0.330798786232121,0.0665494543867593,0,-0.28576309800475,-1.22910837042295,0,0,0,0,-0.759845630378283,0.924019011473105,1.09171047186366,africa
10,16,-2.9919734658423,-7.33953555641771,-1.58109615862468,0.359672639349646,0.138440001224069,0,-0.440773657707997,-1.29266040814529,0,0,0,0,-2.63516957535417,0.991411488907932,0.652953319520125,africa
1,17,-3.16453246122466,-7.50069510165742,0.35553963021214,0.0478647144658091,-0.771353182969074,0,0.627528020374334,0.763722303147824,0,0,0,0,-0.627625016870668,0.435294343448786,1.56958846846708,africa
2,17,-5.382718498954,4.1464144971024,0.329524033831317,-0.510173834055344,0.251776496596952,0,0.136160029030536,0.803563316591716,0,0,0,0,1.7836202082444,-0.702432731056697,-0.703852745314642,africa
3,17,-2.24375480024807,3.15249692172685,-0.405825182951254,0.00289892569745757,-0.0318311129643529,0,0.213269308678461,0.316448376885963,0,0,0,0,1.00004090078107,-1.3826821603149,-2.21679772063138,africa
4,17,-3.38364141007009,3.01294152696675,0.71851715088198,-0.0637949148437029,-0.119556140334323,0,0.225195215683734,1.01665792200461,0,0,0,0,-0.153060876692121,-1.02820033752482,0.00841178661153193,africa
5,17,-1.90039629654003,1.16436016143324,0.0971374791623974,0.238316152651301,-0.438289152411173,0,0.214190518781341,-0.00449620555046426,0,0,0,0,0.751101054224661,0.0490774519330965,0.815711104869929,africa
6,17,-7.50747892499828,5.27224869715219,0.319931835639564,0.14238460957722,0.974840017824868,0,0.340557837679506,1.15382808594351,0,0,0,0,0.55329814162929,-1.00462746594608,-0.00472116328715522,africa
7,17,-10.8683251980261,-3.06402896185276,-0.335914879100902,0.221668345576814,-0.388966622692388,0,0.69131014377364,-0.38965629615023,0,0,0,0,-2.11453994822242,0.458761556278691,0.233782344898052,africa
8,17,-12.7428867268783,0.117620850602842,0.39481290026449,0.187385458167437,-0.538814441633402,0,0.0983259705080154,-0.28941909223097,0,0,0,0,-0.0627985139596213,0.64978770449945,0.658452331018497,africa
9,17,-6.91388455417585,-4.31521372577092,0.281248541751036,0.289548355019917,-0.543608352136498,0,0.111385072796807,0.430413644200801,0,0,0,0,-0.820416963666357,0.830671234906034,-0.445580069033059,africa
10,17,-8.07712278441371,2.26216176317679,0.403412423670049,0.224686060596654,-0.24009425972245,0,-0.121425002866081,0.107333128697887,0,0,0,0,-0.241522797564912,0.665394201086726,-0.964852214492913,africa
1,18,0.436955139658687,-2.60703080889757,-0.079759797676215,-0.434214049478076,0.181015269270413,0,0.170511092745679,-2.59723985729883,0,0,0,0,2.04481753389214,0.379437126644957,-1.30334442459092,africa
2,18,1.44542092109602,3.71860767901502,-0.988514260983854,-0.429977305320887,0.371680882506859,0,0.0943959248755851,-2.41736555512559,0,0,0,0,1.07139766979733,-0.432434486591521,-0.420401007088061,africa
3,18,1.23402456794866,-0.378632362306169,0.0607812123338636,-0.442307094375233,0.48074547697247,0,-0.00102129560842669,-3.22555566444066,0,0,0,0,1.38080339271989,-0.185078077873269,-2.0890021933255,africa
4,18,1.91752843386798,5.95436329323808,-0.204183549582501,-0.404289575890122,0.326099512722758,0,-0.0331932100398925,-2.40838884867271,0,0,0,0,1.44715816006772,0.191981571785722,-1.34097938082344,africa
5,18,2.04244189300055,3.57685962553926,-0.928945572162871,-0.347217408537058,0.307692356038793,0,0.0263609793358615,-2.03059807463042,0,0,0,0,1.60378526406506,0.130434524370553,-1.16139706272083,africa
6,18,0.947673449136479,5.42521479034511,-0.516079132756276,-0.407392892790839,0.177074153682633,0,0.168349694305343,-2.91415092679458,0,0,0,0,1.07383815110942,-1.15521509818241,-0.939737958714208,africa
7,18,1.5188920232889,6.39071572630389,-0.969721231057672,-0.432057859679473,0.252930909624339,0,-0.0327262855068361,-3.153576826857,0,0,0,0,0.945860186882501,-0.362408286842572,-1.09607675537703,africa
8,18,0.381655906215612,7.57095962707868,-0.565339835725754,-0.779242523648913,0.299089166410067,0,-0.0756559860933927,-3.33958479586055,0,0,0,0,1.2976144396219,0.148985865876399,-0.0487439689276988,africa
9,18,1.2714370341677,7.70730147466267,-0.469978154258854,-1.13538858894936,0.35275599201399,0,0.0785590450150741,-2.36925561235895,0,0,0,0,1.4970503539273,0.310536590300555,-0.0107193911004272,africa
10,18,-0.745989619660715,7.49326960830354,0.16432616610074,-0.937192317942213,0.240378082537962,0,0.198654037069228,-2.03641045216816,0,0,0,0,1.73789921347076,0.450816608244441,-0.916282131091353,africa
1,19,-7.12493205315777,1.04942899995064,0.378328493788779,0.611766482948601,-0.212133454847745,0,-0.0951277752613469,-0.000673757343999049,0,0,0,0,-0.0754326670089268,-2.33798889455724,-0.235158896120508,africa
2,19,-6.06256454463899,1.13090385574947,0.328202107512541,0.528732964210643,-0.110511518424584,0,-0.203336683091047,-0.482625734285086,0,0,0,0,0.307311426225319,-2.09339275060435,1.06584455436538,africa
3,19,-6.74353245739268,-0.979002264187819,0.448628993502493,0.482320964490213,-0.02141443237725,0,-0.13698121745122,1.12342847615089,0,0,0,0,0.495512054754573,-2.0921542155543,0.938628525796045,africa
4,19,-4.72235126395253,2.11086492699339,0.339603759665949,0.414647668761225,-0.00637536458876729,0,-0.0665558269670585,0.0990156031851333,0,0,0,0,0.475813446424785,-2.43636053902431,0.683381502230517,africa
5,19,-4.90077061197494,-4.09076867516784,0.451732110616745,0.284100461494683,0.0191291363311193,0,-0.058260303880486,-0.443689144223685,0,0,0,0,0.483154853297774,-1.85876580000591,0.823778866717175,africa
6,19,-5.62050361506401,-2.82485045360934,0.879261758339209,0.362669248181018,0.0209789366839,0,-0.0719649397970395,-1.66347670120849,0,0,0,0,0.115800794137913,-1.27643339062096,0.662196989071646,africa
7,19,-5.58762691403365,-2.06684720771773,1.56441870908144,0.541129978156218,0.246394417375417,0,0.135963561597157,-0.207991020113447,0,0,0,0,0.495880793853599,-1.86061609495543,0.5289308567182,africa
8,19,-19.5975501870993,2.11900944514488,0.827919975088346,0.792034764472786,-0.20030606187727,0,0.524447094888162,-1.75115548846276,0,0,0,0,0.37205187496011,-1.53087192373548,1.22294722172945,africa
9,19,-12.1434260503379,-13.9798332061005,0.529834699900364,-0.0143275822073165,-0.28320920995626,0,0.345051765427107,-0.896217951270976,0,0,0,0,0.16262370472131,-1.20334503141784,0.759465652514824,africa
10,19,-6.97887747797893,3.93495885492506,0.451117034466635,0.258051063799983,-0.270772385610241,0,0.262769664256123,-0.685201772166284,0,0,0,0,0.280985950493255,-1.04537272359185,0.114135432407568,africa
1,20,-1.37300816162489,-0.091148494982789,0.865721320851544,-0.437293930364274,0.271173368237418,0,0.37201160335734,-0.141813638076563,0,0,0,0,0.173542865432642,-0.12075099522591,0.33248794013401,africa
2,20,-1.00471299579161,-5.06155961400384,-0.0556090522391526,-0.323812207663595,0.35201640619216,0,0.143037657002802,-0.212016461305287,0,0,0,0,-0.756756154811693,-0.702943847764999,-0.368318325135263,africa
3,20,-0.459626042322437,-1.24124985224524,0.409330645982702,-0.325769269040919,0.171412827692269,0,0.297539627818739,0.204064226280835,0,0,0,0,-0.606982302123789,-0.95430428786808,-2.31938840685029,africa
4,20,-1.18813854433323,-1.08466922148372,-0.06257470000815,-0.282657540978596,0.335625365777468,0,0.184663393254967,0.987788514740952,0,0,0,0,-0.410316396096475,-0.461648239754153,-0.598938059622755,africa
5,20,-0.925914559740898,-0.380509906843933,0.0139419945179309,-0.257461678307946,0.0910952442821853,0,0.309748524736947,1.50336183401827,0,0,0,0,0.153030262364047,-1.84236550371354,1.41195377774493,africa
6,20,-3.97958139972067,-6.16002797239115,0.482500342254435,-0.353680645638649,0.154894170248308,0,0.189401910284003,-0.526814998697595,0,0,0,0,2.0853510186311,-0.0365725742165404,2.43974367453094,africa
7,20,-1.66954430383961,3.91821910679062,0.23459511503434,-0.296462944628424,0.473981997409456,0,0.0824437117288636,-0.9141777106173,0,0,0,0,-0.535857944890274,-0.952884522352397,0.480360439805029,africa
8,20,-3.00756687325968,0.865319549553296,-0.0683512213567811,-0.287259913368714,0.00896211398012685,0,0.349085737570258,-0.120606299576831,0,0,0,0,-2.24762953816173,0.206718001226777,0.903482930369612,africa
9,20,-0.408095781690409,2.53759445179136,-0.619515404599507,-0.048929870748465,0.184329666691891,0,0.0861523009867222,-0.684313477028465,0,0,0,0,-0.341821066751494,0.206598117140776,-0.294063838188882,africa
10,20,-9.75849982837684,1.76422108432838,0.376438432202465,-0.265255810032728,0.491701616471729,0,-0.367574895681817,-0.347223221378037,0,0,0,0,0.333169009736157,-0.456505779125164,-1.26592114667534,africa
1,21,-1.34649962604161,-4.68778353337704,-0.437910751223443,-0.259441561932418,0.889354769805402,0,-0.0808917938255558,-0.411498887683002,0,0,0,0,-0.544359357635904,0.201742714268345,0.0118673256675988,africa
2,21,-3.4187067448882,-6.8222191340967,0.685553953404877,0.0980337455476592,0.656849757516441,0,-0.343433366036221,-0.81974841359861,0,0,0,0,-0.446803590863747,-2.44985591100529,-0.66215711644363,africa
3,21,-4.11409107672851,-2.26751152018268,-0.426957264902231,-0.0279566913715262,0.52333241349358,0,-0.25644302611302,-1.04974672431647,0,0,0,0,-1.39654400209867,-0.646561836021035,-1.14892675134069,africa
4,21,-6.06089631810672,0.176110840441531,-0.593654300157808,-0.436150197868476,0.566560521600303,0,-0.0361000082949298,-1.7643329507313,0,0,0,0,-0.486688233942339,0.788472916151502,-0.0750804133540425,africa
5,21,-7.45605355718713,3.22981479153476,-0.379606268538247,-0.265942141690825,0.296630000916383,0,-0.0499679503735244,-1.44362476818221,0,0,0,0,-1.09455662481996,0.0159456094869137,-0.242520235464674,africa
6,21,-6.45198642408887,-0.65198060155697,-0.596983571311816,0.436678150327757,-0.363017562904758,0,0.0486933419604428,-1.00073643720464,0,0,0,0,-0.34504560656633,0.553777591495973,0.370689811407741,africa
7,21,-0.873019615723572,-7.13328873569989,0.96101459081999,0.600295379882607,0.0129667843149464,0,-0.182856301007596,-0.430096583795696,0,0,0,0,-0.0727122217028113,-0.859059111059427,0.194364511078402,africa
8,21,-1.76852722189089,0.342231383000081,1.00694161041996,0.714760691220393,-0.0601793899132307,0,-0.0709099887040859,0.159120471365303,0,0,0,0,0.659865416851249,0.141429767224425,1.51149836778758,africa
9,21,-2.4227152963188,-4.51380277702027,0.6890449325125,0.863572544249024,0.0682405655610794,0,-0.496035136171294,-0.659950776924352,0,0,0,0,0.47415953919942,0.39077953462291,1.70769018933606,africa
10,21,-1.93970397068548,6.50686509235328,0.42712315672164,0.702248047265606,0.203662081256866,0,-0.608023823901347,-0.893931084414978,0,0,0,0,0.4295115329326,1.47593349611302,-0.792956639114253,africa
1,22,-8.72915604577291,-3.05249299113864,0.75182543330315,-0.658474190801315,0.527406213256391,0,0.331879536091503,-0.888254754265105,0,0,0,0,2.22295231443895,0.698326165298773,-1.53768195152688,africa
2,22,-9.90893424464987,-2.33813748122703,-0.484901760601437,-0.169160564141108,0.059092536993138,0,0.283576069046975,-0.775387846275316,0,0,0,0,1.86023085688878,0.700648745984272,-2.06701978124069,africa
3,22,-6.77797319546326,-1.29849068907531,0.370248484152943,-0.00380706120977886,0.315609631202022,0,-0.00758940305242743,-0.106428966079563,0,0,0,0,1.84355647866106,0.809878854956378,-0.552562627990904,africa
4,22,-2.91724106099018,4.99772878939278,0.527989772955196,0.078284703156297,0.419767474269344,0,0.0438202638568853,0.407168500573582,0,0,0,0,1.82127050920878,0.489741067191318,-0.0245986033356149,africa
5,22,-15.2904054297154,0.5557006486063,0.648059177747565,-0.113396619705768,0.329474116146646,0,-0.0994019359784107,0.208315928791724,0,0,0,0,1.93368040837038,0.63051202382194,-1.55116723581657,africa
6,22,-10.8789837366446,2.03022356106503,-0.0600561483429245,0.0362436804607967,0.534136689183316,0,-0.495985315197399,-2.18238219240209,0,0,0,0,1.70734508008257,1.25600772056801,-0.860181691441138,africa
7,22,-10.3001421935647,1.55062759629908,-0.0697579824961538,0.222308126827679,0.415876534280347,0,-0.542207847211209,-1.38453233502933,0,0,0,0,1.40973806532259,0.960544311618521,-0.750792772716156,africa
8,22,-14.4853213673902,-3.87247990987,0.255365106365841,0.0521824990550698,0.496842955421589,0,-0.602417469123034,-1.1607361525667,0,0,0,0,1.76689918214131,1.33672093661713,0.230062211809285,africa
9,22,-13.6207210932779,2.12074319391844,-0.427978387344609,-0.182923363405313,0.631975055166749,0,-0.487294545503097,0.00529604622159352,0,0,0,0,2.62148349796571,1.36162017495939,-0.521501642797043,africa
10,22,-6.14338029150181,4.97743862010592,-0.42392114073221,-0.270131434343112,0.659795620617111,0,-0.212079795539269,0.448617456234341,0,0,0,0,2.28548234902194,1.61260317774225,1.24471954162242,africa
1,23,-15.243023220163,5.31073810732215,0.313803030870145,-0.732715723478306,0.415289347036102,0,0.142378612070846,-1.08827683651589,0,0,0,0,0.698786924010902,-1.10793878148815,0.00955300165788028,africa
2,23,-17.0300524750555,0.517462731733799,-0.324025299347429,-0.467926094721544,0.208899544870101,0,0.127865609517268,0.0663033805966933,0,0,0,0,0.753710506783082,-1.94690203514702,-0.482611752062887,africa
3,23,-12.5703215495279,-7.26225264461856,-0.417915780087997,-0.484398631436648,0.325393625349613,0,0.0582008878627833,-1.45674815783289,0,0,0,0,0.502847581200627,-1.52970252427421,-0.907927973391252,africa
4,23,-12.5225720255632,3.02695201579579,-0.945517183522442,-0.276868506432796,0.0683127030397836,0,0.0887515979548498,-0.726574900842685,0,0,0,0,0.741618471299036,-1.93733823309839,0.123213238099747,africa
5,23,-14.2535453485452,-2.25687536001518,-0.832221981829182,-0.479775917736431,0.362763633850761,0,0.0114914107281992,-1.11044685055584,0,0,0,0,0.626780568012461,-1.61641670254951,-1.0824510731845,africa
6,23,-7.07518752603486,-2.05463150501415,0.247465504351264,-0.243160885422807,0.374732001237065,0,-0.0813935811543098,-1.67173482243867,0,0,0,0,0.422956599801279,-1.11065840417612,-1.60009008748777,africa
7,23,-6.05211507752301,-9.33060152828168,0.282191680313424,0.140139132743301,0.243295803270974,0,-0.24933419734758,-1.81049345435487,0,0,0,0,0.383356545947515,-0.894472808028293,-1.1616831228897,africa
8,23,0.940960692396191,1.49520749888787,0.50679627337305,0.549264250235012,0.199562062096254,0,-0.255643006760317,-0.208268182974268,0,0,0,0,0.527061020333974,-1.76532337497547,-1.15297131372648,africa
9,23,-2.35257494018633,-10.1917688355989,0.564668292224702,0.588216546966502,0.139845128846907,0,-0.29316307127439,-1.9955826456983,0,0,0,0,0.159260371020238,-1.98788027279841,-2.37765686500935,africa
10,23,-4.28782306231675,1.1052407505666,0.211807340395435,0.540382284464097,-0.00775023425731163,0,-0.265888217897656,-2.35006919323263,0,0,0,0,0.107410709821485,-1.61894913829027,-1.94931372299834,africa
