rep,id,initT,aS,r,K,tau,Bt0,pP,pU,g,dI,k,aE,w,dE,E50,data
4,9,-4.3800755636279,0.0338446079499868,0.418788725107801,122.557739106393,0.0607124281990621,0.0001,57546.3867313382,13129.6788155029,23,0.8,0.01,1e-05,3.05829310706374,0.00941852025214327,9.40040382752037,africa
5,9,-6.52103769982429,0.00308583053482877,0.414783244293644,128.769121728037,0.0612496326205114,0.0001,48072.2387984772,9117.32152826893,23,0.8,0.01,1e-05,2.72368122212507,0.012978775141609,5.88041368021683,africa
6,9,-2.59347568517197,0.12532019744524,0.358209892557327,105.627651009428,0.0649607317258989,0.0001,60095.2443109637,4977.67270718128,23,0.8,0.01,1e-05,3.08786026169847,0.00923510976235896,2.90077418658968,africa
7,9,-5.22125974658444,2.64580666137321e-07,0.593163384347249,94.0797264484904,0.0738398794781302,0.0001,58768.8522337339,4046.40728484154,23,0.8,0.01,1e-05,2.8486194411185,0.00752545078718921,12.8722588350717,africa
8,9,-5.49292848920431,0.0134883443916546,0.330487630070831,109.970211050052,0.0640263114801096,0.0001,58783.7953459894,3960.13526268883,23,0.8,0.01,1e-05,2.40790169348783,0.00575723315924456,6.5455043414554,africa
9,9,-3.34699043595423,5.23296507741749e-06,0.26990033788647,139.175082914028,0.0506193373815776,0.0001,62716.0450710683,39617.9199476519,23,0.8,0.01,1e-05,2.24960873626328,0.00294599676801808,10.133999954398,africa
10,9,-2.19801980489652,0.00486776995856506,0.381870045175043,135.045458656877,0.0566526190077562,0.0001,67890.7974548151,6007.54428102383,23,0.8,0.01,1e-05,2.55806337414242,0.00292235770852575,1.3009947610315,africa
1,10,-13.5749706195843,0.00468213607065985,0.423827923679927,75.4433326467877,0.0988515170707941,0.0001,39539.952880788,53179.0297782889,23,0.8,0.01,1e-05,6.4573610684046,0.0280784832231381,3.04691572793131,africa
2,10,-8.21068062552723,1.18738073122407e-06,0.433768638296033,66.8275321512474,0.106655344260441,0.0001,51000.5957530142,27732.5577546991,23,0.8,0.01,1e-05,4.40915930719261,0.0155407797035749,2.75345304946886,africa
3,10,-3.84206845811543,0.00025397379866346,0.579129162387441,88.2205237910419,0.114981548810849,0.0001,50223.0843219445,27032.8408098012,23,0.8,0.01,1e-05,4.00599276533466,0.00886048529629768,1.44261731053974,africa
4,10,-4.54873487117182,0.000598454310226841,0.177214618580708,84.1879617516784,0.114003697493651,0.0001,38758.0061603805,66441.647571991,23,0.8,0.01,1e-05,3.49736920364589,0.00727424684812345,6.71088489364387,africa
5,10,-5.71072641238434,0.00995746788298939,0.210118846877278,112.690286836128,0.0927048343419017,0.0001,35733.9188003207,48870.715074119,23,0.8,0.01,1e-05,3.01934808837016,0.0147488015687852,4.66934728721438,africa
6,10,-5.02722427603435,0.00198308362680767,0.247800668784049,107.782223468724,0.0706749767519482,0.0001,46969.1353026257,71615.8372599422,23,0.8,0.01,1e-05,2.55754917791505,0.00509063788790383,11.9326422402221,africa
7,10,-10.0978327437137,0.000574764156976753,0.214779131368627,94.4329941858458,0.070019626101492,0.0001,48732.9264602223,13348.0469175557,23,0.8,0.01,1e-05,2.49053276684029,0.00792331360535175,9.24519848445276,africa
8,10,-11.633882458947,0.083279906949307,0.405525475214298,89.0788104420888,0.0662713405398232,0.0001,55751.9232551344,17446.8043631228,23,0.8,0.01,1e-05,3.36295280375709,0.0175584439963972,13.8810656718389,africa
9,10,-6.88061443786203,12.7565202223633,0.38424666404987,76.8077737928449,0.0794683814978468,0.0001,48635.4783789408,23953.4154918597,23,0.8,0.01,1e-05,2.44404815468251,0.0127469632919486,6.23511763070115,africa
10,10,-4.68509358884024,2.17545915678528,0.941897208227416,125.245219892221,0.081514880699955,0.0001,39971.1932602013,67748.4223777188,23,0.8,0.01,1e-05,2.57593246691764,0.0202706951268737,5.71980448330871,africa
1,11,0.367891067991947,0.00460350337839806,0.16568296109611,110.610246351975,0.0488708735839563,0.0001,72962.3988241425,113555.837450848,23,0.8,0.01,1e-05,2.94109800706306,0.013430158775622,4.94100130758324,africa
2,11,1.23360314648518,0.0150181951600997,0.177429785106402,119.450086724686,0.0475644295302581,0.0001,70107.2078469206,173807.251888753,23,0.8,0.01,1e-05,2.38176574975556,0.0111512521648975,3.34231946987571,africa
3,11,-0.609577088232972,0.00165260757245503,0.213992196308361,103.642412969279,0.0490439518511637,0.0001,73860.0757548048,75271.2640439328,23,0.8,0.01,1e-05,2.94739191738333,0.0121061776950129,1.95090301502123,africa
4,11,-2.08846195542825,1.15374310356994e-05,0.273100307734068,95.2216302282796,0.0592056226989656,0.0001,64318.1080048936,16213.1248484618,23,0.8,0.01,1e-05,2.99612363951586,0.0171242406605991,11.272247334866,africa
5,11,-1.58242106642494,0.00310472601484819,0.333697516179307,96.2788388277784,0.0497498538921396,0.0001,78265.7134831846,24875.5191742294,23,0.8,0.01,1e-05,3.03017496240063,0.0176588291524076,2.94136777728418,africa
6,11,-2.32172082025447,0.0631301578459133,0.259607405630086,95.4828753587057,0.0528094056139659,0.0001,71983.6534994566,42277.607060675,23,0.8,0.01,1e-05,2.86019233433905,0.015726762701506,5.92808964259673,africa
7,11,-0.35143631429031,0.000210765366180463,0.133928353095472,90.5450649549803,0.0590399644956996,0.0001,73439.5352849244,30423.9382204602,23,0.8,0.01,1e-05,1.73262408071325,0.00827072498320216,7.22383247479407,africa
8,11,-1.39939652394585,0.000154461573315914,0.174143163095978,98.8591742338722,0.0531083791034908,0.0001,73285.6324414642,24054.0478540121,23,0.8,0.01,1e-05,1.90542928882347,0.00225590153011573,12.3205349098319,africa
9,11,0.355501049475821,0.0409222377899846,0.137233235302196,118.863299666228,0.0399544913774448,0.0001,83983.1139928947,18508.312335159,23,0.8,0.01,1e-05,1.24053861514703,0.00509630598281325,5.35409872712233,africa
10,11,0.224989145798947,3.96857593765582e-05,0.10288669290779,110.1799723754,0.051083677612191,0.0001,72494.1710687763,12497.1131053211,23,0.8,0.01,1e-05,1.3001804776054,0.0196480555963739,8.15429131312437,africa
1,12,1.76099631737073,0.0118532640004485,0.498743693190701,142.905814884484,0.0562184854772926,0.0001,66202.8927826682,14353.8481569727,23,0.8,0.01,1e-05,2.97864224775887,0.00855633782916418,10.757880337546,africa
2,12,-1.43546413013081,4.73276653235489e-05,0.27425193575453,119.316990361138,0.0584777476827314,0.0001,65121.0602031037,11603.7138429798,23,0.8,0.01,1e-05,2.64363451389621,0.00637908323395562,7.31219663005412,africa
3,12,-5.61436207856533,0.34994605634007,0.301883303531845,101.181277605775,0.0550990176315148,0.0001,67963.7216063819,8001.3041423815,23,0.8,0.01,1e-05,2.44646525056582,0.00810520043937856,6.84544852761378,africa
4,12,-2.3849317963442,7.50874176122469,0.181751687160181,116.348977710754,0.0459881050286541,0.0001,64364.8530273995,8168.87405042409,23,0.8,0.01,1e-05,2.16902262357087,0.00775273366275398,10.4035011629964,africa
5,12,-5.3224506187841,0.00141964630074292,0.193948616577475,102.955697338501,0.0537595093001669,0.0001,70724.1140908953,6584.91409651426,23,0.8,0.01,1e-05,2.81857624385748,0.0049871870848575,15.1366556996852,africa
6,12,-4.7947458273116,0.0267199613476123,0.267288415379396,88.4964022718701,0.0580583811773624,0.0001,74030.9516603765,2218.70083360826,23,0.8,0.01,1e-05,2.64141342512321,0.00551398187471648,10.9268961158217,africa
7,12,-6.68106839737814,0.300068134664551,0.185929172694775,98.4261113296288,0.046347036651047,0.0001,77834.1867088619,10650.0940419829,23,0.8,0.01,1e-05,3.39329889479851,0.0104510796154283,20.7250124444313,africa
8,12,-2.17188239263939,0.00198010272067464,0.300608121530868,87.1665932003839,0.0652669188946761,0.0001,73041.7260472992,14805.2363018806,23,0.8,0.01,1e-05,3.5868965079797,0.00838579831192293,12.1481223652506,africa
9,12,-2.95683854177535,0.0394826908569991,0.218785295306539,82.0571722181798,0.0705008802969197,0.0001,72741.650542716,16146.5270403767,23,0.8,0.01,1e-05,3.77032831330419,0.00941854301523937,0.9257264789566,africa
10,12,-6.57361827325339,0.338894225051126,0.193054285643386,117.698672697201,0.03880755182114,0.0001,72045.0822567963,8289.47679638548,23,0.8,0.01,1e-05,3.23489571995348,0.0258518983409621,4.6825980780525,africa
1,13,-9.78371496884472,0.000183489996463937,0.248823076323162,188.954294973002,0.0263667837179964,0.0001,50980.8618740183,7377.69510347169,23,0.8,0.01,1e-05,10.7791561734624,0.0350868776450029,1.3987847185362,africa
2,13,-8.40711444994084,1.34570782147649e-07,0.253468167414172,176.232162423725,0.0329057335918806,0.0001,50378.1478357173,6320.9022170078,23,0.8,0.01,1e-05,5.20603979751695,0.0403755751225208,2.97370420118316,africa
3,13,-4.46894516884102,6.15496271551674e-06,0.264986681567704,163.957194690135,0.0360438548235504,0.0001,51239.6827119609,4833.33534400357,23,0.8,0.01,1e-05,6.22699433891222,0.0690051687887221,8.22557960729615,africa
4,13,-5.16795293816156,0.00197892535561629,0.480970661894918,208.958597857359,0.0282761269199824,0.0001,48556.457358577,15375.6452956554,23,0.8,0.01,1e-05,10.1843596848266,0.0320400483077581,1.57883620299905,africa
5,13,-2.7855134622997,0.47375664021366,0.424061548535094,227.554164624043,0.0277805463824036,0.0001,45790.5853390292,5150.63389548371,23,0.8,0.01,1e-05,13.1927475565096,0.0374008112531831,0.759064042318871,africa
6,13,-4.55122259497806,3.78629250750804e-06,0.246834414010197,206.497907413584,0.0214916926323668,0.0001,59232.8706639742,33524.8877611342,23,0.8,0.01,1e-05,28.3388823367004,0.0177580039773438,1.2999983480356,africa
7,13,-5.89220434756089,0.203491355635622,0.312205684627324,154.183319581494,0.0299857428760707,0.0001,60463.5691843303,12489.3693145082,23,0.8,0.01,1e-05,11.9748392449775,0.0426903612679873,3.14253648829764,africa
8,13,-6.73005840480255,0.000316470475344037,0.227182865589627,130.031626432249,0.0308755888700105,0.0001,70262.531131982,2886.46738170573,23,0.8,0.01,1e-05,13.2825219539445,0.0466804943297081,2.20648678414595,africa
9,13,-3.40147075571415,0.000726468141403898,0.208511857157082,107.948965137125,0.0445563839053239,0.0001,55273.6824177211,19734.9438315555,23,0.8,0.01,1e-05,43.9009266808629,0.0541006553144815,2.08798314429412,africa
10,13,-4.2271852279853,0.000102800245669144,0.336494398331328,95.9122157643693,0.0579265726274888,0.0001,51695.5749952859,28544.428092127,23,0.8,0.01,1e-05,40.2432265918482,0.0625897704258747,2.6292757882353,africa
1,14,1.47993713262526,0.0427360327643691,0.500216179886276,208.338389857549,0.0428834131910712,0.0001,56511.9171457636,57105.9373003328,23,0.8,0.01,1e-05,11.7487997808975,0.052439893511663,5.08462475222531,africa
2,14,1.22742400410379,0.000436595145888152,0.16625601596623,161.310267851292,0.0597056714942274,0.0001,48224.7541435975,7498.99591915105,23,0.8,0.01,1e-05,10.5447536478851,0.0531957630934822,0.513083268976688,africa
3,14,0.189056820269399,3.67220419201966,0.219566521390439,141.072307448239,0.0433450668805334,0.0001,57620.1920846432,24262.7819765483,23,0.8,0.01,1e-05,22.1040001648797,0.0833634033725084,8.74254752690455,africa
4,14,0.356333566318448,0.000807736969336913,0.488218341269163,229.142968605908,0.037489003052819,0.0001,49436.1310353666,13629.7145588741,23,0.8,0.01,1e-05,9.00758176172153,0.0674576112861495,6.46414921092095,africa
5,14,-0.397047798997311,0.000619769523821178,0.341631788600712,230.983158141393,0.0331990058432597,0.0001,52539.0796621184,6466.03293076174,23,0.8,0.01,1e-05,17.7072225799913,0.0895320256301182,7.72183986305616,africa
6,14,0.956255280591576,0.0138826518984472,0.193501601813776,267.251736890155,0.0291725688764482,0.0001,52303.1842048918,32282.4448998715,23,0.8,0.01,1e-05,14.83725795488,0.0698326433804595,6.02949067817725,africa
7,14,-0.0689620086059224,0.289033286250996,1.30952570030617,309.714327290357,0.0256190351851142,0.0001,47006.3938791318,13839.7008920926,23,0.8,0.01,1e-05,15.2376950101353,0.108488113764156,16.7743011833136,africa
8,14,-2.55477612073877,0.135991458012079,0.565532676859994,221.884238743429,0.0292891097843082,0.0001,51827.0747941499,14623.0801435567,23,0.8,0.01,1e-05,29.8701761027337,0.0928271833264237,8.18986025607685,africa
9,14,0.058140612502551,0.338086278263362,0.645455340409782,233.960013046128,0.0404093329387335,0.0001,44244.1132248681,40950.1323544696,23,0.8,0.01,1e-05,28.4964801116896,0.0637360484541008,2.41990485807161,africa
10,14,0.130053518286819,0.00562461888419105,0.371370287090971,196.026797163314,0.044274852118883,0.0001,47810.9029486587,16516.1128544553,23,0.8,0.01,1e-05,17.1850707186003,0.0726239253241987,3.68791554802447,africa
1,15,-2.50131347406759,1.78249947322095e-08,0.460853214384349,94.0762541433103,0.0609882784574935,0.0001,69475.0945398179,25107.8169714574,23,0.8,0.01,1e-05,4.41904002285071,0.0149888520779724,38.0636210120209,africa
2,15,-2.43689830964517,0.00135575413853882,0.278639203236063,78.5171447388855,0.0622112395005364,0.0001,81321.5458349929,41258.5179830831,23,0.8,0.01,1e-05,4.62514148376558,0.0118428013902235,30.5018528287616,africa
3,15,-5.01658778959962,0.00169051054844554,0.180899258605591,77.6251900278327,0.0650980443078957,0.0001,74575.3257001351,54238.0302829373,23,0.8,0.01,1e-05,5.517120305854,0.0129503671251962,41.4479048082819,africa
4,15,-2.72253299413293,0.0570451166114393,0.272084146288949,78.7929527116961,0.0731371443830709,0.0001,65310.0010866393,17498.3960573584,23,0.8,0.01,1e-05,3.09536436421934,0.0059208323570814,25.4312650050241,africa
5,15,-3.64110714693402,0.0026049593743931,0.333937920218599,89.5482749213897,0.067488548602438,0.0001,64111.2503256671,49404.8442339865,23,0.8,0.01,1e-05,3.98189803080176,0.00888398443705375,27.6987322334445,africa
6,15,-5.96454940286168,0.000359998604931346,0.313041567387435,76.8827940525467,0.07194741823336,0.0001,63494.6338124599,63379.7291649342,23,0.8,0.01,1e-05,5.12690289155671,0.0120409874149915,35.4739098308225,africa
7,15,-6.34920196206611,0.252765419725278,0.438869587628418,74.2306401877694,0.0704052399129222,0.0001,68908.8861863907,54192.1705778577,23,0.8,0.01,1e-05,4.52184968070615,0.0125818252543234,31.5108254063734,africa
8,15,-4.3680328562486,0.319129902733491,0.46051130715822,92.6877767992217,0.0546180693098282,0.0001,75115.1536406327,25175.0447218223,23,0.8,0.01,1e-05,6.18250448166907,0.0195127203971967,61.2063661398713,africa
9,15,-2.03787162342548,0.286666976288571,0.23121630124,95.52521830577,0.0529522418267544,0.0001,74030.5466807819,25156.9336183305,23,0.8,0.01,1e-05,4.94349737244224,0.0041587891060667,56.9363612130473,africa
10,15,-1.76492087229073,1.10669604984237,0.316755861220597,93.0603667422414,0.0635878890802932,0.0001,66137.1725891966,36907.1123611889,23,0.8,0.01,1e-05,5.20391787932617,0.00515289854929774,53.2690115636936,africa
1,16,1.4950645115084,0.000104558690983499,0.0915354810443185,204.909128989358,0.0853223579136368,0.0001,29952.5434974317,31394.770920719,23,0.8,0.01,1e-05,0.356244002777822,0.110096669926674,28.1812202099561,africa
2,16,1.7873390514398,2.29017439893124e-07,0.106687390760246,184.216116778411,0.110143879735518,0.0001,28085.1291153567,51765.9411511274,23,0.8,0.01,1e-05,0.0983078887463111,0.018214714721124,16.6852753828771,africa
3,16,1.59057186774404,0.00648425680790088,0.0890946050061881,178.108435541784,0.0931619578013758,0.0001,33165.2096866019,144211.990704664,23,0.8,0.01,1e-05,0.669243861651843,0.0181201082195087,13.6681519717323,africa
4,16,0.243275539921437,0.00888020930501879,0.0833419362507124,149.687452852026,0.0759006846014296,0.0001,38316.5991222556,26236.9961676518,23,0.8,0.01,1e-05,0.406971724684326,0.106324666268689,19.797363300973,africa
5,16,-0.933754318100689,1.06304814444606,0.117096418042843,164.554823844251,0.0621001949871985,0.0001,34914.7070976691,43258.3448406986,23,0.8,0.01,1e-05,1.6101471453764,0.0305042812645858,0.657977684311253,africa
6,16,-1.07858177914644,0.000127021061510847,0.102103341399244,184.504250454917,0.0574451051944457,0.0001,35844.089168932,17714.8343374366,23,0.8,0.01,1e-05,0.266682659878011,0.0135217081849547,4.92081209869855,africa
7,16,0.867116730445935,0.0374903218462537,0.0691366945625104,191.954742374949,0.0767716095196683,0.0001,29539.2125199697,21777.2845892765,23,0.8,0.01,1e-05,0.12747706715487,0.00898484750472335,2.53906701591449,africa
8,16,-0.147591589375798,0.0870419884669825,0.0866151967791149,200.9124441353,0.0510067959970506,0.0001,42176.0494818728,31373.6294644628,23,0.8,0.01,1e-05,1.15458071507135,0.0219418126983755,24.4260861144823,africa
9,16,-2.30902744973651,0.0127483788480477,0.0681435646049757,191.530854176773,0.053440691015011,0.0001,37572.0306321307,14627.6655304798,23,0.8,0.01,1e-05,0.467738626071864,0.050387910991543,29.7936583809844,africa
10,16,-2.9919734658423,6.49352038306645e-06,0.0701397051082688,197.141701510721,0.0574240386031226,0.0001,32176.9175017418,13726.9711872403,23,0.8,0.01,1e-05,0.0717068086700623,0.053900716041838,19.2120639513136,africa
1,17,-3.16453246122466,5.52700053870366e-06,0.486445479824584,144.331803835101,0.023119347531708,0.0001,93648.7448092561,107312.518234357,23,0.8,0.01,1e-05,0.533858200792907,0.0309083575127846,48.0467051344261,africa
2,17,-5.382718498954,0.632069647677516,0.473953508157607,82.6055024372782,0.0643154255412464,0.0001,57293.2625314215,111674.269065136,23,0.8,0.01,1e-05,5.95136263869528,0.00990757427100842,4.94675767928621,africa
3,17,-2.24375480024807,0.233944057139241,0.227183944161421,137.985561590048,0.0484335082048951,0.0001,61885.8967272403,68612.2700413443,23,0.8,0.01,1e-05,2.71839301058271,0.00501809366332372,1.089574629994,africa
4,17,-3.38364141007009,0.203471637145125,0.699315745035409,129.082948969487,0.0443657096152664,0.0001,62628.3606545601,138197.100055333,23,0.8,0.01,1e-05,0.858077483302589,0.00715300062161664,10.0844726509791,africa
5,17,-1.90039629654003,0.0320387226620195,0.375674350176028,174.611984444191,0.0322569606163074,0.0001,61942.9329076504,49775.6943624803,23,0.8,0.01,1e-05,2.11933223213683,0.0210060339097296,22.6078275450659,africa
6,17,-7.50747892499828,1.94853636980794,0.469428986917724,158.639564247082,0.132537155270556,0.0001,70286.5770952906,158515.295679599,23,0.8,0.01,1e-05,1.73897896910835,0.00732362048598047,9.95289963886282,africa
7,17,-10.8683251980261,0.000466991665270639,0.24363478468052,171.729140907028,0.0338878445668349,0.0001,99816.4649533003,33864.4810774091,23,0.8,0.01,1e-05,0.120688799880286,0.0316422682558685,12.6336948346661,africa
8,17,-12.7428867268783,0.0112481755660996,0.505929888424914,165.941544702538,0.0291719772071306,0.0001,55166.1188526446,37434.9182987458,23,0.8,0.01,1e-05,0.939132676752034,0.0383026842295569,19.3180023230947,africa
9,17,-6.91388455417585,0.00013363693015296,0.451616668174027,183.790860390917,0.0290324640332221,0.0001,55891.2634045635,76894.6766369867,23,0.8,0.01,1e-05,0.440248048789673,0.0458971722520705,6.4045266150562,africa
10,17,-8.07712278441371,0.0960382794413125,0.510299405295526,172.248153236669,0.039327685861857,0.0001,44282.8736315148,55665.2533289506,23,0.8,0.01,1e-05,0.785430897673004,0.0389051438542978,3.8103950769535,africa
1,18,0.436955139658687,0.000737532063409636,0.314764708106548,89.1246612912816,0.0599216739179175,0.0001,59295.5403433925,3723.94335360362,23,0.8,0.01,1e-05,7.72774835709348,0.0292292348000617,2.71621853463873,africa
2,18,1.44542092109602,0.412069808049095,0.126858328225568,89.5030607039971,0.0725085066394081,0.0001,54949.7389581231,4457.8092700609,23,0.8,0.01,1e-05,2.919457086748,0.0129785473037087,6.56783392204821,africa
3,18,1.23402456794866,0.00684797323703033,0.362261530648317,88.4062822638593,0.0808639798806218,0.0001,49948.9612868218,1986.68484192544,23,0.8,0.01,1e-05,3.97809631764811,0.0166207879106077,1.23810613260186,africa
4,18,1.91752843386798,3.85431425740327,0.277938995625763,91.8319753131438,0.069277662109413,0.0001,48367.5819741669,4498.00586187977,23,0.8,0.01,1e-05,4.25101662438024,0.0242329637649345,2.61589347492284,africa
5,18,2.04244189300055,0.357610612021115,0.134644722843661,97.2254704970369,0.068014122093997,0.0001,51335.5751612335,6562.84980947272,23,0.8,0.01,1e-05,4.97181648893801,0.0227864667907707,3.13048526812074,africa
6,18,0.947673449136479,2.27060111397643,0.203467455089138,91.5474333324557,0.0596859804275118,0.0001,59167.5174590461,2712.50368837048,23,0.8,0.01,1e-05,2.92659066835537,0.00629979551775534,3.90730209391289,africa
7,18,1.5188920232889,5.96283202569839,0.129264923362225,89.3170383029042,0.0643897149784501,0.0001,48390.1712581302,2134.95630103355,23,0.8,0.01,1e-05,2.57502743102062,0.0139199628587772,3.34179583491376,africa
8,18,0.381655906215612,19.4100202622971,0.193687369788547,63.1181018612064,0.0674314935297953,0.0001,46356.7549535946,1772.58371740623,23,0.8,0.01,1e-05,3.66055377137316,0.0232131316845907,9.52424948865473,africa
9,18,1.2714370341677,22.2453119753342,0.213067079793684,44.2060447541936,0.0711491940818461,0.0001,54086.3611938466,4677.51690406222,23,0.8,0.01,1e-05,4.46848915088834,0.0272831382228798,9.8933785683542,africa
10,18,-0.745989619660715,17.9591443959482,0.40178268790283,53.8960833354833,0.0635864939149123,0.0001,60987.9950592228,6524.81469296562,23,0.8,0.01,1e-05,5.68538708361246,0.0313918681041359,4.00003440327915,africa
1,19,-7.12493205315777,0.0285601986490081,0.497658297932174,253.665535717156,0.0404428372254771,0.0001,45462.83732635,49966.3234789757,23,0.8,0.01,1e-05,0.927342169153883,0.00193043116398837,7.90445240967373,africa
2,19,-6.06256454463899,0.0309845579193811,0.473327390473198,233.45354160826,0.0447688008404481,0.0001,40800.173030188,30858.0381134253,23,0.8,0.01,1e-05,1.35976436842415,0.00246536414549083,29.0328993512192,africa
3,19,-6.74353245739268,0.00375685747044309,0.533903009599513,222.866088773994,0.0489406614303494,0.0001,43599.3302054614,153769.000813696,23,0.8,0.01,1e-05,1.64133847908631,0.00246841947707322,25.5647287633879,africa
4,19,-4.72235126395253,0.0825537849730066,0.478754987724207,208.283013477971,0.0496822457464362,0.0001,46780.5341045795,55204.1763322077,23,0.8,0.01,1e-05,1.60932276303756,0.00174957295865253,19.8056370212489,africa
5,19,-4.90077061197494,0.000167263714694328,0.535562346392627,182.792309820897,0.0509656635247326,0.0001,47170.2171830427,32083.2427527364,23,0.8,0.01,1e-05,1.62118093078891,0.00311729760280816,22.7909598541909,africa
6,19,-5.62050361506401,0.000593175268882281,0.821265922169856,197.733344092465,0.0510600270770591,0.0001,46528.1760492597,9473.95357484308,23,0.8,0.01,1e-05,1.12277218705286,0.00558061442831783,19.390477248281,africa
7,19,-5.58762691403365,0.00126584247072933,1.62945993076395,236.36568204587,0.0639702046622041,0.0001,57282.0073768541,40610.716513587,23,0.8,0.01,1e-05,1.64194381635719,0.00311153501568453,16.9711687720564,africa
8,19,-19.5975501870993,0.0832288912490288,0.780164795840052,303.774269879212,0.0409240104574821,0.0001,84476.2221691467,8678.66328132219,23,0.8,0.01,1e-05,1.45070823477307,0.00432693894029817,33.9718525212685,africa
9,19,-12.1434260503379,8.48468221021784e-09,0.579067990938828,135.628908948525,0.0376681080253518,0.0001,70603.1506910394,20405.5118719547,23,0.8,0.01,1e-05,1.17659385966194,0.00600376781999252,21.3713394318946,africa
10,19,-6.97887747797893,0.511600449294686,0.535233036052314,178.092164009501,0.0381395049324973,0.0001,65026.3563283255,25199.426422889,23,0.8,0.01,1e-05,1.32443499614613,0.00703121519931822,11.2090392132156,africa
1,20,-1.37300816162489,0.00912882142415869,0.810220570494133,88.8505902202531,0.0655751211769824,0.0001,72532.4906801833,43389.14815598,23,0.8,0.01,1e-05,1.18951167460936,0.017725092274993,13.9443308240741,africa
2,20,-1.00471299579161,6.33567060287638e-05,0.32245904849378,99.5278913703425,0.0710965926007208,0.0001,57688.6624245208,40447.5690530626,23,0.8,0.01,1e-05,0.469185927678949,0.0099025116381681,6.91896898455957,africa
3,20,-0.459626042322437,0.00289022756358361,0.513328424987005,99.3332996542499,0.0593490333189149,0.0001,67327.0867403645,61318.8458277555,23,0.8,0.01,1e-05,0.544993014341102,0.00770159912359103,0.983337074392918,africa
4,20,-1.18813854433323,0.00338013575033803,0.320220717106423,103.709382330669,0.0699407441355114,0.0001,60140.6748421066,134264.471155117,23,0.8,0.01,1e-05,0.663440307002097,0.0126048799147532,5.49394750891672,africa
5,20,-0.925914559740898,0.00683512792488079,0.345684736502398,106.355626901123,0.0547686664168341,0.0001,68154.1144775346,224839.055969093,23,0.8,0.01,1e-05,1.1653602449651,0.00316884373771099,41.0396581331538,africa
6,20,-3.97958139972067,2.11219418778436e-05,0.552296776977046,96.5991055818291,0.0583767197345829,0.0001,60426.3287073411,29524.1332959275,23,0.8,0.01,1e-05,8.0474157788488,0.0192817624683419,114.701002871178,africa
7,20,-1.66954430383961,0.503107668453227,0.431031129637156,102.287470065062,0.0803189033900268,0.0001,54296.8773085826,20042.3051051898,23,0.8,0.01,1e-05,0.585167033654926,0.00771254135430517,16.1665700472559,africa
8,20,-3.00756687325968,0.0237576513938208,0.318376287619708,103.233169827061,0.0504501196982486,0.0001,70888.5370674848,44319.143010718,23,0.8,0.01,1e-05,0.105649365759422,0.0245927153421194,24.6818467334666,africa
9,20,-0.408095781690409,0.126492060681307,0.183473417712348,131.016105327859,0.0601206076500548,0.0001,54498.6159762121,25221.820895834,23,0.8,0.01,1e-05,0.710475320993342,0.0245897672436368,7.45228915860441,africa
10,20,-9.75849982837684,0.0583702403743845,0.49671858144091,105.529899230639,0.0817548080323993,0.0001,34620.573311887,35332.3785903167,23,0.8,0.01,1e-05,1.39538311187344,0.0126698669669119,2.81979432056077,africa
1,21,-1.34649962604161,9.20707072199523e-05,0.220010318554754,106.145263453341,0.121677946945056,0.0001,46114.6741947523,33132.8129038949,23,0.8,0.01,1e-05,0.580213373566238,0.0244706633996915,10.1193802175791,africa
2,21,-3.4187067448882,1.08930093328997e-05,0.676639850244848,151.757503226756,0.0964353429893185,0.0001,35466.5372544448,22027.1237530454,23,0.8,0.01,1e-05,0.639669532877927,0.00172612042702681,5.15737627608724,africa
3,21,-4.11409107672851,0.00103569590505608,0.222433445184817,133.792947422141,0.0843821105579854,0.0001,38689.9539822464,17501.3195529354,23,0.8,0.01,1e-05,0.247450676896832,0.0104768748965886,3.16976781793576,africa
4,21,-6.06089631810672,0.0119257023633679,0.188280128464763,88.952269663516,0.0881097791217066,0.0001,48227.1913137999,8565.05072996656,23,0.8,0.01,1e-05,0.614658632774664,0.044000684459962,9.27668886362584,africa
5,21,-7.45605355718713,0.252749753980409,0.23321923419239,105.457495569225,0.0672658720564913,0.0001,47562.9955768506,11803.5252546178,23,0.8,0.01,1e-05,0.334687966394088,0.0203214683829706,7.84647869703826,africa
6,21,-6.45198642408887,0.00521012835343109,0.187654335160018,212.922506051248,0.0347787108544046,0.0001,52494.9170801018,18380.431039874,23,0.8,0.01,1e-05,0.708188054705797,0.0347962584449326,14.4873362303997,africa
7,21,-0.873019615723572,7.98090358517346e-06,0.891227556904409,250.772338022466,0.0506525608805388,0.0001,41644.3916140235,32522.3134559916,23,0.8,0.01,1e-05,0.929868387466489,0.00847120836413203,12.1453891516889,africa
8,21,-1.76852722189089,0.0140808606700244,0.933113467695125,281.18443857257,0.047079780283936,0.0001,46577.2868996538,58623.9594170684,23,0.8,0.01,1e-05,1.93453196147879,0.0230383919781813,45.3351858595374,africa
9,21,-2.4227152963188,0.000109567149084705,0.679006113710475,326.301784368835,0.0535311416242115,0.0001,30447.0122434127,25843.8388065095,23,0.8,0.01,1e-05,1.60666329235694,0.0295626520085412,55.1620536122073,africa
10,21,-1.93970397068548,6.69723601606418,0.522543563623368,277.687998281913,0.0612941917166265,0.0001,27221.2843870418,20452.2299593967,23,0.8,0.01,1e-05,1.53650680723894,0.0875023604583894,4.52504921746143,africa
