id,initT_SAEM,aS_SAEM,dS_SAEM,tau_SAEM,lBt0_SAEM,lp_SAEM,dI_SAEM,w_SAEM,initT_mean,aS_mean,dS_mean,tau_mean,lBt0_mean,lp_mean,dI_mean,w_mean,initT_mode,aS_mode,dS_mode,tau_mode,lBt0_mode,lp_mode,dI_mode,w_mode,initT_sd,aS_sd,dS_sd,tau_sd,lBt0_sd,lp_sd,dI_sd,w_sd,initT_randomEffects,aS_randomEffects,dS_randomEffects,tau_randomEffects,lBt0_randomEffects,lp_randomEffects,dI_randomEffects,w_randomEffects
35,-0.55018738721925942,0.45754139857408704,-4.96085898641963574,-2.99573227355399085,-4.06613663721880414,4.59999999999999964,2.87439535084130293,-3.59906028316757176,-0.42304442230972827,0.43708386185353620,-4.93504424149256149,-2.99573227355399085,-4.03896718043771941,4.59999999999999964,3.16748140728412464,-3.55272918915956026,-0.32218807243071801,0.43877697018897388,-4.95798662504101362,-2.99573227355399085,-4.04801590082713680,4.59999999999999964,2.77173085521885554,-3.52366000178003613,0.35858182483348972,0.06139024286864827,0.08055797514812112,0.00000000000000000,0.03659210061618678,0.00000000000000000,1.11611885009927025,0.24252084705059096,4.44317422481805924,-0.02336547796656388,0.08422288762540571,0.00000000000000000,0.03163203869274601,0.00000000000000000,2.09760307612193753,-0.93169265648555222
36,-6.43993766610003693,0.45866060890470711,-5.06699243370550612,-2.99573227355399085,-4.08342714453638234,4.59999999999999964,-0.35589511867163370,-2.17185311548711901,-5.94828978078854220,0.47137492602593500,-5.01745304699324013,-2.99573227355399085,-4.06234901540630844,4.59999999999999964,-0.42427045079142145,-2.38504819131448409,-5.68737732942414631,0.45996423128781627,-5.03986164691733762,-2.99573227355399085,-4.07022609022427684,4.59999999999999964,-0.98298358736931757,-2.59868498010626947,1.67217369907851854,0.07152068382404275,0.10177440499744750,0.00000000000000000,0.05806599823825566,0.00000000000000000,1.33209284757293234,0.73508168478440794,-1.08207113366075514,0.01092558620583474,0.00181408212472942,0.00000000000000000,0.00825020372415410,0.00000000000000000,-1.49414878195360901,0.23598834135952115
37,-4.55962667654087461,0.44939330681775858,-5.00755088912021407,-2.99573227355399085,-4.11013238402496395,4.59999999999999964,0.58844679441763814,-2.65685416021205567,-4.19262660369489470,0.44569534110458520,-5.02336532648217826,-2.99573227355399085,-4.09598362201595112,4.59999999999999964,0.59311260010537981,-2.65497191807670463,-4.25807188358008570,0.45644099447777597,-5.00750000897457426,-2.99573227355399085,-4.09494334549082328,4.59999999999999964,0.65972105136304870,-2.69680779977124763,1.29193809881046873,0.05864923675457725,0.09417854443804433,0.00000000000000000,0.06054278208577454,0.00000000000000000,1.49239658223469096,0.56540403694654540,0.67359204343289381,-0.01475399871551501,-0.00409819736420822,0.00000000000000000,-0.02538440288548579,0.00000000000000000,-0.47676573105680881,-0.03393538540269772
38,-4.55747452964007227,0.47758277665517612,-5.07934915505253937,-2.99573227355399085,-4.07869257601514956,4.59999999999999964,-1.98380010380760008,-2.58410250123788643,-4.88023086144756402,0.46471844123426320,-4.98599360956990889,-2.99573227355399085,-4.07079693725507497,4.59999999999999964,-2.06464914339674266,-2.52621739577318705,-4.64908218211959934,0.46213960792945497,-5.01653465828061051,-2.99573227355399085,-4.07258418166073888,4.59999999999999964,-1.97801032312153247,-2.62117789247853228,1.53505375348303996,0.05776839258404081,0.10780685811710716,0.00000000000000000,0.07063813621196051,0.00000000000000000,0.37060470733485695,0.49477824043248914,-0.01401221431977849,0.00426910141416324,0.03327351954805983,0.00000000000000000,-0.00019771812461365,0.00000000000000000,-3.13452747455893199,0.09481913690081888
39,-7.75773180740716839,0.48862267238412671,-5.08352254349589128,-2.99573227355399085,-3.99800725681100477,4.59999999999999964,1.40237414949202965,-2.38241599093273493,-7.19748712094240162,0.48942786862795579,-5.07263107979784955,-2.99573227355399085,-3.99468196141386223,4.59999999999999964,1.54388101210099582,-2.38108335861274023,-6.90181179083848306,0.47895907138524896,-5.06450723724396212,-2.99573227355399085,-3.99796259853701397,4.59999999999999964,1.43380734503459695,-2.26781870071892477,1.52881259004348657,0.06852805281200904,0.10402408515034367,0.00000000000000000,0.05349727665762893,0.00000000000000000,1.09756006506119763,0.32466851606720110,-2.33126847381460944,0.02897852880785570,-0.05336395067987854,0.00000000000000000,0.07591725771660161,0.00000000000000000,0.47400268093880715,0.23995317406126637
40,-7.15224878816866827,0.42472150630512212,-5.02314418420485342,-2.99573227355399085,-4.10748539320603356,4.59999999999999964,0.76530877267546182,-3.24625966136480448,-7.03512031346954814,0.46210356211169523,-5.04900921609689401,-2.99573227355399085,-4.12759632486387673,4.59999999999999964,1.20246899765064685,-3.04863710532152687,-5.94066157633314873,0.44887512416231856,-5.03802131420843935,-2.99573227355399085,-4.11948046886101871,4.59999999999999964,0.32908300358616549,-3.09356001319838381,1.30922385484228032,0.05212970678475515,0.09953723936909330,0.00000000000000000,0.04456522274114530,0.00000000000000000,1.12274711658607296,0.25355279633528349,-2.16890166634175419,0.00165422229159467,-0.02974208697892751,0.00000000000000000,-0.05699710573341175,0.00000000000000000,0.13259066648845874,-0.42760057264751977
41,-4.49051627688283617,0.47154097931615602,-5.00494780769976622,-2.99573227355399085,-4.12128328596026616,4.59999999999999964,-0.04684883685474411,-2.31813372333259071,-4.73967647740547804,0.45911614157816116,-4.98571618351927270,-2.99573227355399085,-4.11155848488951214,4.59999999999999964,-0.21947430626878872,-2.48667918653592190,-3.81922754056848213,0.45823795314566396,-5.00055720851971053,-2.99573227355399085,-4.09855736343876309,4.59999999999999964,-0.66753764188385700,-2.63502995038027432,2.01036463734533344,0.06845999291185789,0.09362149928267485,0.00000000000000000,0.06025685600782858,0.00000000000000000,0.90601854153284367,0.55962304797656204,0.12654216972231208,-0.00133319824193907,0.03355094559869353,0.00000000000000000,-0.04095926575904626,0.00000000000000000,-1.28935263743097717,0.13435734613808276
42,-3.94787744477444980,0.46260586350021310,-5.09145473939173510,-2.99573227355399085,-3.99800405628882816,4.59999999999999964,2.45214823337126608,-2.79366884222097012,-4.21989098270805574,0.46502192511613577,-5.04190421372524522,-2.99573227355399085,-3.98139917878769367,4.59999999999999964,2.42060494281543681,-2.88793958204605872,-3.87466521117462648,0.47127813075152780,-5.04766125136415589,-2.99573227355399085,-3.98441177251829926,4.59999999999999964,2.21128859652044074,-2.83712700430729736,1.46345456404945318,0.06558419713790342,0.11253987036543767,0.00000000000000000,0.04479216856168007,0.00000000000000000,1.08244087297840497,0.19320581550521684,0.64632766441973644,0.00457258529603549,-0.02263708460727540,0.00000000000000000,0.08920004034277046,0.00000000000000000,1.35072661165324748,-0.26690304937205162
43,-7.91606691278893138,0.47660290109919740,-5.15795973899200266,-2.99573227355399085,-3.91108491086403109,4.59999999999999964,2.73571759693644134,-3.16136394496856576,-7.68929287703011877,0.46922980980631535,-5.10949928302929735,-2.99573227355399085,-3.89176833578332371,4.59999999999999964,2.91214354005014053,-3.21390914108186632,-9.28146857564309258,0.49227712551460795,-5.14060379886028329,-2.99573227355399085,-3.93621325512143017,4.59999999999999964,2.19432858743474579,-3.17047570544540935,2.08152090047214244,0.06120558197496471,0.10116602115013956,0.00000000000000000,0.04982848435593171,0.00000000000000000,1.07718171863395518,0.15291424346818769,-2.82307422990231727,0.00878046998621488,-0.09023215391132866,0.00000000000000000,0.17883088334714253,0.00000000000000000,1.84226520888795342,-0.59287260840785894
44,-6.91199496834803018,0.45860598494262961,-5.04546864197606837,-2.99573227355399085,-4.14118245080341030,4.59999999999999964,0.67184409498105224,-2.73502809048690088,-7.00587437332611351,0.44383490135876180,-5.03360419422098637,-2.99573227355399085,-4.13284712750198846,4.59999999999999964,0.35102670956239751,-2.85173691370858462,-6.52805078917571180,0.44910591479786355,-5.01754640325370538,-2.99573227355399085,-4.13099937792669358,4.59999999999999964,-0.20526738922373880,-2.94279223345973229,1.56351922036124136,0.06956406507807618,0.08951079346923785,0.00000000000000000,0.04952126400775039,0.00000000000000000,1.04585462557645092,0.47773877592154101,-2.13965572619832267,-0.01661443846133837,-0.01433706510301420,0.00000000000000000,-0.06224790837152289,0.00000000000000000,-0.71885162159979066,-0.23070038103457730
45,-5.15624786480008712,0.47567174225772774,-5.04248291668993076,-2.99573227355399085,-4.16443141564975061,4.59999999999999964,0.25239539998018684,-2.99625447821821078,-5.39152982943850567,0.44771566988787215,-5.03880166965418130,-2.99573227355399085,-4.15815158857650236,4.59999999999999964,0.60833421583861669,-2.81919841650145431,-5.09822495290472233,0.44446092772015611,-5.01483560377195303,-2.99573227355399085,-4.15021474920514599,4.59999999999999964,-0.07621829505213998,-2.98403491064632220,1.40301381327381303,0.06965603273810095,0.07687124740318521,0.00000000000000000,0.04902390865395687,0.00000000000000000,0.96106619439856111,0.31605853321772981,-0.52531118231071494,-0.01273366993222825,-0.01953454053621010,0.00000000000000000,-0.08755236944603528,0.00000000000000000,-0.46154411532357220,-0.19816188382744807
46,-6.42202222606153494,0.45926503981282241,-5.06304081853874788,-2.99573227355399085,-4.05454218299847735,4.59999999999999964,-1.20806371610586671,-2.58595417202589717,-5.96101481543206457,0.45734189291050720,-5.03412012605908288,-2.99573227355399085,-4.02541878836171474,4.59999999999999964,-1.18894502094358079,-2.34418305453244402,-5.98394990180869257,0.46412871619306939,-5.04667832273162453,-2.99573227355399085,-4.06379832684909914,4.59999999999999964,-1.21219227271172802,-2.66948603320897648,1.59950018951333695,0.05148547821279337,0.10997504943523832,0.00000000000000000,0.06974547983052287,0.00000000000000000,0.70217603669186601,0.63909749421065143,-1.09479616830427395,-0.00310744690959307,-0.01485299694111215,0.00000000000000000,0.04518043076874812,0.00000000000000000,-2.25882335210576946,0.27685347814156219
47,-4.67186226067920973,0.42479276836279173,-5.00651020202266128,-2.99573227355399085,-4.14447493717521898,4.59999999999999964,0.82416818443500695,-2.15847571495298496,-4.95252693394655541,0.44281788366624314,-4.97206031916113211,-2.99573227355399085,-4.15486881342253689,4.59999999999999964,1.12181594033185639,-2.08435157025208584,-5.39247021339936072,0.44360277598256415,-4.96245955177103681,-2.99573227355399085,-4.16337375601864501,4.59999999999999964,1.17650186793619982,-2.07369528799807590,1.43958678607457569,0.05651985167519440,0.11865453223134823,0.00000000000000000,0.06499574914715546,0.00000000000000000,1.64247185143345042,0.45977316549602976,-0.08630828681876661,-0.01763145615385695,0.04720680995683774,0.00000000000000000,-0.08426959429207324,0.00000000000000000,0.05193760916966815,0.53668496242192099
48,-5.71903184876851611,0.50469702481978984,-5.06554919551036598,-2.99573227355399085,-4.08448118740929456,4.59999999999999964,2.34722635851874806,-3.31508932280251178,-5.62790736858029561,0.44825779006739475,-5.06325469653593885,-2.99573227355399085,-4.06655929702303265,4.59999999999999964,1.97504645462881578,-3.31285781429904613,-5.23477511927364603,0.46276814241282760,-5.03744462833209106,-2.99573227355399085,-4.05600159278411709,4.59999999999999964,1.74497670306030717,-3.26276019177577847,1.35920470819468742,0.05142666334200801,0.11151582321537398,0.00000000000000000,0.04654775518087816,0.00000000000000000,1.24342767304393376,0.25572608943526731,-0.76168872145250421,-0.01219154975270560,-0.04398756741796320,0.00000000000000000,0.00403992210743153,0.00000000000000000,0.90516812346662723,-0.69182128162503942
49,-8.88873171674562279,0.47177631029277939,-5.09798653390790868,-2.99573227355399085,-4.06207970363143467,4.59999999999999964,1.55051110439669815,-3.17630012613354795,-8.55382939991486069,0.44216157552445118,-5.08336178817813611,-2.99573227355399085,-4.03477794717168958,4.59999999999999964,1.98535576830631855,-3.01492588145423035,-8.46608998470208007,0.45970172977037538,-5.10755786873115802,-2.99573227355399085,-4.05611041928876404,4.59999999999999964,1.47525616697506790,-2.99341812910036342,1.45254154269973412,0.05236642977468472,0.11226753564608856,0.00000000000000000,0.04668957739013548,0.00000000000000000,1.04896418617458442,0.19754738267161751,-3.68761075278706896,-0.01828776429564879,-0.06409465906016690,0.00000000000000000,0.03582127195877680,0.00000000000000000,0.91547743714412944,-0.39388934878022558
50,-3.79570846767380576,0.45813167432475455,-5.03752546250855371,-2.99573227355399085,-4.04535859997988911,4.59999999999999964,1.64719876991283698,-2.99595993053587240,-4.26914196789279021,0.43632870669380142,-5.06451620045720485,-2.99573227355399085,-4.05597071095537043,4.59999999999999964,2.08508621178397568,-2.89062034351550068,-3.83594417969133694,0.46315621191851830,-5.03471539396621992,-2.99573227355399085,-4.05148142338346950,4.59999999999999964,1.60059635760253682,-2.87856672041485107,1.21870067119785919,0.05513799538156115,0.11071952556956306,0.00000000000000000,0.03983388368427552,0.00000000000000000,1.06922220272134805,0.20959957603893523,0.59707667923499930,-0.02412063312629894,-0.04524907133923341,0.00000000000000000,0.01462850817509246,0.00000000000000000,1.01520788062178635,-0.26958381084149530
51,-9.84996063972625358,0.47612499279907783,-5.15151503298538049,-2.99573227355399085,-3.89944087496503444,4.59999999999999964,2.45263345837098878,-3.52890330754860937,-11.32602086470456548,0.48777304161514690,-5.24769404263816153,-2.99573227355399085,-3.95925291171199101,4.59999999999999964,2.04700898753662530,-3.47568402349821692,-10.72708546917925077,0.49381848074476764,-5.16470453236816240,-2.99573227355399085,-3.92831522404889100,4.59999999999999964,1.91890576138085889,-3.49069856775167864,2.09219547901656489,0.04340079994925165,0.08555804376441704,0.00000000000000000,0.04605137559209796,0.00000000000000000,1.09288526246585427,0.18398537156151393,-6.45980221757677331,0.02732370179504683,-0.22842691352019234,0.00000000000000000,0.11134630741847132,0.00000000000000000,0.97713065637443897,-0.85464749082421165
