,0,1,2,3,4,5,6
17,1.8852530444784974,0.10191537496012275,0.010200762011771789,0.8025652253693484,0.004349436504299509,232.25954572468598,1.5199476522803734
18,6.492592300456187,0.21924189421372797,0.07523844736403561,0.2084620661256517,0.0006033666215364914,191.53577195647,2.2498718474054313
19,2.8999852768702716,0.09350356935397779,0.021599025909226015,2.9870726372623264,0.00020000000000000004,383.2614730469791,0.9516425534342737
20,2.82138283094804,0.1862967769688698,0.028694878395325033,0.262162876858694,0.00024229387762592607,245.70133749280873,2.357945826247875
21,2.67043122981815,0.4336648275153492,0.06130431497625061,0.7377103079863785,0.004036335421466808,143.32724954812213,1.4687520512271104
22,2.6436447037952147,0.24332701597337594,0.03404678690854362,0.10741039185289568,0.0006086372487693243,157.69306104054033,2.0127585546350373
23,3.1160358730072,1.999999999973679,0.3276774538172553,0.030000000000000002,0.019999999999999997,251.50358252926463,6.263695789445955
24,2.9450819585737906,0.5367539905738935,0.083187738548517,0.08757337295927661,0.003280824210833977,239.54972171989274,3.4700516869066065
25,3.2475792114611965,0.14245810334556425,0.024907724552000556,0.40097194047692475,0.0005147543846331112,248.73627101958388,2.190167325207977
26,2.3305834371575442,0.15939872092929946,0.03210256291843318,2.9999428264005776,0.00020000002593251914,282.63192664404545,1.6489896674561089
27,2.981006435277,0.6268031158696796,0.09826591752940124,0.13102172862472303,0.01650392915884407,112.85153404257582,1.9163696420163114
28,3.0115221910910863,0.221323018291477,0.036586097110930436,0.993731387370083,0.0007495483432110495,195.11736087379748,2.1106130136504153
29,7.81662742635372,0.1911995547424049,0.07864616959009842,0.257584401066186,0.003783691903351664,201.09617213534185,2.8081314602365333
30,3.4650940833979806,0.5224288604411451,0.09520647768595515,0.06610185441319237,0.006318692348353264,151.20555819613355,2.4819587315118974
31,3.32879328414434,0.2375441943481319,0.04173237364349402,0.778508528877633,0.00614912301389073,205.86148880149796,1.660349925283398
32,2.718237097686567,0.14622894777932813,0.020996722296391292,0.24012171954955447,0.0018784061015634365,221.13595703637208,2.14988488111562
33,2.5827427419710216,0.2459796393325365,0.033832573293144784,0.19903415586373124,0.000597935388675792,197.83709628536513,2.3920327828427834
34,5.004400513988675,0.6501936212468792,0.17160618947233544,0.15647844847856968,0.0010080928570676394,255.226149766911,4.139675911948767
35,4.059159633445072,0.8098287556283599,0.17298377121412012,0.07769756353299122,0.002170515543518939,144.81386142321585,2.5514936869408733
36,3.712090919901253,0.15202373084430407,0.041647792775344944,2.9970264546725587,0.00020000110112730125,247.53337836551142,2.187574176458807
37,3.069863036831668,0.32188345692819337,0.051978493378838614,0.12101276370298307,0.008042240572455544,137.60076731992882,2.4191381849900484
38,6.605561995802165,0.2572297947195386,0.08944582740542896,1.6195153365451664,0.019859278878801304,242.66695666569305,1.3479581881727263
39,2.6090273671756377,0.3115790569578595,0.042888725318709554,0.21819894861686384,0.0024123335678181987,168.4155270006481,2.4745676743463525
40,4.523502107483966,0.18766994583912858,0.04566522467030659,0.5096942859744037,0.0004875413058295662,248.84250342596235,2.4214453964184415
41,2.9058372624159627,0.16272508126455518,0.024974440118134027,0.2532369897641833,0.0019102771018104407,253.38244990309823,2.6228915631062333
42,5.793951155938907,0.271667779202626,0.08278167514780076,0.13980259153271818,0.008183181353043481,169.86737824006113,2.0264142558479596
43,6.569018252758709,0.1932344822782371,0.06854604430524698,1.3224122053857224,0.0007434035301102659,250.92940009648026,1.5361053831588052
44,4.481246171776899,0.16979872734447532,0.04021309712844972,0.14560830223111035,0.0006280487011625225,254.69249785258586,1.9022741745535756
45,4.860023618576386,0.22656771832516293,0.05827113801578399,0.14935852656943194,0.00047110446847259933,255.92555839783606,3.277420407972194
46,3.138476852267025,0.2228540846480145,0.03711393070604866,0.299855442966345,0.0010314695538292972,224.63634780952518,2.8637247158520314
47,3.20455944148146,0.26295933909146935,0.0487202638312633,0.6390030813551283,0.0002000792359862263,214.28212963676785,2.610202597971841
