aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
-0.994608,0.00184355,0.00047743,-0.0432799,0.000555249,0.000965929,-6.86134,0.000544376,-0.0016172,-0.00828295,0.000168852,0.0012957,-0.276772,-0.000338491,0.00227278,-0.826161,0.00176932,0.00118031,-0.965071,0.00236098,0.00147395,-0.0212927,-0.375424,-0.134429,-0.0432799,0.0953901,0.0671709,-6.86134,0.272397,0.158458,-0.00828295,-0.121259,-0.155075,-0.276772,0.165983,-0.0930341,-0.826161,0.39445,0.481184,-0.965071,0.186882,0.331454,-0.0212927,0.000191733,-0.000565805,-0.994608,-0.00485791,0.000904285,-6.86134,0.00324856,0.00203018,-0.00828295,-0.00211155,-0.000115145,-0.276772,-0.00226053,1.74508e-06,-0.826161,0.000943866,0.00144688,-0.965071,-0.00597262,-0.00470518,-0.0212927,-0.832012,-0.427025,-0.994608,0.714338,0.241705,-0.0432799,0.688124,0.245719,-0.00828295,-0.660719,-0.461159,-0.276772,0.39483,0.306622,-0.826161,0.151088,0.388993,-0.965071,-0.800762,-0.80931,-0.0212927,-0.000451874,0.000736888,-0.994608,-0.000543374,0.00013882,-0.0432799,0.00124878,0.000680135,-6.86134,-0.000443995,-0.00122686,-0.276772,0.000867141,0.000898066,-0.826161,0.000339957,0.000343478,-0.965071,0.00213622,0.00164846,-0.0212927,0.0847679,0.0364366,-0.994608,0.0365465,0.0239248,-0.0432799,0.0085571,0.0282428,-6.86134,0.0328939,0.0399689,-0.00828295,0.0224771,0.0305535,-0.826161,0.0364249,0.0111014,-0.965071,-0.0175349,0.0169221,-0.0212927,0.0322214,0.0424797,-0.994608,0.286643,0.144826,-0.0432799,0.076915,0.070068,-6.86134,0.135941,0.107261,-0.00828295,0.0233752,0.0261007,-0.276772,-0.0112744,-0.0224167,-0.965071,0.170664,0.0401063,-0.0212927,-0.0654676,0.00346883,-0.994608,-0.0866121,0.0744038,-0.0432799,-0.00746499,-0.0956398,-6.86134,-0.173089,-0.191939,-0.00828295,-0.0247725,0.0498093,-0.276772,0.0316128,-0.0548343,-0.826161,0.00979804,-0.00996271
-0.932584,0.00307868,0.000499614,-0.0415793,0.00183913,0.000959419,-6.64024,0.000255468,-0.001539,-0.00782158,-6.71088e-05,0.00126963,-0.267768,-0.000411136,0.00222887,-0.797241,0.0019522,0.00116759,-0.931121,0.00164746,0.00144984,-0.0202906,-0.252943,-0.132082,-0.0415793,-0.010953,0.0611617,-6.64024,0.218314,0.15067,-0.00782158,-0.0185093,-0.15124,-0.267768,0.136761,-0.0927247,-0.797241,0.376837,0.462145,-0.931121,0.0998682,0.316561,-0.0202906,-0.000889387,-0.000579644,-0.932584,-0.00582134,0.000783543,-6.64024,0.00319683,0.00193648,-0.00782158,-0.00035105,-0.000155182,-0.267768,-0.000853502,-2.43408e-05,-0.797241,0.000733781,0.00136862,-0.931121,-0.00576153,-0.00456729,-0.0202906,-0.96704,-0.408392,-0.932584,0.602534,0.224162,-0.0415793,0.301186,0.235215,-0.00782158,-0.55094,-0.437589,-0.267768,0.426994,0.296972,-0.797241,0.262861,0.375311,-0.931121,-0.555811,-0.780788,-0.0202906,-0.000195957,0.000722813,-0.932584,9.4158e-08,0.00015839,-0.0415793,0.00130621,0.000669966,-6.64024,-0.000832829,-0.00117345,-0.267768,0.000746582,0.000883972,-0.797241,-0.000230969,0.000346283,-0.931121,0.00261909,0.00160451,-0.0202906,0.0779371,0.0358932,-0.932584,0.0114035,0.023961,-0.0415793,0.0143198,0.0280909,-6.64024,0.0310413,0.0394679,-0.00782158,0.0279318,0.0302306,-0.797241,0.0370342,0.0115524,-0.931121,-0.0185876,0.0171931,-0.0202906,-0.0030537,0.0419293,-0.932584,0.196577,0.137039,-0.0415793,0.103188,0.0684751,-6.64024,0.16012,0.104777,-0.00782158,0.0484888,0.0263255,-0.267768,0.00200345,-0.0208396,-0.931121,0.172607,0.0397552,-0.0202906,-0.0304543,0.00235704,-0.932584,0.119555,0.0679119,-0.0415793,-0.0758981,-0.0926485,-6.64024,-0.139826,-0.186419,-0.00782158,-0.147565,0.046056,-0.267768,0.0189073,-0.0538243,-0.797241,-0.0377391,-0.0103369
-0.870559,0.00248171,0.000521797,-0.0398786,0.00306332,0.000952909,-6.41914,1.17745e-05,-0.00146081,-0.00736021,-0.000426059,0.00124356,-0.258764,-0.000359476,0.00218495,-0.76832,0.00192273,0.00115487,-0.897172,0.00104524,0.00142573,-0.0192884,-0.0819077,-0.129735,-0.0398786,-0.10833,0.0551525,-6.41914,0.160056,0.142881,-0.00736021,-0.232706,-0.147405,-0.258764,0.0939194,-0.0924152,-0.76832,0.368789,0.443105,-0.897172,0.0257355,0.301667,-0.0192884,-0.00178283,-0.000593484,-0.870559,-0.00447132,0.000662802,-6.41914,0.00280304,0.00184277,-0.00736021,0.00158065,-0.000195219,-0.258764,0.000826806,-5.04268e-05,-0.76832,0.000891982,0.00129035,-0.897172,-0.00563588,-0.0044294,-0.0192884,-1.05997,-0.38976,-0.870559,0.0352368,0.20662,-0.0398786,-0.192108,0.224711,-0.00736021,-0.615067,-0.414019,-0.258764,0.440173,0.287322,-0.76832,0.284408,0.361629,-0.897172,-0.329031,-0.752266,-0.0192884,0.00030133,0.000708738,-0.870559,0.000637473,0.000177961,-0.0398786,0.00128335,0.000659797,-6.41914,-0.00126432,-0.00112005,-0.258764,0.000614441,0.000869878,-0.76832,-0.000562915,0.000349089,-0.897172,0.00299925,0.00156057,-0.0192884,0.061522,0.0353499,-0.870559,0.011798,0.0239972,-0.0398786,0.0222766,0.0279391,-6.41914,0.0297429,0.0389668,-0.00736021,0.0385806,0.0299076,-0.76832,0.0351535,0.0120033,-0.897172,-0.0163035,0.0174641,-0.0192884,-0.0423902,0.0413789,-0.870559,0.138287,0.129253,-0.0398786,0.131364,0.0668821,-6.41914,0.183205,0.102292,-0.00736021,0.104661,0.0265503,-0.258764,0.0195027,-0.0192625,-0.897172,0.169988,0.0394042,-0.0192884,0.0255931,0.00124525,-0.870559,0.139479,0.06142,-0.0398786,-0.155669,-0.0896571,-6.41914,-0.10664,-0.180899,-0.00736021,-0.102484,0.0423026,-0.258764,0.00178013,-0.0528142,-0.76832,-0.0747902,-0.010711
-0.808535,0.000567395,0.00054398,-0.038178,0.00344303,0.000946399,-6.19804,-0.000145416,-0.00138262,-0.00689883,-0.000555749,0.00121749,-0.24976,-0.000150918,0.00214103,-0.7394,0.00158167,0.00114215,-0.863222,0.000931101,0.00140162,-0.0182862,0.0789908,-0.127388,-0.038178,-0.141989,0.0491433,-6.19804,0.0944284,0.135092,-0.00689883,-0.518458,-0.14357,-0.24976,0.0416274,-0.0921057,-0.7394,0.375211,0.424066,-0.863222,-0.0132924,0.286774,-0.0182862,-0.0024326,-0.000607323,-0.808535,-0.000954383,0.000542061,-6.19804,0.00178467,0.00174906,-0.00689883,0.00221998,-0.000235256,-0.24976,0.00252216,-7.65127e-05,-0.7394,0.00146382,0.00121209,-0.863222,-0.0057769,-0.00429151,-0.0182862,-1.04842,-0.371128,-0.808535,-0.733747,0.189077,-0.038178,-0.568927,0.214207,-0.00689883,-0.680602,-0.390448,-0.24976,0.418944,0.277671,-0.7394,0.175795,0.347946,-0.863222,-0.165868,-0.723745,-0.0182862,0.000918934,0.000694663,-0.808535,0.000837424,0.000197531,-0.038178,0.00123452,0.000649629,-6.19804,-0.00177196,-0.00106664,-0.24976,0.000496984,0.000855783,-0.7394,-0.000541178,0.000351894,-0.863222,0.00306514,0.00151663,-0.0182862,0.0396877,0.0348065,-0.808535,0.0422589,0.0240334,-0.038178,0.0296396,0.0277873,-6.19804,0.029471,0.0384658,-0.00689883,0.0486961,0.0295847,-0.7394,0.0302767,0.0124543,-0.863222,-0.00935996,0.017735,-0.0182862,-0.0665925,0.0408285,-0.808535,0.137665,0.121466,-0.038178,0.143421,0.0652892,-6.19804,0.20425,0.0998077,-0.00689883,0.151903,0.0267751,-0.24976,0.0376566,-0.0176854,-0.863222,0.156046,0.0390531,-0.0182862,0.0777341,0.000133465,-0.808535,-0.0413924,0.0549282,-0.038178,-0.209782,-0.0866658,-6.19804,-0.0736821,-0.175379,-0.00689883,0.0172733,0.0385492,-0.24976,-0.0184709,-0.0518042,-0.7394,-0.0953672,-0.0110852
-0.74651,0.00050775,0.000566164,-0.0364774,0.00224428,0.000939889,-5.97694,-0.000205079,-0.00130443,-0.00643746,-6.30167e-05,0.00119142,-0.240755,0.000101722,0.00209712,-0.71048,0.000855577,0.00112943,-0.829272,0.001741,0.00137751,-0.017284,0.158148,-0.125041,-0.0364774,-0.0615432,0.0431341,-5.97694,0.0225707,0.127303,-0.00643746,-0.571858,-0.139735,-0.240755,-0.00882179,-0.0917963,-0.71048,0.399069,0.405027,-0.829272,0.00981204,0.271881,-0.017284,-0.00281757,-0.000621162,-0.74651,-0.00143429,0.000421319,-5.97694,0.00015545,0.00165535,-0.00643746,-6.17553e-06,-0.000275293,-0.240755,0.00403062,-0.000102599,-0.71048,0.00245693,0.00113383,-0.829272,-0.00637217,-0.00415362,-0.017284,-0.87441,-0.352496,-0.74651,-0.759007,0.171535,-0.0364774,-0.63286,0.203704,-0.00643746,-0.54156,-0.366878,-0.240755,0.382019,0.268021,-0.71048,-0.0953896,0.334264,-0.829272,-0.123643,-0.695223,-0.017284,0.00148263,0.000680587,-0.74651,0.000557912,0.000217101,-0.0364774,0.00119473,0.00063946,-5.97694,-0.00234486,-0.00101324,-0.240755,0.000400621,0.000841689,-0.71048,-6.26864e-05,0.000354699,-0.829272,0.00256258,0.00147268,-0.017284,0.018684,0.0342632,-0.74651,0.0495309,0.0240696,-0.0364774,0.0340607,0.0276355,-5.97694,0.0302928,0.0379647,-0.00643746,0.0520987,0.0292617,-0.71048,0.0220862,0.0129053,-0.829272,0.00411913,0.018006,-0.017284,-0.0544999,0.0402781,-0.74651,0.150715,0.11368,-0.0364774,0.12287,0.0636962,-5.97694,0.22277,0.0973233,-0.00643746,0.143885,0.0269999,-0.240755,0.0532811,-0.0161082,-0.829272,0.122498,0.0387021,-0.017284,0.0954181,-0.000978324,-0.74651,-0.0464594,0.0484363,-0.0364774,-0.2046,-0.0836744,-5.97694,-0.0413258,-0.169859,-0.00643746,0.091336,0.0347959,-0.240755,-0.0381787,-0.0507941,-0.71048,-0.0932898,-0.0114594
-0.684486,0.00147139,0.000588347,-0.0347767,-5.32396e-06,0.000933379,-5.75584,-0.00019125,-0.00122623,-0.00597609,0.000912964,0.00116535,-0.231751,0.000422404,0.0020532,-0.681559,4.69445e-05,0.00111671,-0.795323,0.00308881,0.00135341,-0.0162818,0.0870736,-0.122694,-0.0347767,0.0824536,0.0371249,-5.75584,-0.0479866,0.119514,-0.00597609,-0.333621,-0.1359,-0.231751,-0.0484937,-0.0914868,-0.681559,0.422479,0.385988,-0.795323,0.070295,0.256987,-0.0162818,-0.00291082,-0.000635001,-0.684486,-0.00385225,0.000300578,-5.75584,-0.00168265,0.00156165,-0.00597609,-0.00423093,-0.00031533,-0.231751,0.0049135,-0.000128685,-0.681559,0.00337849,0.00105557,-0.795323,-0.00710546,-0.00401573,-0.0162818,-0.479808,-0.333863,-0.684486,-0.208692,0.153992,-0.0347767,-0.431888,0.1932,-0.00597609,-0.192756,-0.343308,-0.231751,0.31024,0.258371,-0.681559,-0.419389,0.320582,-0.795323,-0.170065,-0.666701,-0.0162818,0.00182964,0.000666512,-0.684486,0.000210751,0.000236672,-0.0347767,0.00113928,0.000629291,-5.75584,-0.00290206,-0.00095983,-0.231751,0.000366747,0.000827595,-0.681559,0.000627843,0.000357504,-0.795323,0.00171659,0.00142874,-0.0162818,0.00431689,0.0337199,-0.684486,0.0386071,0.0241057,-0.0347767,0.0356245,0.0274837,-5.75584,0.0318826,0.0374637,-0.00597609,0.047305,0.0289387,-0.681559,0.0135395,0.0133562,-0.795323,0.0207299,0.018277,-0.0162818,0.0144581,0.0397277,-0.684486,0.144628,0.105894,-0.0347767,0.0794897,0.0621033,-5.75584,0.237734,0.0948389,-0.00597609,0.0709783,0.0272247,-0.231751,0.0602158,-0.0145311,-0.795323,0.0774043,0.038351,-0.0162818,0.0494319,-0.00209011,-0.684486,0.0467981,0.0419444,-0.0347767,-0.150186,-0.0806831,-5.75584,-0.0105821,-0.164339,-0.00597609,0.0797358,0.0310425,-0.231751,-0.0545421,-0.0497841,-0.681559,-0.075389,-0.0118336
-0.622461,0.00168691,0.000610531,-0.0330761,-0.00224686,0.000926868,-5.53474,-0.000129186,-0.00114804,-0.00551471,0.0016855,0.00113928,-0.222747,0.000756999,0.00200928,-0.652639,-0.000437835,0.00110399,-0.761373,0.0044513,0.0013293,-0.0152797,-0.116322,-0.120347,-0.0330761,0.198093,0.0311157,-5.53474,-0.108285,0.111725,-0.00551471,0.00267185,-0.132065,-0.222747,-0.0672694,-0.0911773,-0.652639,0.421044,0.366948,-0.761373,0.137963,0.242094,-0.0152797,-0.00284848,-0.000648841,-0.622461,-0.0044015,0.000179837,-5.53474,-0.00326488,0.00146794,-0.00551471,-0.00707087,-0.000355367,-0.222747,0.00487417,-0.00015477,-0.652639,0.00357507,0.000977303,-0.761373,-0.00740961,-0.00387784,-0.0152797,0.0576335,-0.315231,-0.622461,0.430336,0.13645,-0.0330761,-0.125632,0.182696,-0.00551471,0.163331,-0.319738,-0.222747,0.206286,0.248721,-0.652639,-0.650386,0.3069,-0.761373,-0.284234,-0.63818,-0.0152797,0.00182424,0.000652437,-0.622461,0.000215391,0.000256242,-0.0330761,0.00101718,0.000619123,-5.53474,-0.00334672,-0.000906424,-0.222747,0.000416172,0.000813501,-0.652639,0.00120933,0.000360309,-0.761373,0.00080513,0.0013848,-0.0152797,0.00128164,0.0331765,-0.622461,0.0297049,0.0241419,-0.0330761,0.035593,0.0273319,-5.53474,0.0338993,0.0369626,-0.00551471,0.0374322,0.0286158,-0.652639,0.0085303,0.0138072,-0.761373,0.0359714,0.0185479,-0.0152797,0.122898,0.0391773,-0.622461,0.100694,0.0981072,-0.0330761,0.0343231,0.0605103,-5.53474,0.247685,0.0923544,-0.00551471,-0.040724,0.0274496,-0.222747,0.0540974,-0.012954,-0.761373,0.0307457,0.0379999,-0.0152797,-0.0547991,-0.0032019,-0.622461,0.0559997,0.0354526,-0.0330761,-0.0762631,-0.0776917,-5.53474,0.0172701,-0.158819,-0.00551471,0.0281599,0.0272892,-0.222747,-0.0643169,-0.048774,-0.652639,-0.0502296,-0.0122077
-0.560437,0.000861854,0.000632714,-0.0313755,-0.00345247,0.000920358,-5.31364,-4.5272e-05,-0.00106985,-0.00505334,0.00150824,0.00111321,-0.213743,0.00107091,0.00196537,-0.623718,-0.000215193,0.00109127,-0.727423,0.00517403,0.00130519,-0.0142775,-0.198739,-0.118,-0.0313755,0.194906,0.0251065,-5.31364,-0.14702,0.103936,-0.00505334,0.217114,-0.12823,-0.213743,-0.0577844,-0.0908679,-0.623718,0.372258,0.347909,-0.727423,0.172711,0.2272,-0.0142775,-0.00320919,-0.00066268,-0.560437,-0.00351061,5.90956e-05,-5.31364,-0.00402436,0.00137423,-0.00505334,-0.00489536,-0.000395404,-0.213743,0.0036838,-0.000180856,-0.623718,0.00244968,0.000899041,-0.727423,-0.00674096,-0.00373995,-0.0142775,0.290405,-0.296599,-0.560437,0.73442,0.118907,-0.0313755,0.135692,0.172192,-0.00505334,0.303011,-0.296168,-0.213743,0.0704862,0.239071,-0.623718,-0.648517,0.293218,-0.727423,-0.415029,-0.609658,-0.0142775,0.00140985,0.000638362,-0.560437,0.000401655,0.000275813,-0.0313755,0.000775759,0.000608954,-5.31364,-0.00355652,-0.000853018,-0.213743,0.000565602,0.000799407,-0.623718,0.00136455,0.000363115,-0.727423,0.000197199,0.00134086,-0.0142775,0.0111023,0.0326332,-0.560437,0.0264364,0.0241781,-0.0313755,0.0351212,0.02718,-5.31364,0.0359702,0.0364616,-0.00505334,0.026132,0.0282928,-0.623718,0.0106915,0.0142581,-0.727423,0.0447799,0.0188189,-0.0142775,0.1503,0.038627,-0.560437,0.0504663,0.0903208,-0.0313755,0.0077108,0.0589174,-5.31364,0.250549,0.08987,-0.00505334,-0.160227,0.0276744,-0.213743,0.0315712,-0.0113769,-0.727423,-0.00452322,0.0376489,-0.0142775,-0.117311,-0.00431369,-0.560437,-0.00379037,0.0289607,-0.0313755,-0.0107974,-0.0747004,-5.31364,0.0405148,-0.153299,-0.00505334,-0.00997125,0.0235358,-0.213743,-0.0651561,-0.047764,-0.623718,-0.0272554,-0.0125819
-0.498412,-0.000639718,0.000654897,-0.0296748,-0.0029541,0.000913848,-5.09254,3.4794e-05,-0.000991658,-0.00459196,0.000283459,0.00108715,-0.204738,0.00132409,0.00192145,-0.594798,0.000959707,0.00107855,-0.693474,0.00469966,0.00128108,-0.0132753,-0.0264904,-0.115653,-0.0296748,0.0305262,0.0190973,-5.09254,-0.164045,0.0961472,-0.00459196,0.17944,-0.124395,-0.204738,-0.0195439,-0.0905584,-0.594798,0.264523,0.32887,-0.693474,0.143472,0.212307,-0.0132753,-0.00392483,-0.000676519,-0.498412,-0.0031276,-6.16457e-05,-5.09254,-0.00386295,0.00128052,-0.00459196,0.000731161,-0.000435441,-0.204738,0.00137862,-0.000206942,-0.594798,-0.000298673,0.000820779,-0.693474,-0.00466054,-0.00360206,-0.0132753,-0.0310667,-0.277967,-0.498412,0.365585,0.101365,-0.0296748,0.243991,0.161688,-0.00459196,0.200205,-0.272598,-0.204738,-0.09257,0.22942,-0.594798,-0.315591,0.279536,-0.693474,-0.525562,-0.581136,-0.0132753,0.000730454,0.000624287,-0.498412,0.000390378,0.000295383,-0.0296748,0.000395563,0.000598785,-5.09254,-0.00353041,-0.000799612,-0.204738,0.000804921,0.000785312,-0.594798,0.000882058,0.00036592,-0.693474,0.000180967,0.00129691,-0.0132753,0.031712,0.0320898,-0.498412,0.0259029,0.0242143,-0.0296748,0.0351884,0.0270282,-5.09254,0.037822,0.0359605,-0.00459196,0.0177346,0.0279698,-0.594798,0.0221553,0.0147091,-0.693474,0.0430401,0.0190899,-0.0132753,0.0364346,0.0380766,-0.498412,0.041311,0.0825344,-0.0296748,0.0118556,0.0573244,-5.09254,0.247396,0.0873856,-0.00459196,-0.208567,0.0278992,-0.204738,-0.00728326,-0.00979976,-0.693474,-0.0165144,0.0372978,-0.0132753,-0.0699304,-0.00542548,-0.498412,-0.0446963,0.0224688,-0.0296748,0.0246716,-0.071709,-5.09254,0.059599,-0.147779,-0.00459196,-0.0216698,0.0197824,-0.204738,-0.057243,-0.0467539,-0.594798,-0.0131471,-0.0129561
-0.436388,-0.00191426,0.000677081,-0.0279742,-0.00144502,0.000907338,-4.87144,8.55345e-05,-0.000913466,-0.00413059,-0.00102204,0.00106108,-0.195734,0.00149673,0.00187753,-0.565877,0.00237822,0.00106583,-0.659524,0.00321298,0.00125697,-0.0122731,0.0896849,-0.113306,-0.0279742,-0.161397,0.0130881,-4.87144,-0.141612,0.0883583,-0.00413059,-0.0777744,-0.12056,-0.195734,0.0295247,-0.0902489,-0.565877,0.158885,0.309831,-0.659524,0.0798624,0.197414,-0.0122731,-0.00280845,-0.000690359,-0.436388,-0.00311605,-0.000182387,-4.87144,-0.00194787,0.00118682,-0.00413059,0.000973629,-0.000475478,-0.195734,-0.00129294,-0.000233028,-0.565877,-0.00297991,0.000742516,-0.659524,-0.00195692,-0.00346417,-0.0122731,-0.44328,-0.259335,-0.436388,-0.397528,0.0838223,-0.0279742,0.257216,0.151184,-0.00413059,0.125652,-0.249027,-0.195734,-0.263071,0.21977,-0.565877,0.155538,0.265853,-0.659524,-0.616302,-0.552615,-0.0122731,0.000474344,0.000610212,-0.436388,0.000132554,0.000314953,-0.0279742,-2.3961e-05,0.000588617,-4.87144,-0.00307602,-0.000746206,-0.195734,0.00106142,0.000771218,-0.565877,0.000222302,0.000368725,-0.659524,0.000501814,0.00125297,-0.0122731,0.0526938,0.0315465,-0.436388,0.0257394,0.0242505,-0.0279742,0.0359867,0.0268764,-4.87144,0.0390386,0.0354595,-0.00413059,0.0168631,0.0276469,-0.565877,0.0348613,0.01516,-0.659524,0.035246,0.0193608,-0.0122731,-0.0632625,0.0375262,-0.436388,0.0707391,0.074748,-0.0279742,0.0284221,0.0557315,-4.87144,0.234276,0.0849011,-0.00413059,-0.0571041,0.028124,-0.195734,-0.0523806,-0.00822264,-0.659524,-0.000769468,0.0369468,-0.0122731,0.0268238,-0.00653727,-0.436388,-0.0525953,0.015977,-0.0279742,0.0345955,-0.0687177,-4.87144,0.0715344,-0.142259,-0.00413059,-0.0539125,0.0160291,-0.195734,-0.0467868,-0.0457439,-0.565877,-0.00125497,-0.0133303
-0.374363,-0.00130253,0.000699264,-0.0262736,0.000138236,0.000900828,-4.65034,8.87712e-05,-0.000835274,-0.00366922,-0.000146,0.00103501,-0.18673,0.00154287,0.00183362,-0.536957,0.00307563,0.00105311,-0.625574,0.00128569,0.00123287,-0.0112709,-0.118696,-0.110959,-0.0262736,-0.236885,0.00707891,-4.65034,-0.0828786,0.0805694,-0.00366922,-0.334225,-0.116725,-0.18673,0.0758852,-0.0899395,-0.536957,0.134955,0.290791,-0.625574,0.0325468,0.18252,-0.0112709,0.00154725,-0.000704198,-0.374363,-0.00124178,-0.000303128,-4.65034,0.00170675,0.00109311,-0.00366922,-0.00208761,-0.000515515,-0.18673,-0.00373872,-0.000259114,-0.536957,-0.00339686,0.000664254,-0.625574,0.000208167,-0.00332628,-0.0112709,-0.464385,-0.240702,-0.374363,-0.664185,0.0662799,-0.0262736,0.264263,0.140681,-0.00366922,0.131765,-0.225457,-0.18673,-0.424814,0.21012,-0.536957,0.490787,0.252171,-0.625574,-0.704372,-0.524093,-0.0112709,0.0010968,0.000596137,-0.374363,-0.00013405,0.000334524,-0.0262736,-0.000375424,0.000578448,-4.65034,-0.00220657,-0.0006928,-0.18673,0.0012713,0.000757124,-0.536957,2.98113e-05,0.00037153,-0.625574,0.00071004,0.00120903,-0.0112709,0.0621797,0.0310032,-0.374363,0.0237903,0.0242867,-0.0262736,0.0374409,0.0267246,-4.65034,0.0391679,0.0349585,-0.00366922,0.0234975,0.0273239,-0.536957,0.0380761,0.015611,-0.625574,0.0289931,0.0196318,-0.0112709,-0.00291664,0.0369758,-0.374363,0.0914861,0.0669615,-0.0262736,0.0354268,0.0541386,-4.65034,0.212862,0.0824167,-0.00366922,0.135467,0.0283488,-0.18673,-0.0961931,-0.00664552,-0.625574,0.0392178,0.0365957,-0.0112709,0.0868381,-0.00764906,-0.374363,-0.080733,0.00948509,-0.0262736,0.0304672,-0.0657263,-4.65034,0.0756583,-0.136739,-0.00366922,-0.0906604,0.0122757,-0.18673,-0.038895,-0.0447339,-0.536957,0.018934,-0.0137044
